Symbol,Name,Latest,Change,%Change,"Options Vol","P/C Vol","30D His Vol","Imp Vol","IV Rank","IV Pctl",Earnings
MDB,"Mongodb Inc Cl A",438.7,-21.63,-4.70%,8590,1.9899060215802,58.88%,81.07%,69.02%,87%,2026-09-01
ZM,"Zoom Communications Inc",105.56,-0.4,-0.38%,6283,0.9161329673681,36.36%,53.22%,68.70%,88%,2026-08-25
CIEN,"Ciena Corp",445.18,16.41,+3.83%,9078,1.3128662420382,79.48%,86.98%,68.69%,66%,2026-09-03
PSX,"Phillips 66",240.55,6.94,+2.97%,54990,0.037194914934551,33.57%,36.19%,68.32%,73%,2026-11-04
KC,"Kingsoft Cloud Holdings Ltd ADR",11.39,-0.32,-2.73%,11603,0.0072922996787916,70.81%,82.26%,67.83%,53%,2026-08-19
FN,Fabrinet,598.58,28.36,+4.97%,8750,0.92307692307692,80.49%,86.39%,67.45%,73%,2026-08-17
VLO,"Valero Energy Corp",347.19,5.52,+1.62%,28707,5.9744897959184,37.25%,41.54%,67.44%,68%,2026-10-22
PATH,"Uipath Inc Cl A",15.99,-0.02,-0.12%,24788,0.38133184731123,66.42%,84.94%,67.31%,80%,2026-09-03
SNOW,"Snowflake Cl A",330.11,1.19,+0.36%,20024,0.75188101487314,33.11%,68.42%,67.27%,82%,2026-09-02
MO,"Altria Group",63.96,-1.74,-2.65%,46563,0.83919895722242,37.01%,26.35%,67.24%,86%,2026-10-29
MDT,"Medtronic Inc",90.6,-0.67,-0.73%,6652,0.44545849630595,26.70%,29.49%,67.21%,89%,2026-09-01
PDD,"Pdd Holdings Inc",86.94,2.15,+2.54%,43073,1.5322163433275,30.63%,41.19%,67.14%,80%,2026-08-24
CRM,"Salesforce Inc",190.97,-5.24,-2.67%,52429,1.3276949032143,47.18%,48.69%,66.68%,80%,2026-08-26
ADP,"Automatic Data Processing",266.06,-6.9,-2.53%,6535,18.052478134111,31.88%,29.84%,66.04%,63%,2026-11-04
EIX,"Edison International",71.3,-0.11,-0.15%,16032,3.4324025435444,31.20%,36.55%,65.91%,89%,2026-10-27
AMBA,"Ambarella Inc",78.54,-3.5,-4.27%,8858,0.18359166221272,82.08%,81.56%,65.08%,71%,2026-09-03
HD,"Home Depot",337.88,-0.98,-0.29%,49143,1.0879928619986,26.62%,29.29%,65.06%,61%,2026-08-18
BABA,"Alibaba Group Holding ADR",124.71,0.9,+0.73%,97651,0.3216441545083,45.07%,47.25%,64.43%,70%,2026-08-20
P,"Everpure Inc",116.99,-1.17,-0.99%,5117,0.61623499684144,65.35%,82.08%,64.36%,87%,2026-08-26
INDI,"Indie Semiconductor Cl A",4.71,0,0.00%,31165,0.064560204953032,100.45%,119.78%,64.32%,84%,2026-11-05
PANW,"Palo Alto Networks",375.76,-8.51,-2.21%,32796,1.1106963573175,50.34%,59.16%,64.12%,86%,2026-09-01
AAP,"Advance Auto Parts Inc",56.72,0.17,+0.30%,11956,0.3042434820552,53.33%,69.66%,63.95%,76%,2026-08-20
CHWY,"Chewy Inc",22.13,-0.29,-1.29%,10188,0.7742946708464,41.59%,60.32%,63.91%,78%,2026-09-09
BURL,"Burlington Stores Inc",336.85,-10.82,-3.11%,6574,4.4018077239113,31.45%,44.39%,63.77%,73%,2026-08-27
BHP,"Bhp Billiton Ltd ADR",88.37,1.59,+1.83%,7085,2.1544968833482,36.91%,36.68%,62.99%,58%,2026-08-18
ACN,"Accenture Plc",169.98,-6.91,-3.91%,7952,1.0531887425768,47.89%,45.77%,62.60%,57%,2026-09-24
ORCL,"Oracle Corp",146.65,-3.87,-2.57%,199095,0.57484456819225,62.03%,68.76%,62.49%,77%,2026-09-08
WMT,"Walmart Inc",114.33,-0.94,-0.82%,77326,1.1258591301479,19.26%,29.96%,62.43%,78%,2026-08-20
AS,"Amer Sports Inc",32.57,-0.3,-0.91%,36711,0.18243308532225,36.79%,59.32%,62.12%,78%,2026-08-18
DINO,"HF Sinclair Corp",94.99,1.32,+1.41%,7163,0.16585286458333,40.50%,44.69%,61.42%,73%,2026-10-29
XPEV,"Xpeng Inc ADR",12.2,0.5,+4.27%,83050,0.055192742611745,38.36%,63.28%,60.38%,73%,2026-08-24
VIAV,"Viavi Solutions",46.26,2.72,+6.25%,46750,0.078506009643113,84.96%,81.49%,60.36%,63%,2026-11-04
VNET,"Vnet Group Inc",7.92,0.32,+4.21%,11783,0.10400074955495,68.83%,93.79%,60.28%,67%,2026-08-18
BBY,"Best Buy Company",85.44,-0.98,-1.13%,7524,0.84276267450404,32.37%,45.46%,59.35%,74%,2026-08-27
PCT,"Purecycle Technologies Inc",7.22,0.27,+3.81%,9138,0.3555852247441,80.53%,93.16%,59.15%,50%,2026-11-05
WDAY,"Workday Inc",191.18,-7.5,-3.77%,27761,0.43452873088053,77.23%,56.21%,58.83%,62%,2026-08-27
WMB,"Williams Companies",73.45,-1.75,-2.33%,11433,1.4227590591227,26.73%,26.85%,58.66%,43%,2026-11-02
GLW,"Corning Inc",173.21,7.22,+4.35%,65244,0.61972145676622,83.70%,66.10%,56.84%,55%,2026-10-27
PBF,"PBF Energy Inc",75.07,3.22,+4.48%,6758,0.10515126737531,74.01%,73.33%,56.68%,80%,2026-10-29
CAKE,"Cheesecake Fact",109.07,-4.31,-3.80%,5487,1.3610154905336,49.20%,41.45%,56.02%,72%,2026-10-27
ADI,"Analog Devices",390.28,0.89,+0.23%,6994,1.5732155997057,32.28%,46.26%,55.68%,76%,2026-08-19
S,"Sentinelone Inc Cl A",21.82,-1.29,-5.58%,5662,0.17688630222407,54.84%,64.52%,55.42%,73%,2026-08-27
CVX,"Chevron Corp",202.7,2.7,+1.35%,38468,0.4131217397693,25.78%,26.07%,55.17%,52%,2026-10-30
CRDO,"Credo Technology Group Holding",282.82,22.92,+8.82%,22916,0.65709740400607,96.58%,98.59%,55.15%,55%,2026-09-01
MRVL,"Marvell Technology Inc",234.33,12.31,+5.54%,182455,0.44663188608037,87.64%,80.94%,55.11%,70%,2026-08-27
XOM,"Exxonmobil Holdings Corp",161.46,1.36,+0.85%,106988,0.76306379051794,26.04%,28.01%,54.80%,53%,2026-10-30
AI,"C3.Ai Inc Cl A",9.7,-0.23,-2.32%,12955,0.15329831745749,44.80%,79.93%,54.76%,75%,2026-09-02
AEM,"Agnico-Eagle Mines Ltd",188.78,2.32,+1.24%,7360,0.62508279973504,47.42%,44.71%,54.51%,45%,2026-11-04
BIDU,"Baidu Inc ADR",104.12,0.45,+0.43%,91878,0.7504905976718,32.51%,50.94%,54.01%,55%,2026-08-18
KLAR,"Klarna Group Plc",19.51,-1.28,-6.16%,47840,1.116814159292,50.23%,84.98%,53.96%,61%,2026-08-18
COHR,"Coherent Corp",351.22,25.39,+7.79%,36286,0.87128049094941,115.13%,82.24%,53.96%,45%,2026-11-04
LULU,"Lululemon Athletica",115.74,-3.81,-3.19%,27323,1.0050634769208,32.07%,56.07%,53.93%,70%,2026-09-03
AEHR,"Aehr Test Systems",145.61,11.55,+8.62%,9962,0.8676415448069,155.56%,120.20%,52.72%,49%,2026-10-05
CSIQ,"Canadian Solar Inc",14.79,-0.35,-2.31%,4921,0.82124352331606,59.27%,90.51%,52.57%,50%,2026-08-27
M,"Macy's Inc",23.22,-0.19,-0.81%,8536,0.77537437603993,35.58%,55.34%,52.35%,71%,2026-09-02
LEN,"Lennar Corp",86.54,-0.29,-0.33%,10343,0.1372182517867,34.99%,41.35%,52.20%,51%,2026-09-17
EPD,"Enterprise Products Partners LP",38.61,-0.29,-0.75%,7745,0.27763114483669,18.85%,17.19%,52.19%,38%,2026-10-29
EL,"Estee Lauder Companies",84.34,-1.76,-2.04%,5198,1.2289879931389,26.74%,48.78%,51.30%,59%,2026-08-19
JNJ,"Johnson & Johnson",262.37,2.02,+0.78%,21678,0.55587454245317,22.39%,22.62%,50.49%,59%,2026-10-13
TGT,"Target Corp",151.01,-3.47,-2.25%,31704,1.2550679280176,24.65%,41.00%,50.48%,69%,2026-08-19
GAP,"Gap Inc",20.18,-0.42,-2.04%,5498,1.1049004594181,34.37%,55.81%,49.95%,69%,2026-08-27
KO,"Coca-Cola Company",86.98,-0.73,-0.83%,31633,0.68046111347216,24.14%,18.33%,49.93%,39%,2026-10-20
QXO,"Qxo Inc",13.98,-0.53,-3.65%,22967,0.96131511528608,66.28%,59.20%,49.76%,56%,2026-11-05
GTM,"Zoominfo Technologies Inc Cl A",3.76,-0.29,-7.16%,14635,9.1280276816609,75.55%,76.31%,49.65%,73%,2026-11-02
NUAI,"New Era Energy & Digital Inc",5.46,0.39,+7.69%,37894,0.2760211469172,129.64%,167.80%,49.42%,51%,2026-08-14
GIS,"General Mills",37.98,-1.22,-3.11%,10816,1.9343461747151,30.73%,29.64%,49.38%,45%,2026-09-16
BHF,"Brighthouse Financial Inc",55.74,-2.94,-5.01%,8033,0.38285419177139,22.37%,51.09%,48.44%,80%,2026-11-05
KHC,"Kraft Heinz Company",24.75,-0.76,-2.98%,13834,0.8644204851752,33.25%,27.85%,48.35%,48%,2026-11-04
CAPR,"Capricor Therap",7.45,0.8,+12.03%,17577,0.43450583530564,354.87%,253.04%,48.35%,76%,2026-11-09
LITE,"Lumentum Holdings",968.9,42.76,+4.62%,46851,1.3,107.47%,82.06%,48.22%,25%,2026-11-03
AMKR,"Amkor Technology",61.3,2.31,+3.92%,8163,0.91574747711805,113.47%,73.11%,47.95%,51%,2026-10-26
NOK,"Nokia Corp ADR",10.78,0.02,+0.19%,178029,0.19792886269127,71.55%,61.59%,47.23%,65%,2026-10-22
NOW,"Servicenow Inc",117.7,-6.3,-5.08%,111114,0.49654531496222,57.62%,52.24%,47.09%,56%,2026-11-04
AVGO,"Broadcom Ltd",392.43,-0.56,-0.14%,288341,0.7139893477899,42.99%,49.33%,47.06%,55%,2026-09-02
HPE,"Hewlett Packard Enterprise",57.61,-1.1,-1.87%,70190,0.65180147318382,57.05%,73.13%,47.02%,89%,2026-09-02
ORA,"Ormat Technologies",113.91,-0.85,-0.74%,5425,30.17816091954,43.46%,33.43%,46.88%,39%,2026-11-02
WDC,"Western Digital Corp",536.01,27.21,+5.35%,63229,1.239859718729,98.68%,73.42%,46.72%,35%,2026-10-29
SMMT,"Summit Therapeu ADR",12.78,-0.57,-4.27%,15220,3.2740803145184,64.36%,115.29%,45.95%,78%,2026-10-19
BSX,"Boston Scientific Corp",51.43,-0.4,-0.77%,27069,1.3237187741437,28.06%,36.09%,45.90%,58%,2026-10-28
STX,"Seagate Technology",994.79,21.35,+2.19%,27608,1.582358993546,81.81%,72.82%,45.70%,45%,2026-10-27
SHEL,"Shell Plc ADR",91.62,1.15,+1.27%,10946,0.2139292447599,24.42%,22.39%,45.69%,39%,2026-10-29
XEL,"XCEL Energy Inc",79.21,0.04,+0.05%,10505,6.8571428571429,15.45%,21.14%,44.58%,31%,2026-10-29
FCX,"Freeport-Mcmoran Inc",68.38,1.89,+2.84%,42950,0.54919924974751,46.82%,45.65%,44.53%,35%,2026-10-22
DVN,"Devon Energy Corp",47.57,1.72,+3.75%,28703,0.30302342473216,38.63%,35.42%,44.49%,34%,2026-11-04
PL,"Planet Labs Pbc",24.38,-0.31,-1.26%,9844,0.52549201921587,65.23%,100.65%,44.47%,51%,2026-09-03
CTSH,"Cognizant Tech Sol",56.61,-2.18,-3.71%,30236,0.018321433382729,51.13%,40.53%,44.44%,55%,2026-11-04
STLA,"Stellantis N.V.",5.12,-0.24,-4.48%,17485,0.65671783210157,36.66%,49.89%,44.44%,51%,2026-10-29
DOCN,"Digitalocean Holdings Inc",135.28,5.36,+4.13%,7567,0.26941788290555,89.92%,77.99%,44.31%,47%,2026-11-04
TER,"Teradyne Inc",443.14,24.35,+5.81%,12003,0.93191694833414,83.06%,72.37%,43.70%,67%,2026-10-27
B,"Barrick Mining Corp",42.52,0.92,+2.21%,36316,0.39323256349267,45.69%,42.74%,43.42%,23%,2026-11-09
CAT,"Caterpillar Inc",881.65,25.08,+2.93%,44822,1.7239137040413,38.93%,37.42%,43.02%,41%,2026-11-04
CVE,"Cenovus Energy Inc",32.13,1.12,+3.61%,5599,0.71275619455491,40.48%,35.74%,42.82%,36%,2026-10-30
LRCX,"Lam Research Corp",343.84,11.48,+3.45%,51687,2.9380571428571,79.84%,61.75%,42.62%,50%,2026-10-28
SYK,"Stryker Corp",331.68,-7.53,-2.22%,5839,0.026727624406541,41.42%,27.46%,42.45%,56%,2026-10-29
LUNR,"Intuitive Machines Inc",20.38,1.37,+7.21%,41286,0.34697073504943,85.40%,98.20%,42.37%,21%,2026-11-12
KEEL,"Keel Infrastructure Corp",3.77,0.26,+7.41%,94431,0.39141261585159,127.58%,111.29%,42.18%,18%,2026-11-12
FCEL,"Fuelcell Energy Inc",22.36,-0.01,-0.04%,15061,0.63121412325355,146.40%,122.32%,41.87%,60%,2026-09-08
OUST,"Ouster Inc",48.13,-0.58,-1.19%,18240,0.226630800269,121.20%,106.93%,41.56%,50%,2026-11-03
BP,"BP Plc ADR",42.85,0.32,+0.75%,7522,0.66637128932211,33.04%,28.74%,41.43%,38%,2026-11-03
PWR,"Quanta Services",722.31,36.53,+5.33%,5907,0.72668810289389,58.74%,42.05%,41.11%,49%,2026-10-29
AMAT,"Applied Materials",535.31,28.13,+5.55%,69430,0.97367672977429,77.65%,57.13%,40.92%,60%,2026-11-12
ARM,"Arm Holdings Plc ADR",271.43,-8.01,-2.87%,66516,0.88901510848574,87.45%,70.79%,40.63%,63%,2026-11-04
AAPL,"Apple Inc",305.59,-0.34,-0.11%,1015295,0.54444738539423,31.27%,23.49%,40.62%,27%,2026-10-29
KLAC,"K L A-Tencor Corp",205.76,2.04,+1.00%,9665,1.1530407663177,63.93%,58.95%,40.35%,76%,2026-11-04
T,"AT&T Inc",24.68,-0.21,-0.84%,77811,1.5665798067091,27.47%,25.52%,40.18%,53%,2026-10-28
MCD,"McDonald's Corp",265.53,-7.3,-2.68%,36849,0.59664630183284,21.06%,20.23%,40.05%,45%,2026-11-04
WHR,"Whirlpool Corp",39.59,-1.78,-4.30%,7058,0.99773563543731,60.79%,52.91%,39.96%,51%,2026-10-26
GFS,"Globalfoundries Inc",53.44,-1.14,-2.09%,8270,0.63116370808679,63.93%,59.89%,39.85%,54%,2026-11-11
ASML,"ASML Holding NV",1883.12,39.04,+2.12%,17738,1.3992966319491,44.27%,43.66%,39.82%,35%,2026-10-21
FSM,"Fortuna Mines",10.77,0.1,+0.94%,6036,0.053035589672017,49.07%,56.42%,39.73%,23%,2026-11-04
INTC,"Intel Corp",103.49,0.99,+0.97%,751050,0.49391929792457,77.45%,65.91%,39.27%,51%,2026-10-22
ABBV,"Abbvie Inc",250.33,0.87,+0.35%,19862,0.20866549017221,21.70%,25.04%,39.10%,27%,2026-10-30
CBRL,"Cracker Barrel",59.04,1.12,+1.92%,5857,0.18108489614842,38.31%,61.08%,38.77%,40%,2026-09-16
GME,"Gamestop Corp",18.4,-0.26,-1.39%,111838,0.14203147178058,41.62%,45.88%,38.65%,42%,2026-09-08
VZ,"Verizon Communications",48.06,-0.42,-0.87%,30752,0.73622402890696,24.61%,21.83%,38.62%,35%,2026-11-04
CB,"Chubb Ltd",340.86,-2.78,-0.81%,9468,0.49549834149423,24.72%,19.33%,38.52%,37%,2026-10-20
SMCI,"Super Micro Computer",38.28,-1.56,-3.92%,211060,0.57278587130668,100.38%,73.95%,38.49%,40%,2026-11-03
NN,"Nextnav Inc",19.2,-0.69,-3.49%,29644,0.28013127779937,76.16%,100.98%,38.49%,41%,2026-11-05
SOC,"Sable Offshore Corp",4.02,-0.13,-3.13%,13530,0.76978417266187,99.20%,124.52%,38.29%,33%,2026-11-12
STM,"Stmicroelectronics N.V. ADR",55.79,1.5,+2.76%,10982,0.30381099370771,83.49%,55.67%,38.20%,62%,2026-10-22
VRSN,"Verisign Inc",272.77,-11.47,-4.04%,10572,0.49596717135984,34.70%,28.86%,37.70%,51%,2026-10-22
COUR,"Coursera Inc",5.54,-0.24,-4.15%,6499,0.016739674593242,69.26%,58.26%,37.69%,37%,2026-10-22
AFRM,"Affirm Holdings Inc Cl A",74.52,-3.83,-4.89%,9334,1.1305637982196,48.44%,64.72%,37.46%,42%,2026-08-27
HTZ,"Hertz Global Holdings Inc",2.16,-0.08,-3.57%,97315,0.34884333374915,139.65%,106.26%,36.49%,70%,2026-11-03
KSS,"Kohl's Corp",19.28,0.07,+0.36%,6747,0.65084413995596,48.40%,75.77%,35.98%,66%,2026-08-26
OXY,"Occidental Petroleum",59.04,0.68,+1.17%,24833,0.62232965309989,37.65%,31.99%,35.93%,31%,2026-11-09
DDOG,"Datadog Cl A",247.32,-8.14,-3.19%,9251,1.0381141220533,81.36%,53.02%,35.91%,33%,2026-11-05
NEM,"Newmont Mining",120.33,2.57,+2.18%,28708,1.223185936653,44.40%,41.84%,35.66%,22%,2026-10-22
AMGN,"Amgen Inc",419.38,4.17,+1.00%,8149,1.9461315979754,25.62%,26.10%,35.34%,40%,2026-11-03
AAOI,"Applied Optoelect",154.89,4.61,+3.07%,79033,0.57766244136141,143.64%,109.65%,35.22%,34%,2026-11-05
CPNG,"Coupang Cl A",15.72,-0.4,-2.48%,47747,0.3462753059268,37.97%,42.26%,35.11%,38%,2026-11-03
FIG,"Figma Cl A",24.99,-0.43,-1.69%,35953,0.21327573988459,94.98%,72.50%,35.06%,23%,2026-11-04
DHT,"Dht Holdings",18.9,-0.62,-3.18%,8039,1.0234080040272,37.16%,38.89%,34.92%,33%,2026-11-04
MU,"Micron Technology",1011.75,40.09,+4.13%,1376281,0.73688202466979,93.27%,64.94%,34.92%,33%,2026-09-22
CELH,"Celsius Holdings Inc",29.94,0.85,+2.94%,38432,0.33551099836675,85.95%,55.24%,34.83%,37%,2026-11-05
CMCSA,"Comcast Corp A",25.57,-0.61,-2.33%,13486,1.193915731251,37.36%,30.10%,34.75%,31%,2026-10-29
AKAM,"Akamai Technologies",122.97,-2.02,-1.62%,6581,0.46668152440383,57.99%,46.60%,34.60%,42%,2026-11-05
ALAB,"Astera Labs Inc",320.17,-1.44,-0.45%,27086,0.56430840311868,109.35%,87.83%,34.50%,43%,2026-11-03
FTNT,"Fortinet Inc",155.85,-4.16,-2.60%,6226,0.50568319226118,37.60%,43.17%,34.46%,50%,2026-11-04
MRK,"Merck & Company",135.97,0.13,+0.10%,31573,0.41070550913721,22.91%,26.36%,34.13%,13%,2026-10-29
SNDK,"Sandisk Corp",1786.85,145.74,+8.88%,329778,0.88510280726425,145.25%,86.31%,34.02%,14%,2026-11-05
CAG,"Conagra Brands",15.54,-0.08,-0.51%,6211,2.4932508436445,33.38%,29.98%,34.01%,26%,2026-10-07
ZTS,"Zoetis Inc Cl A",72.97,-0.82,-1.11%,7115,1.5311277125578,32.91%,34.23%,33.86%,51%,2026-11-03
MRAM,"Everspin Technologies Inc",19.85,0.97,+5.14%,11800,0.042126644882098,105.00%,100.32%,33.42%,50%,2026-11-04
CRCL,"Circle Internet Group Cl A",74.59,2.99,+4.18%,84718,0.46702916118307,72.83%,78.47%,33.41%,28%,2026-11-11
TXN,"Texas Instruments",282.91,3.33,+1.19%,16530,1.7632898696088,36.85%,40.21%,33.37%,58%,2026-10-20
CHTR,"Charter Communications",144.1,-10.17,-6.59%,5416,0.67729947352121,51.08%,51.28%,33.27%,47%,2026-10-30
FUTU,"Futu Holdings Ltd ADR",109.5,4.27,+4.06%,6332,0.66500131475151,45.15%,52.89%,32.99%,43%,2026-08-20
CSCO,"Cisco Systems Inc",112.9,1.22,+1.09%,88950,0.4502796210849,41.01%,30.06%,32.95%,44%,2026-11-11
GILD,"Gilead Sciences Inc",138.92,0.56,+0.40%,6843,0.51999111505997,29.60%,27.63%,32.87%,26%,2026-10-29
ON,"On Semiconductor",83.38,0.72,+0.87%,16437,0.70155279503106,54.09%,57.68%,32.87%,52%,2026-11-02
META,"META Platforms",568.97,-20.88,-3.54%,964066,0.80407986062379,46.99%,33.97%,32.83%,45%,2026-11-04
VRT,"Vertiv Holdings",292.43,-1.41,-0.48%,29945,2.603923456493,75.15%,58.63%,32.54%,22%,2026-10-28
ABT,"Abbott Laboratories",110.37,-0.88,-0.79%,6305,0.56568164887013,36.02%,24.04%,32.51%,41%,2026-10-21
PEP,"Pepsico Inc",138.24,-2.55,-1.81%,17842,0.92511868795857,22.11%,21.56%,32.41%,23%,2026-10-08
BA,"Boeing Company",225.95,-5.72,-2.47%,50977,0.71218889597958,37.85%,29.46%,32.21%,17%,2026-11-04
BKR,"Baker Hughes Company",64.9,0.08,+0.12%,5255,5.4637146371464,32.05%,31.49%,32.07%,24%,2026-10-22
MOS,"Mosaic Company",21.23,-0.38,-1.76%,20483,1.2863042750307,35.88%,40.35%,32.01%,28%,2026-11-03
IBM,"Intl Business Machines",228.85,-5.47,-2.33%,45701,0.62509778820852,89.23%,34.34%,31.87%,39%,2026-10-28
UNP,"Union Pacific Corp",299.9,6.22,+2.12%,6304,0.12350739618606,22.93%,22.82%,31.64%,33%,2026-10-22
TEAM,"Atlassian Corp",158.34,-3.88,-2.39%,4846,1.0960207612457,110.82%,58.26%,31.57%,29%,2026-10-29
NBIS,"Nebius Group N.V. Cl A",268.85,-8.83,-3.18%,247828,1.2097707554993,165.88%,98.97%,31.44%,53%,2026-11-10
MS,"Morgan Stanley",218.21,0.85,+0.39%,15075,0.8517381157106,28.72%,28.66%,31.22%,37%,2026-10-21
ROIV,"Roivant Sciences Ltd",36.24,0.04,+0.11%,13567,0.99134008513137,34.23%,49.15%,31.05%,50%,2026-11-09
APO,"Apollo Asset Management",134.54,-6.22,-4.42%,24097,10.058742542451,39.00%,35.24%,30.65%,27%,2026-11-03
COP,Conocophillips,127.56,0.78,+0.62%,10600,1.2712663381187,31.38%,29.01%,30.55%,25%,2026-11-05
DKNG,"Draftkings Inc",25.3,-0.84,-3.21%,22562,0.33915004748338,49.16%,47.41%,30.47%,20%,2026-11-05
LION,"Lionsgate Studios Corp",11.95,-0.04,-0.33%,5659,11.143776824034,31.68%,57.97%,30.43%,12%,2026-11-05
LQDA,"Liquidia Corp",77.7,3.26,+4.38%,20288,0.96512979465324,72.07%,106.88%,30.15%,40%,2026-11-02
F,"Ford Motor Company",14.05,-0.32,-2.23%,63333,0.45935296557445,26.57%,30.98%,30.10%,37%,2026-10-22
MSFT,"Microsoft Corp",480.35,-15.05,-3.04%,849795,0.72907769094131,49.26%,26.49%,29.93%,31%,2026-11-04
TTD,"Trade Desk Inc",13.4,-0.74,-5.23%,56989,0.54395708596353,87.84%,56.04%,29.90%,28%,2026-11-05
AMD,"Adv Micro Devices",506,-8.39,-1.63%,572438,0.66926585172398,75.25%,54.27%,29.88%,30%,2026-11-03
FLY,"Firefly Aerospace Inc",27.18,0.51,+1.91%,7164,0.31304985337243,85.91%,91.76%,29.84%,14%,2026-11-11
UMAC,"Unusual Machines Inc",30.15,-3.91,-11.48%,17899,1.1290591174022,141.15%,112.07%,29.74%,33%,2026-11-05
OWL,"Blue Owl Capital Inc",11.66,-0.56,-4.58%,14763,1.3681424446583,45.70%,42.99%,29.05%,19%,2026-10-29
COIN,"Coinbase Global Cl A",150.55,2.08,+1.40%,81913,0.52314100299373,61.86%,62.10%,28.94%,32%,2026-10-29
MARA,"Mara Holdings Inc",9.72,0.52,+5.60%,120129,0.34044120108459,92.24%,79.98%,28.93%,14%,2026-11-03
KKR,"KKR & Company LP",108.83,-5.18,-4.54%,11323,1.1846420991704,41.21%,37.74%,28.86%,29%,2026-11-06
AMC,"AMC Entertainment Holdings",2.44,-0.06,-2.40%,66782,0.13486048329538,99.93%,81.63%,28.44%,31%,2026-11-04
GRAB,"Grab Holdings Ltd Cl A",3.58,-0.04,-1.10%,40086,0.79765908785147,38.44%,50.14%,28.36%,43%,2026-11-03
RIOT,"Riot Platforms Inc",20.04,1.03,+5.39%,115841,0.36468162808506,101.98%,83.36%,28.32%,24%,2026-10-29
CGNX,"Cognex Corp",66.6,0.97,+1.48%,4829,0.11550011550012,55.26%,49.54%,28.20%,54%,2026-11-04
MBLY,"Mobileye Global Inc Cl A",9.23,0.31,+3.48%,15271,0.18517656189367,72.09%,61.85%,28.00%,49%,2026-10-22
QCOM,"Qualcomm Inc",162.18,-3.61,-2.18%,53321,0.70572616762636,43.80%,43.07%,27.70%,62%,2026-11-04
AEO,"American Eagle Outfitters",16.35,0.18,+1.11%,4901,0.96748293857888,47.31%,68.95%,27.53%,73%,2026-09-02
NVDA,"Nvidia Corp",225.01,-0.15,-0.07%,2845498,0.54797305420657,38.66%,38.42%,27.38%,39%,2026-08-26
NKE,"Nike Inc",39.09,-1.64,-4.03%,268601,0.53598632142367,30.95%,33.47%,27.37%,22%,2026-09-29
RTX,"Rtx Corp",221.64,-1.33,-0.60%,31125,0.14962694836374,26.27%,23.02%,27.33%,26%,2026-10-20
TWLO,Twilio,228.61,-9.59,-4.03%,6709,0.6166265060241,76.45%,46.84%,27.28%,29%,2026-10-29
BX,"Blackstone Inc",140.57,-3.36,-2.33%,19503,1.1462528887422,36.97%,34.33%,27.27%,33%,2026-10-22
BN,"Brookfield Corp",42.75,-1.1,-2.51%,7310,0.086827237585489,22.83%,27.91%,27.16%,16%,2026-11-12
