Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
SOFI,"Sofi Technologies Inc",18.42,0.76,+4.30%,2.23%,2%,336052,27.2%,72.8%,0.37429404523836
WMT,"Walmart Inc",114.3,-0.9,-0.78%,63.13%,78%,328736,50.3%,49.7%,1.0132651498913
COIN,"Coinbase Global Cl A",160.2,13.97,+9.55%,38.35%,43%,326545,31.2%,68.8%,0.45350105269717
BMNR,"Bitmine Immersion Technologies",20.24,1.96,+10.72%,9.04%,6%,294791,27.2%,72.8%,0.37433623780286
ORCL,"Oracle Corp",143.81,1.02,+0.71%,66.21%,85%,282771,40.4%,59.6%,0.67802675148652
HOOD,"Robinhood Markets Cl A",95.77,4.24,+4.63%,23.85%,16%,270449,25.7%,74.3%,0.34577853414344
CRWV,"Coreweave Cl A",90.87,-2.3,-2.47%,15.51%,7%,260651,47.3%,52.7%,0.89605732159744
MRVL,"Marvell Technology Inc",237.27,21.27,+9.85%,55.04%,70%,255848,28.7%,71.3%,0.40162268471598
BULL,"Webull Corp Cl A",8.64,0.71,+8.95%,15.11%,14%,223543,16.2%,83.8%,0.1928082429339
BABA,"Alibaba Group Holding ADR",128.9,0.75,+0.59%,61.14%,63%,219218,29.8%,70.2%,0.42423336798337
SNDK,"Sandisk Corp",1568.87,-56.91,-3.50%,32.30%,11%,211660,41.5%,58.5%,0.70894763188916
IREN,"Iren Limited",42.84,0.84,+2.00%,24.45%,15%,203751,28.1%,71.9%,0.39069688075899
MARA,"Mara Holdings Inc",9.65,0.69,+7.70%,32.24%,22%,202236,23.0%,77.0%,0.29820709842664
CIFR,"Cipher Digital Inc",15.89,-0.2,-1.27%,13.14%,14%,199584,15.8%,84.2%,0.18784444894121
RIOT,"Riot Platforms Inc",19.38,0.47,+2.49%,30.89%,29%,196483,64.3%,35.7%,1.8000598537858
WULF,"Terawulf Inc",15.5,-0.12,-0.77%,17.98%,12%,178781,15.7%,84.3%,0.18567619906621
MRK,"Merck & Company",152.2,17.03,+12.60%,94.78%,96%,168460,24.5%,75.5%,0.32457933637364
CRCL,"Circle Internet Group Cl A",78.59,6.86,+9.56%,40.66%,37%,162344,23.7%,76.3%,0.31034594088495
CRM,"Salesforce Inc",206.09,9.95,+5.07%,72.46%,89%,160657,48.1%,51.9%,0.92611197698118
BAC,"Bank of America Corp",63.17,-1.06,-1.65%,4.97%,2%,150383,31.4%,68.6%,0.45728433823672
UBER,"UBER Technologies",78.04,3.38,+4.53%,29.63%,25%,148254,28.9%,71.1%,0.40690479805648
NOW,"Servicenow Inc",127.2,7.71,+6.45%,48.87%,59%,142606,33.2%,66.8%,0.49651597195987
SMCI,"Super Micro Computer",36.58,-0.83,-2.22%,38.43%,40%,138657,25.8%,74.2%,0.34695602335318
TEM,"Tempus AI Cl A",61.25,11.89,+24.09%,35.96%,43%,135834,11.1%,88.9%,0.1249658370947
PURR,"Hyperliquid Strategies Inc",9.39,2.19,+30.42%,15.79%,78%,131164,6.0%,94.0%,0.06363275136437
HIMS,"Hims & Hers Health Inc",31.09,3.7,+13.51%,24.82%,26%,126002,37.5%,62.5%,0.60110296453486
SKHY,"SK hynix Inc",156.16,0.54,+0.35%,0.00%,0%,121416,57.6%,42.4%,1.3602503790677
NOK,"Nokia Corp ADR",10.13,-0.26,-2.50%,45.13%,62%,120809,13.0%,87.0%,0.14921568067882
TSM,"Taiwan Semiconductor ADR",412.09,-1.32,-0.32%,17.62%,12%,111476,52.8%,47.2%,1.1187113940891
NKE,"Nike Inc",41.05,0.99,+2.47%,25.50%,19%,109159,37.4%,62.6%,0.5974098192727
GOOG,"Alphabet Cl C",341.7,0.42,+0.12%,16.49%,11%,108677,33.3%,66.7%,0.49891040494318
RIVN,"Rivian Automotive Cl A",15.73,0.95,+6.43%,21.05%,9%,107919,27.4%,72.6%,0.37825825979234
PSKY,"Paramount Skydance Corp Cl B",10.6,0.17,+1.63%,1.12%,1%,105656,8.1%,91.9%,0.087980888046791
BE,"Bloom Energy Corp Cl A",206.63,-2.38,-1.14%,6.16%,3%,102914,46.8%,53.2%,0.88049774334424
GME,"Gamestop Corp",18.03,0.08,+0.45%,44.69%,50%,100080,14.1%,85.9%,0.16354504551638
OKLO,"Oklo Inc",42.94,1.58,+3.82%,1.25%,1%,98410,12.9%,87.1%,0.14864312810038
ONDS,"Ondas Inc",8.9,-0.16,-1.77%,0.19%,1%,97553,24.5%,75.5%,0.32519629418317
DELL,"Dell Technologies",437.55,-31.1,-6.64%,78.71%,86%,96231,46.9%,53.1%,0.88278452779245
F,"Ford Motor Company",14.5,0.57,+4.09%,35.77%,42%,96083,25.5%,74.5%,0.34310436411418
CMG,"Chipotle Mexican Grill",34.66,1.3,+3.90%,28.38%,34%,95605,23.9%,76.1%,0.3148991184035
NVO,"Novo Nordisk A/S ADR",46.48,0.77,+1.68%,3.27%,2%,91514,26.9%,73.1%,0.36745214649672
BMY,"Bristol-Myers Squibb",67.61,1.56,+2.36%,36.83%,37%,89220,16.6%,83.4%,0.19906461670788
RKLB,"Rocket Lab Corp",75.84,-3.32,-4.19%,3.14%,2%,87604,33.1%,66.9%,0.49563792190941
CVNA,"Carvana Company Cl A",70.44,5.44,+8.37%,19.97%,25%,86908,58.1%,41.9%,1.3885667170537
WBD,"Discovery Inc Series A",28.53,0.05,+0.18%,11.97%,29%,85211,36.8%,63.2%,0.58158397832099
ASTS,"Ast Spacemobile Inc",66.43,-0.64,-0.95%,3.35%,4%,83847,35.2%,64.8%,0.54212723694617
OPEN,"Opendoor Technologies Inc",3.58,0.22,+6.55%,7.41%,7%,83540,15.6%,84.4%,0.1848636995433
CBRS,"Cerebras Systems Cl A",215.69,-4.32,-1.96%,10.03%,2%,80989,27.7%,72.3%,0.38390690680428
AMC,"AMC Entertainment Holdings",2.52,0.14,+5.88%,29.31%,33%,77606,14.7%,85.3%,0.17259719263255
HL,"Hecla Mining Company",20.54,2.59,+14.43%,33.04%,18%,77053,25.7%,74.3%,0.345903930131
KO,"Coca-Cola Company",90.35,1.53,+1.72%,53.66%,46%,76866,29.8%,70.2%,0.42386633076467
PCG,"Pacific Gas & Electric Company",17.65,-0.17,-0.95%,79.63%,96%,76782,14.9%,85.1%,0.17455752550825
LLY,"Eli Lilly and Company",1280.34,54.61,+4.46%,28.57%,24%,74882,29.9%,70.1%,0.42626947544855
CLF,"Cleveland-Cliffs Inc",11.17,-0.71,-5.98%,19.40%,13%,73847,57.5%,42.5%,1.3503182686187
PTON,"Peloton Interactive Inc",5.47,0.16,+3.01%,0.00%,0%,73403,1.1%,98.9%,0.011172029975755
CRWD,"Crowdstrike Holdings",201.63,-11.29,-5.30%,70.36%,85%,72027,43.8%,56.2%,0.77919126546946
TGT,"Target Corp",159,6.52,+4.28%,3.32%,5%,71423,40.9%,59.1%,0.69168640454761
XOM,"Exxonmobil Holdings Corp",164.77,-0.79,-0.48%,48.38%,46%,68633,29.0%,71.0%,0.40834752631687
VG,"Venture Global Inc Cl A",13.79,-0.41,-2.89%,24.73%,13%,68193,5.2%,94.8%,0.054753839729015
SLS,"Sellas Life Sciences Group Inc",13.85,0.75,+5.73%,27.52%,45%,68041,15.0%,85.0%,0.17640651474809
AAL,"American Airlines Gp",13.86,-0.19,-1.35%,17.32%,11%,67962,51.5%,48.5%,1.0617036767383
FCX,"Freeport-Mcmoran Inc",69.09,2.77,+4.18%,51.45%,44%,67110,35.4%,64.6%,0.54770415811443
APLD,"Applied Digital Corp",28.23,-0.28,-0.98%,10.39%,3%,66629,23.0%,77.0%,0.29939349025879
T,"AT&T Inc",25.12,0.22,+0.88%,31.76%,41%,65194,64.2%,35.8%,1.7931108350114
FRMI,"Fermi Inc",5.76,0.02,+0.35%,0.98%,1%,65148,17.0%,83.0%,0.20437025123399
RDDT,"Reddit Cl A",151.71,-6.54,-4.13%,5.97%,3%,63988,33.2%,66.8%,0.49725062592133
ENVX,"Enovix Corp",3.4,0.27,+8.45%,24.01%,20%,63678,37.2%,62.8%,0.59310500112582
GLXY,"Galaxy Digital Holdings",21.9,1.47,+7.20%,19.56%,12%,63221,54.5%,45.5%,1.1966990965949
MDT,"Medtronic Inc",94.13,2.04,+2.22%,67.91%,89%,62988,3.3%,96.7%,0.034166844533469
UNH,"Unitedhealth Group",388.61,-5.32,-1.35%,6.46%,6%,62188,49.6%,50.4%,0.98512465285536
CDE,"Coeur Mining Inc",20.93,2.42,+13.07%,23.98%,11%,61375,24.6%,75.4%,0.32562258364112
NU,"NU Holdings Ltd Cl A",14.61,0.26,+1.81%,33.61%,34%,60627,38.4%,61.6%,0.62277837259101
SBET,"Sharplink Inc",7.08,0.79,+12.56%,13.63%,3%,60189,5.6%,94.4%,0.05919929608447
RKT,"Rocket Companies Cl A",14.63,0.64,+4.57%,20.91%,11%,59535,26.8%,73.2%,0.36535638932208
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.5,0.41,+13.27%,12.16%,20%,59232,2.7%,97.3%,0.027227636918595
JPM,"JP Morgan Chase & Company",357.26,-5.99,-1.65%,5.06%,2%,58819,38.1%,61.9%,0.61577342526715
CSCO,"Cisco Systems Inc",110.55,-1.06,-0.95%,31.38%,41%,58722,29.7%,70.3%,0.42280480713317
NIO,"Nio Inc ADR",4.58,0.05,+1.10%,16.68%,11%,58539,28.1%,71.9%,0.39169816703516
HTZ,"Hertz Global Holdings Inc",2.16,0.08,+3.85%,34.61%,67%,58072,21.3%,78.7%,0.27119497406037
AG,"First Majestic Silver",20.85,2.37,+12.82%,22.30%,14%,57788,34.1%,65.9%,0.51754201680672
XPEV,"Xpeng Inc ADR",11.99,0.25,+2.13%,54.24%,69%,57455,5.4%,94.6%,0.057460475217639
AAOI,"Applied Optoelect",122.19,-9.22,-7.02%,28.36%,29%,55827,38.6%,61.4%,0.6290341406478
PR,"Permian Resources Corp",23.02,0.67,+3.00%,53.66%,53%,55177,5.7%,94.3%,0.059893582281642
RGTI,"Rigetti Computing Inc",17,-0.71,-4.01%,0.00%,0%,53920,58.1%,41.9%,1.3894354338385
BA,"Boeing Company",222.2,-0.86,-0.39%,27.83%,8%,53357,49.0%,51.0%,0.95913346796402
SNAP,"Snap Inc",5.24,0.13,+2.54%,12.16%,17%,52596,17.5%,82.5%,0.21161022805805
SOC,"Sable Offshore Corp",4.78,0.79,+19.80%,33.15%,23%,52204,50.0%,50.0%,1.0008432026369
AMAT,"Applied Materials",496.17,-18.16,-3.53%,39.09%,55%,50788,40.4%,59.6%,0.67666963784622
CLSK,"Cleanspark Inc",11.67,-0.06,-0.51%,22.23%,9%,50588,23.9%,76.1%,0.31329179646937
KEEL,"Keel Infrastructure Corp",3.25,0.09,+2.85%,53.79%,35%,50198,13.0%,87.0%,0.1494847721548
IONQ,"Ionq Inc",43.36,-0.76,-1.72%,10.94%,7%,49961,33.8%,66.2%,0.51135916749856
VST,"Vistra Energy Corp",142.7,2.18,+1.55%,0.00%,0%,49545,61.9%,38.1%,1.6233718098062
SOUN,"Soundhound AI Inc Cl A",7.16,0.17,+2.43%,9.32%,2%,49391,14.8%,85.2%,0.17407530664638
JBLU,"Jetblue Airways Corp",4.9,-0.14,-2.78%,12.16%,6%,49366,31.3%,68.7%,0.45515106853353
LRCX,"Lam Research Corp",307.17,-20.75,-6.33%,40.14%,41%,49336,38.1%,61.9%,0.61577258138469
C,"Citigroup Inc",132.89,-4.76,-3.46%,11.94%,15%,49189,41.3%,58.7%,0.70239496089153
B,"Barrick Mining Corp",45.13,3.04,+7.22%,48.00%,35%,48061,25.6%,74.4%,0.3437246623983
CVX,"Chevron Corp",205.76,0.02,+0.01%,48.74%,44%,46674,33.8%,66.2%,0.5104854368932
WDC,"Western Digital Corp",462.09,-34.07,-6.87%,45.52%,31%,46638,53.0%,47.0%,1.1265788153755
WEN,"Wendys Company",8.93,0.49,+5.81%,15.11%,53%,46359,7.3%,92.7%,0.078341978553651
NVAX,"Novavax Inc",8.79,0.86,+10.84%,8.81%,19%,46245,7.3%,92.7%,0.079305435619763
GS,"Goldman Sachs Group",1021.65,-18.82,-1.81%,29.59%,44%,46214,41.7%,58.3%,0.71525071447129
TTD,"Trade Desk Inc",13.54,0.12,+0.89%,31.06%,29%,45338,28.0%,72.0%,0.3893723951949
QCOM,"Qualcomm Inc",161.91,1.72,+1.07%,27.61%,61%,44552,45.4%,54.6%,0.83168194712823
VALE,"Vale S.A. ADR",13.9,0.22,+1.61%,9.54%,26%,44201,36.1%,63.9%,0.56480334194782
CORZ,"Core Scientific Inc",18.72,-0.13,-0.69%,11.42%,10%,43952,40.2%,59.8%,0.67340567294879
ROIV,"Roivant Sciences Ltd",37.4,0.03,+0.08%,17.85%,16%,43914,0.4%,99.6%,0.0040010059672146
GLW,"Corning Inc",152.46,-7.44,-4.65%,53.95%,52%,43046,43.2%,56.8%,0.7606446071414
SMR,"Nuscale Power Corp",9.29,0.65,+7.52%,3.39%,1%,42739,31.9%,68.1%,0.46818962555823
BIDU,"Baidu Inc ADR",92.87,2,+2.20%,18.67%,10%,42509,43.7%,56.3%,0.77483194856165
WFC,"Wells Fargo & Company",85.94,-1.46,-1.67%,5.62%,3%,42288,54.9%,45.1%,1.2189106936719
COST,"Costco Wholesale",956.99,-4.36,-0.45%,23.89%,15%,42181,45.5%,54.5%,0.83395652173913
AS,"Amer Sports Inc",34.02,0.4,+1.19%,17.67%,12%,42135,5.4%,94.6%,0.056624119166437
NEM,"Newmont Mining",125.08,9.1,+7.85%,42.17%,38%,41777,20.2%,79.8%,0.25336013440538
IBM,"Intl Business Machines",237.16,4.49,+1.93%,28.85%,33%,41397,31.9%,68.1%,0.4694377395996
CELH,"Celsius Holdings Inc",32.26,2.36,+7.89%,36.23%,38%,41383,32.3%,67.7%,0.47712021701885
HPE,"Hewlett Packard Enterprise",53.13,-2.56,-4.60%,47.87%,90%,40592,35.6%,64.4%,0.5535823637477
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",18.54,0.36,+1.98%,8.90%,25%,40173,32.2%,67.8%,0.47494217424827
WOLF,"Wolfspeed Inc",29.09,-2.37,-7.53%,14.60%,57%,40067,37.3%,62.7%,0.59546848245928
ARM,"Arm Holdings Plc ADR",249.34,-3.98,-1.57%,38.09%,61%,39776,57.3%,42.7%,1.3422447297138
LITE,"Lumentum Holdings",827.6,-45.71,-5.23%,42.29%,18%,39513,38.8%,61.2%,0.63445708376422
DIS,"Walt Disney Company",106.93,2.98,+2.87%,18.43%,18%,38299,34.3%,65.7%,0.52203632317291
AXTI,"Axt Inc",73.43,-8.88,-10.79%,15.29%,7%,37880,27.6%,72.4%,0.38066773582155
UTHR,"United Therapeutic",529.14,10.87,+2.10%,6.89%,16%,37684,0.3%,99.7%,0.0026340295330584
CAT,"Caterpillar Inc",816.15,-24.72,-2.94%,41.91%,38%,37671,53.8%,46.2%,1.1640050551471
VZ,"Verizon Communications",49.36,0.82,+1.69%,40.50%,39%,37614,38.1%,61.9%,0.61544408177289
STM,"Stmicroelectronics N.V. ADR",50.41,-1.86,-3.56%,34.58%,54%,37441,11.3%,88.7%,0.12682457037951
COHR,"Coherent Corp",287.47,-18.96,-6.19%,44.65%,34%,37305,51.9%,48.1%,1.0797792272955
CMCSA,"Comcast Corp A",26.59,0.39,+1.49%,32.83%,27%,37175,35.4%,64.6%,0.54805530107437
BTDR,"Bitdeer Technologies Group",9.63,0.63,+7.00%,20.23%,15%,36785,24.3%,75.7%,0.32087328090775
V,"Visa Inc",365.54,1.29,+0.35%,25.88%,17%,35598,31.2%,68.8%,0.45404787190589
PGEN,"Precigen Inc",7.16,0.41,+6.07%,7.97%,2%,35039,0.3%,99.7%,0.0030056678307666
HD,"Home Depot",344.3,6.81,+2.02%,47.32%,37%,34858,29.2%,70.8%,0.41154079773233
STX,"Seagate Technology",832.56,-71.12,-7.87%,44.36%,42%,34604,58.1%,41.9%,1.385660117201
LYFT,"Lyft Inc Cl A",17.43,0.5,+2.95%,0.00%,0%,34593,24.5%,75.5%,0.32428604241635
ET,"Energy Transfer LP",21.18,-0.24,-1.12%,25.44%,20%,34486,16.5%,83.5%,0.19705647540699
TJX,"TJX Companies",144.5,-6.35,-4.21%,45.08%,46%,34328,66.9%,33.1%,2.0186422792824
ASST,"Strive Inc",14.73,1.93,+15.08%,2.38%,5%,34217,25.5%,74.5%,0.34315996074583
QXO,"Qxo Inc",14.11,0.61,+4.52%,46.76%,49%,34031,10.9%,89.1%,0.12195041540287
NXPI,"Nxp Semiconductors",226.02,-2.54,-1.11%,26.03%,43%,32327,2.0%,98.0%,0.020197557357907
QBTS,"D-Wave Quantum Inc",19.32,-0.21,-1.08%,3.15%,3%,32283,43.3%,56.7%,0.76332750710072
FIGR,"Figure Technology Solutions Inc Cl A",36.85,1.33,+3.74%,9.79%,7%,31228,44.8%,55.2%,0.81252539323234
IOVA,"Iovance Biotherapeutics Inc",7.99,0.96,+13.66%,6.54%,16%,31087,10.8%,89.2%,0.12077730107798
PANW,"Palo Alto Networks",359.76,-14.38,-3.84%,68.12%,91%,30823,51.8%,48.2%,1.076741679019
ALAB,"Astera Labs Inc",289.02,-14.42,-4.75%,25.73%,25%,30143,36.3%,63.7%,0.56888565034091
SEDG,"Solaredge Tech",32.6,2.78,+9.32%,19.75%,6%,30134,28.0%,72.0%,0.38802395209581
GIL,"Gildan Activewear",57.03,1.27,+2.28%,29.64%,35%,29816,0.0%,100.0%,0.0001006272
ANET,"Arista Networks Inc",186.45,-6.73,-3.48%,19.71%,25%,29779,48.0%,52.0%,0.92246610716591
LAES,"Sealsq Corp",2.6,-0.14,-5.11%,3.69%,4%,29551,3.6%,96.4%,0.037241137241137
APP,"Applovin Corp Cl A",310.79,3.53,+1.15%,9.53%,8%,29482,52.5%,47.5%,1.1039035181617
WYFI,"Whitefiber Inc",21.38,-5.69,-21.02%,5.84%,4%,29168,29.6%,70.4%,0.41992016356733
ACHR,"Archer Aviation Inc",6.45,0.13,+2.06%,17.67%,11%,28851,14.9%,85.1%,0.1749063365369
PDD,"Pdd Holdings Inc",90.2,2.93,+3.36%,69.48%,83%,28777,33.0%,67.0%,0.49335755059678
FIG,"Figma Cl A",26.79,0.78,+3.00%,35.68%,24%,28743,20.3%,79.7%,0.25427648804329
PONY,"Pony AI Inc ADR",7.83,0.09,+1.10%,16.96%,25%,28719,8.0%,92.0%,0.086729481212396
IBRX,"Immunitybio Inc",8.13,0.41,+5.31%,9.23%,3%,28616,4.2%,95.8%,0.044379562043796
PYPL,"Paypal Holdings",61.25,0.82,+1.36%,12.07%,19%,28148,16.9%,83.1%,0.20306022139591
NVTS,"Navitas Semiconductor Corp",12.83,-0.34,-2.58%,17.67%,20%,28068,26.8%,73.2%,0.36557361097597
ASTL,"Algoma Steel Group Inc",4.79,0.7,+17.11%,41.87%,62%,27696,20.1%,79.9%,0.25083551621353
ADBE,"Adobe Systems Inc",272.47,9.33,+3.55%,80.66%,92%,27419,42.6%,57.4%,0.74088888888889
JNJ,"Johnson & Johnson",273.41,2.3,+0.85%,51.65%,63%,27196,28.0%,72.0%,0.38797591099316
DAL,"Delta Air Lines Inc",83.29,-2.41,-2.81%,1.39%,1%,27196,38.2%,61.8%,0.6193878766226
KLAR,"Klarna Group Plc",14.73,-0.33,-2.19%,0.00%,0%,27170,46.2%,53.8%,0.85714285714286
VRT,"Vertiv Holdings",261,-11.54,-4.23%,22.60%,12%,26936,53.8%,46.2%,1.1623183752107
LOW,"Lowe's Companies",220,4.36,+2.02%,44.12%,41%,26494,63.7%,36.3%,1.7529093931837
ELF,"E.L.F. Beauty Inc",99.65,7.14,+7.72%,13.35%,14%,26394,22.1%,77.9%,0.28288130650335
OXY,"Occidental Petroleum",60.09,0.29,+0.48%,34.47%,29%,26338,30.1%,69.9%,0.43009176304501
BILL,"Bill Holdings Inc",47.71,-1.46,-2.97%,59.41%,71%,25768,42.3%,57.7%,0.7323025210084
SAN,"Banco Santander ADR",14.17,-0.07,-0.49%,42.77%,69%,24739,24.5%,75.5%,0.32379066780822
RBLX,"Roblox Corp Cl A",38.69,1.02,+2.71%,29.45%,30%,24680,26.4%,73.6%,0.35858196631069
POET,"Poet Technologies Inc",8.44,-0.04,-0.47%,21.32%,15%,24345,15.2%,84.8%,0.17990597586391
DVN,"Devon Energy Corp",48.19,0.36,+0.75%,38.84%,28%,24262,42.5%,57.5%,0.73796561604585
BYND,"Beyond Meat Inc",14.08,1.34,+10.52%,10.38%,13%,23881,18.4%,81.6%,0.22535789419673
NXE,"Nexgen Energy Ltd",10.56,0.3,+2.92%,10.82%,6%,23643,33.7%,66.3%,0.50890292935095
CCL,"Carnival Corporation Ltd",26.69,-0.58,-2.13%,12.57%,6%,23373,52.7%,47.3%,1.1146295123496
EOSE,"Eos Energy Enterprises Inc",3.74,0.07,+1.91%,11.67%,14%,23362,14.3%,85.7%,0.16640870737431
SHOP,"Shopify Inc",146.58,0,0.00%,13.60%,16%,23336,39.2%,60.8%,0.64500211476103
SNOW,"Snowflake Cl A",325.01,-0.32,-0.10%,68.47%,83%,23233,71.0%,29.0%,2.4516416580003
BRK.B,"Berkshire Hathaway Cl B",499.62,-3.34,-0.66%,23.43%,17%,23103,37.1%,62.9%,0.590458488228
JD,"Jd.com Inc ADR",29.35,0.53,+1.84%,12.05%,7%,22955,28.2%,71.8%,0.39349238147271
LUNR,"Intuitive Machines Inc",18.52,-0.79,-4.09%,36.18%,15%,22937,23.6%,76.4%,0.30896535981282
SHEL,"Shell Plc ADR",92.77,0.76,+0.83%,45.54%,39%,22929,26.5%,73.5%,0.36020644242748
SPCE,"Virgin Galactic Holdings Inc",3.21,0.02,+0.63%,1.27%,1%,22808,44.0%,56.0%,0.78452390266802
RDW,"Redwire Corp",12.4,-0.54,-4.17%,23.93%,18%,22731,27.4%,72.6%,0.37805395574416
CPNG,"Coupang Cl A",16.66,1.08,+6.93%,33.12%,35%,22725,20.7%,79.3%,0.26179900055525
REAL,"The Realreal Inc",11.78,0.73,+6.61%,16.94%,16%,22163,0.4%,99.6%,0.0039864099660249
RCAT,"Red Cat Holdings Inc",9.89,-0.31,-3.09%,28.02%,22%,22042,31.6%,68.4%,0.46157416616935
HUT,"Hut 8 Corp",82.08,1.29,+1.60%,30.68%,34%,21951,26.6%,73.4%,0.36324680163955
AMGN,"Amgen Inc",442.36,17.08,+4.02%,57.76%,73%,21781,45.8%,54.2%,0.84584745762712
AA,"Alcoa Corp",51.54,1.52,+3.04%,19.29%,13%,21684,22.1%,77.9%,0.28414070827905
UPST,"Upstart Holdings Inc",30.6,1.49,+5.12%,7.50%,2%,21669,28.2%,71.8%,0.39278827612804
BP,"BP Plc ADR",43.73,0.32,+0.74%,46.72%,47%,21125,47.8%,52.2%,0.91627358490566
BSX,"Boston Scientific Corp",52.01,1.54,+3.05%,48.48%,63%,21114,42.0%,58.0%,0.72429563086974
RUN,"Sunrun Inc",9.8,0.54,+5.83%,5.27%,1%,21028,12.7%,87.3%,0.14525352649638
PATH,"Uipath Inc Cl A",15.78,0.2,+1.28%,71.84%,86%,20915,17.6%,82.4%,0.21323742676489
EL,"Estee Lauder Companies",98.01,13.74,+16.30%,18.62%,10%,20796,34.6%,65.4%,0.53001765744556
ABCL,"Abcellera Biologics Inc",12.01,0.89,+8.00%,8.20%,30%,20718,9.2%,90.8%,0.10102566827868
GRAB,"Grab Holdings Ltd Cl A",3.54,0.09,+2.61%,26.70%,36%,20459,31.9%,68.1%,0.46785765533075
TTWO,"Take-Two Interactive",237.04,-5.36,-2.21%,51.79%,56%,20455,16.4%,83.6%,0.19675871752867
DKNG,"Draftkings Inc",25.31,1.27,+5.28%,31.57%,22%,20056,27.2%,72.8%,0.37454595298472
PLUG,"Plug Power Inc",2.25,0.09,+4.17%,3.76%,1%,19876,11.2%,88.8%,0.12599138907772
TEAM,"Atlassian Corp",174.23,11.23,+6.89%,31.17%,27%,19812,37.3%,62.7%,0.59504065695194
KGC,"Kinross Gold Corp",29.9,2.78,+10.25%,38.31%,27%,19542,16.9%,83.1%,0.20288070909762
CAPR,"Capricor Therap",7.98,0.9,+12.71%,66.53%,88%,19452,39.0%,61.0%,0.64013490725126
BNTX,"Biontech Se ADR",113.12,20.37,+21.96%,63.70%,85%,19299,30.7%,69.3%,0.44291588785047
ADI,"Analog Devices",373.26,-3.37,-0.89%,37.75%,54%,19018,39.3%,60.7%,0.64814975301153
MCD,"McDonald's Corp",267.45,0.46,+0.17%,42.26%,50%,18900,40.7%,59.3%,0.68494249799412
NCLH,"Norwegian Cruise Ord",17.34,-0.27,-1.53%,20.48%,18%,18789,24.5%,75.5%,0.32419479878779
USAR,"USA Rare Earth Inc",18.09,-0.42,-2.27%,1.41%,1%,18684,28.6%,71.4%,0.39997002847295
ON,"On Semiconductor",76.58,-2.84,-3.58%,29.92%,48%,18586,24.3%,75.7%,0.32068499964471
LCID,"Lucid Group Inc",5.92,0.15,+2.60%,10.74%,16%,18494,38.3%,61.7%,0.62014892685064
AEM,"Agnico-Eagle Mines Ltd",207.72,20.78,+11.12%,63.59%,69%,18350,30.9%,69.1%,0.4475033525282
PEP,"Pepsico Inc",142.58,2.45,+1.75%,36.23%,28%,18309,50.9%,49.1%,1.0356904603069
TE,"T1 Energy Inc",4.55,-0.1,-2.15%,0.08%,1%,18230,27.6%,72.4%,0.3807467999697
CRDO,"Credo Technology Group Holding",234.82,-11.15,-4.53%,54.04%,53%,18177,47.2%,52.8%,0.89541188738269
ABBV,"Abbvie Inc",265.97,7.05,+2.72%,40.23%,28%,18107,36.9%,63.1%,0.58513525343605
