Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CRCL,"Circle Internet Group Cl A",75.38,4.1,+5.75%,37.28%,33%,123762,27.4%,72.6%,0.37775106034799
TSM,"Taiwan Semiconductor ADR",430.49,1.34,+0.31%,28.37%,24%,120217,52.1%,47.9%,1.087499348834
RKLB,"Rocket Lab Corp",80.1,-1.07,-1.32%,13.00%,10%,116601,34.7%,65.3%,0.53079952737298
TPG,"Tpg Inc Cl A",55.21,4.33,+8.51%,23.17%,23%,116328,0.0%,100.0%,0.0003181674
AI,"C3.Ai Inc Cl A",10.18,0.1,+0.99%,54.64%,75%,112067,2.0%,98.0%,0.020795380018946
ASTS,"Ast Spacemobile Inc",71.52,-2.79,-3.75%,11.77%,7%,108031,26.8%,73.2%,0.36651234567901
RKT,"Rocket Companies Cl A",15.04,0.99,+7.05%,28.55%,14%,106963,26.0%,74.0%,0.35107175788503
NKE,"Nike Inc",41.23,0.72,+1.78%,36.45%,44%,106594,30.6%,69.4%,0.44106314807555
HIMS,"Hims & Hers Health Inc",28.77,-1.2,-4.00%,13.83%,12%,106289,23.8%,76.2%,0.31298794347268
RIO,"Rio Tinto Plc ADR",98.2,-3.02,-2.98%,42.72%,42%,104017,1.8%,98.2%,0.018805645611526
HPE,"Hewlett Packard Enterprise",59.82,1.03,+1.75%,50.34%,92%,100148,35.7%,64.3%,0.55620474251795
UBER,"UBER Technologies Inc",75.88,0.52,+0.69%,23.04%,14%,95283,24.0%,76.0%,0.31539130554827
BE,"Bloom Energy Corp Cl A",236.22,-0.94,-0.40%,14.03%,10%,94351,46.2%,53.8%,0.85898648382394
PCG,"Pacific Gas & Electric Company",17.46,0.08,+0.46%,68.25%,93%,93484,32.5%,67.5%,0.48154487392827
BMNR,"Bitmine Immersion Technologies",18.29,0.4,+2.24%,4.96%,2%,89763,29.3%,70.7%,0.41437012526589
CRM,"Salesforce Inc",201.37,8.05,+4.16%,71.24%,87%,89752,32.4%,67.6%,0.47878668050681
AMC,"AMC Entertainment Holdings",2.63,0.1,+3.95%,36.30%,45%,86549,21.5%,78.5%,0.27429732475449
LRCX,"Lam Research Corp",337.01,10.9,+3.34%,47.37%,63%,86162,36.4%,63.6%,0.57189769037107
POET,"Poet Technologies Inc",8.91,0.04,+0.45%,24.00%,25%,85185,22.7%,77.3%,0.29307204225994
WDC,"Western Digital Corp",487.29,33.19,+7.31%,48.16%,37%,84975,53.8%,46.2%,1.1660718837624
PATH,"Uipath Inc Cl A",16.68,1.42,+9.31%,68.50%,82%,83517,19.4%,80.6%,0.24056029232643
PFE,"Pfizer Inc",26.8,0.49,+1.86%,7.22%,2%,83038,25.9%,74.1%,0.34867630339451
GME,"Gamestop Corp",18.57,0.03,+0.16%,29.39%,36%,81329,18.4%,81.6%,0.22588667983058
BULL,"Webull Corp Cl A",7.95,0.28,+3.65%,18.49%,25%,80890,40.2%,59.8%,0.67211013725814
ARM,"Arm Holdings Plc ADR",278.65,6.78,+2.49%,42.80%,67%,80268,47.6%,52.4%,0.90732820074137
WMT,"Walmart Inc",115.72,-0.29,-0.25%,65.03%,81%,78940,37.3%,62.7%,0.59500525337428
COHR,"Coherent Corp",327.23,-28.41,-7.99%,49.52%,39%,78669,49.8%,50.2%,0.99262917933131
FRMI,"Fermi Inc",6.6,-1.,-13.16%,0.00%,0%,78656,31.4%,68.6%,0.4585373090046
RTX,"Rtx Corp",220.48,-2.28,-1.02%,24.60%,25%,72201,3.9%,96.1%,0.040675132244627
QCOM,"Qualcomm Inc",164.79,1.72,+1.05%,32.91%,70%,71899,29.2%,70.8%,0.41205467614596
IONQ,"Ionq Inc",44.98,-0.22,-0.49%,18.55%,11%,70512,33.5%,66.5%,0.5040313979779
LAES,"Sealsq Corp",2.84,0.18,+6.77%,5.33%,12%,69998,1.4%,98.6%,0.01380259251213
RGTI,"Rigetti Computing Inc",18.62,0.2,+1.09%,5.54%,3%,69377,23.1%,76.9%,0.30011993553465
T,"AT&T Inc",24.58,0.33,+1.36%,32.25%,41%,68279,45.2%,54.8%,0.82373995031919
APP,"Applovin Corp Cl A",312.67,8.91,+2.93%,14.57%,18%,65768,49.3%,50.7%,0.97341494884028
AAOI,"Applied Optoelect",130.08,-8.,-5.79%,34.07%,35%,64775,33.2%,66.8%,0.49734165510865
PYPL,"Paypal Holdings",60.59,1.39,+2.35%,3.41%,6%,61211,20.6%,79.4%,0.26018569987442
OKLO,"Oklo Inc",46.45,1.32,+2.92%,8.32%,4%,60984,25.3%,74.7%,0.33886583679115
NIO,"Nio Inc ADR",4.5,-0.04,-0.88%,8.98%,2%,60770,19.2%,80.8%,0.23719945438629
SBUX,"Starbucks Corp",108.55,0.06,+0.06%,2.89%,2%,59935,16.4%,83.6%,0.19597318114698
SLS,"Sellas Life Sciences Group Inc",12.36,0.59,+5.01%,20.99%,21%,59634,16.8%,83.2%,0.20186222741747
AAL,"American Airlines Gp",15.06,0.13,+0.87%,21.10%,15%,58307,68.6%,31.4%,2.1868714473109
FIG,"Figma Cl A",26.35,2.6,+10.95%,43.98%,37%,57776,19.4%,80.6%,0.24036066981537
ECHO,"Echostar Corp",91.68,-0.82,-0.89%,0.00%,0%,57461,86.6%,13.4%,6.4431347150259
FCX,"Freeport-Mcmoran Inc",66.83,-2.39,-3.45%,42.65%,34%,57103,22.1%,77.9%,0.28367502922399
APLD,"Applied Digital Corp",30.62,-0.53,-1.70%,10.30%,2%,56355,28.6%,71.4%,0.4002633802117
PDD,"Pdd Holdings Inc",84.17,-4.87,-5.46%,59.36%,62%,56250,53.5%,46.5%,1.1522862062368
QBTS,"D-Wave Quantum Inc",20.9,0.16,+0.77%,4.16%,2%,55806,19.1%,80.9%,0.23678028456185
SHEL,"Shell Plc ADR",89.92,-0.15,-0.17%,40.92%,33%,55302,1.0%,99.0%,0.010082191780822
RIVN,"Rivian Automotive Cl A",15.82,-0.11,-0.69%,14.69%,6%,55078,30.2%,69.8%,0.43178745970677
SPCE,"Virgin Galactic Holdings Inc",3.14,-0.16,-4.85%,3.85%,3%,54881,10.5%,89.5%,0.11769378029408
SCHW,"The Charles Schwab Corp",110.06,0.72,+0.66%,1.75%,2%,53988,22.6%,77.4%,0.29123914759274
GRAB,"Grab Holdings Ltd Cl A",3.7,0.09,+2.49%,30.72%,50%,53196,63.5%,36.5%,1.7430516165627
LITE,"Lumentum Holdings",880.41,-52.06,-5.58%,47.69%,25%,52978,52.8%,47.2%,1.1208166533227
UNH,"Unitedhealth Group",399.06,-6.53,-1.61%,2.91%,2%,51346,43.7%,56.3%,0.77686265010209
PLUG,"Plug Power Inc",2.3,0.01,+0.44%,3.91%,1%,50420,7.1%,92.9%,0.07672923740577
XOM,"Exxonmobil Holdings Corp",158.61,-1.14,-0.71%,50.15%,48%,50231,37.2%,62.8%,0.59160329531052
CRWD,"Crowdstrike Holdings",225.53,3.75,+1.69%,72.21%,88%,49721,50.1%,49.9%,1.0037478842589
GLW,"Corning Inc",158.54,-8.9,-5.32%,58.11%,57%,49160,37.4%,62.6%,0.59760813753209
ADBE,"Adobe Systems Inc",270.49,11.74,+4.54%,73.43%,80%,48652,45.2%,54.8%,0.82600210178652
CORZ,"Core Scientific Inc",19.78,-1.09,-5.22%,7.86%,7%,48111,31.2%,68.8%,0.45280227080565
CLSK,"Cleanspark Inc",11.52,-0.66,-5.42%,28.32%,14%,47776,37.6%,62.4%,0.60171650797908
LUNR,"Intuitive Machines Inc",17.56,0.61,+3.60%,48.17%,27%,47214,29.1%,70.9%,0.41097364174287
VZ,"Verizon Communications",48.22,1.24,+2.64%,43.55%,46%,46801,41.1%,58.9%,0.69722574796011
F,"Ford Motor Company",13.89,0.06,+0.43%,23.76%,31%,46693,38.1%,61.9%,0.61438993188812
LLY,"Eli Lilly and Company",1209,-11.28,-0.92%,19.82%,19%,46470,33.0%,67.0%,0.49358788930672
RBLX,"Roblox Corp Cl A",37.95,2.41,+6.78%,29.53%,30%,46453,49.8%,50.2%,0.99334878132509
IBM,"Intl Business Machines",237.14,1.16,+0.49%,33.59%,42%,46322,34.9%,65.1%,0.53674153203065
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",17.89,0.13,+0.73%,7.58%,18%,45632,41.5%,58.5%,0.70944781598861
STUB,"Stubhub Holdings Inc Cl A",7.68,-0.86,-10.07%,0.00%,0%,45294,26.9%,73.1%,0.36794418773217
SOUN,"Soundhound AI Inc Cl A",7.48,0.08,+1.08%,12.42%,4%,44483,20.2%,79.8%,0.25254829081489
MRNA,"Moderna Inc",63.65,-0.02,-0.03%,27.34%,24%,43642,32.4%,67.6%,0.48024285181291
OWL,"Blue Owl Capital Inc",12.66,0.44,+3.60%,37.51%,35%,43640,25.9%,74.1%,0.34957941613063
TE,"T1 Energy Inc",4.79,-0.11,-2.24%,7.30%,11%,42115,41.0%,59.0%,0.69572394910614
JPM,"JP Morgan Chase & Company",363.11,-2.07,-0.57%,0.08%,1%,41743,43.3%,56.7%,0.76458403787623
HPQ,"HP Inc",31.3,2.02,+6.90%,88.15%,97%,41549,50.2%,49.8%,1.0077800328598
INFQ,"Infleqtion Inc",12.18,-0.18,-1.46%,2.86%,1%,41349,11.3%,88.7%,0.12732081027291
GS,"Goldman Sachs Group",1042.63,5.42,+0.52%,28.42%,41%,41253,48.7%,51.3%,0.95086541189823
RDDT,"Reddit Cl A",158.12,4.67,+3.04%,4.62%,2%,40903,43.3%,56.7%,0.76306034482759
NVO,"Novo Nordisk A/S ADR",46.72,0.33,+0.71%,0.32%,1%,40372,30.0%,70.0%,0.42793477876419
COST,"Costco Wholesale",961.85,12.27,+1.29%,26.39%,21%,39945,54.4%,45.6%,1.1928524374177
KEEL,"Keel Infrastructure Corp",3.31,-0.23,-6.50%,24.60%,8%,39507,14.8%,85.2%,0.17433565186374
AG,"First Majestic Silver",18.78,-0.38,-1.98%,20.08%,12%,36251,13.6%,86.4%,0.15684835333163
SHOP,"Shopify Inc",158.53,8.12,+5.40%,17.79%,20%,36137,36.6%,63.4%,0.57810384732958
CMG,"Chipotle Mexican Grill",32.61,-0.03,-0.09%,22.15%,21%,35662,36.5%,63.5%,0.57587273530711
C,"Citigroup Inc",138.73,1.15,+0.84%,8.18%,8%,35381,53.2%,46.8%,1.1361468333031
ET,"Energy Transfer LP",20.76,-0.19,-0.91%,30.99%,25%,35328,24.2%,75.8%,0.31919342793129
WEN,"Wendys Company",8.65,-0.01,-0.12%,19.92%,76%,35276,20.0%,80.0%,0.25074457523755
BA,"Boeing Company",230.33,-0.87,-0.38%,30.13%,13%,35267,30.2%,69.8%,0.43262785879677
EOSE,"Eos Energy Enterprises Inc",4.16,-0.08,-1.89%,13.40%,18%,35013,9.2%,90.8%,0.10186933534743
PANW,"Palo Alto Networks",396,8.99,+2.32%,65.45%,88%,34977,53.2%,46.8%,1.136521898479
FIGR,"Figure Technology Solutions Inc Cl A",31.88,1.2,+3.91%,10.80%,7%,34570,59.4%,40.6%,1.4647083986882
SNAP,"Snap Inc",5.3,0.1,+1.92%,13.90%,20%,34471,9.2%,90.8%,0.10183794150551
WDAY,"Workday Inc",206.45,31.16,+17.78%,68.29%,75%,34361,51.7%,48.3%,1.0701891794192
ONON,"On Holding Ag Cl A",31.59,0.58,+1.87%,6.30%,2%,34062,39.4%,60.6%,0.65029069767442
CAT,"Caterpillar Inc",854.6,-1.,-0.12%,45.45%,48%,33353,52.5%,47.5%,1.1074813597877
QUBT,"Quantum Computing Inc",8.92,0,0.00%,0.00%,0%,33180,20.8%,79.2%,0.26318193931549
LULU,"Lululemon Athletica",119.56,-1.31,-1.08%,49.20%,68%,33050,58.5%,41.5%,1.408716565848
WFC,"Wells Fargo & Company",88.11,-0.82,-0.92%,2.65%,1%,32992,53.6%,46.4%,1.1560580316299
CVNA,"Carvana Company Cl A",73.7,1.22,+1.68%,13.05%,23%,32712,54.1%,45.9%,1.1765919222836
DKNG,"Draftkings Inc",25.42,-0.09,-0.35%,25.51%,18%,32091,18.9%,81.1%,0.23332052267487
KO,"Coca-Cola Company",87.42,0.71,+0.82%,46.59%,34%,31969,49.6%,50.4%,0.98478922207736
V,"Visa Inc",365.45,6.03,+1.68%,25.34%,18%,31316,71.5%,28.5%,2.5072236532646
AGNC,"Agnc Investment Corp",10.96,0.08,+0.74%,11.39%,10%,31285,51.3%,48.7%,1.055384008935
CELH,"Celsius Holdings Inc",28.78,1.16,+4.20%,28.78%,29%,31226,32.1%,67.9%,0.4718137254902
DLO,"Dlocal Ltd Cl A",14.76,0.48,+3.36%,48.29%,70%,31132,9.3%,90.7%,0.10260315211617
BRK.B,"Berkshire Hathaway Cl B",506.93,-3.07,-0.60%,20.70%,11%,30225,32.0%,68.0%,0.47123247663551
KKR,"KKR & Company LP",115.3,4.4,+3.97%,28.75%,29%,29903,65.7%,34.3%,1.9116845180136
MCD,"McDonald's Corp",272.25,-3.45,-1.25%,40.58%,46%,29840,25.6%,74.4%,0.34341797226724
DIS,"Walt Disney Company",104.8,1.58,+1.53%,13.80%,14%,29565,32.5%,67.5%,0.48113821952808
BSX,"Boston Scientific Corp",51.69,0.27,+0.53%,46.87%,61%,29390,58.5%,41.5%,1.4115861163535
ENVX,"Enovix Corp",4.43,-0.3,-6.34%,28.73%,27%,28954,35.6%,64.4%,0.5522436069265
BKNG,"Booking Holdings",213.34,1.08,+0.51%,26.31%,39%,28890,86.3%,13.7%,6.2807459677419
AS,"Amer Sports Inc",33.12,0.09,+0.27%,65.78%,82%,28881,78.7%,21.3%,3.7022142624552
BX,"Blackstone Inc",149.32,2.91,+1.99%,32.88%,41%,28864,39.1%,60.9%,0.64121225905498
CVX,"Chevron Corp",197.7,1.1,+0.56%,50.22%,47%,28788,35.7%,64.3%,0.55627635420045
U,"Unity Software Inc",45.79,1.26,+2.83%,0.15%,1%,28629,29.0%,71.0%,0.40814519698982
LQDA,"Liquidia Corp",72.1,-6.69,-8.49%,28.90%,39%,28410,24.8%,75.2%,0.32930937675463
PCT,"Purecycle Technologies Inc",7,-0.17,-2.37%,57.63%,48%,28326,31.2%,68.8%,0.45425608378684
CCL,"Carnival Corporation Ltd",28.42,0.75,+2.71%,16.97%,9%,28317,37.8%,62.2%,0.6065471462612
PAAS,"Pan Amer Silver Corp",47.3,-5.08,-9.70%,24.50%,15%,28262,38.8%,61.2%,0.63316960416065
XYZ,"Block Inc",83.09,4.81,+6.14%,9.95%,4%,28209,30.3%,69.7%,0.43403995729754
ZETA,"Zeta Global Holdings Corp Cl A",29.62,1.07,+3.75%,24.65%,13%,27946,25.5%,74.5%,0.34258947874129
SMR,"Nuscale Power Corp",9.85,0.26,+2.71%,16.35%,7%,27916,26.7%,73.3%,0.36401837193394
CLBT,"Cellebrite Di Ltd",10.8,-4.45,-29.18%,52.66%,73%,27324,6.9%,93.1%,0.074352219557268
BBAI,"Bigbear.Ai Holdings Inc",3.34,0.08,+2.45%,0.00%,0%,27276,10.2%,89.8%,0.11330612244898
SKM,"Sk Telecom Corp ADR",36.71,1.66,+4.74%,22.48%,13%,27275,7.7%,92.3%,0.08324397315223
SEDG,"Solaredge Tech",32.18,0.16,+0.50%,23.07%,6%,26826,9.9%,90.1%,0.10956694378955
WOLF,"Wolfspeed Inc",31.51,-0.2,-0.63%,13.72%,51%,25510,59.4%,40.6%,1.4635441815548
BB,"Blackberry Ltd",8.99,0.22,+2.51%,18.70%,42%,25389,23.7%,76.3%,0.3103323699422
OMER,"Omeros Corp",17.35,3.64,+26.55%,7.39%,10%,25335,13.1%,86.9%,0.15138156698782
XPEV,"Xpeng Inc ADR",11.78,0.03,+0.26%,44.17%,51%,25320,13.7%,86.3%,0.15886310586297
LYFT,"Lyft Inc Cl A",17.13,0.55,+3.32%,1.88%,1%,25203,17.1%,82.9%,0.20686682947852
FISV,"Fiserv Inc",55.5,3.94,+7.64%,20.39%,25%,25185,22.0%,78.0%,0.2818098534202
NVTS,"Navitas Semiconductor Corp",13.66,-0.27,-1.94%,17.21%,20%,25091,21.8%,78.2%,0.27910889070147
AXTI,"Axt Inc",77.45,-1.02,-1.30%,17.81%,13%,24987,27.2%,72.8%,0.37268582101851
LCID,"Lucid Group Inc",6.44,-0.1,-1.53%,11.43%,18%,24965,60.0%,40.0%,1.4987488739866
FSLR,"First Solar Inc",223.69,-3.08,-1.36%,20.47%,27%,24746,40.4%,59.6%,0.67803621075473
USAR,"USA Rare Earth Inc",18.61,0.2,+1.09%,0.00%,0%,24389,25.2%,74.8%,0.33748286262682
STX,"Seagate Technology Holdings",921.37,43.16,+4.91%,46.71%,47%,24055,49.8%,50.2%,0.99229749875766
MRK,"Merck & Company",135.55,2.63,+1.98%,34.11%,12%,23879,39.6%,60.4%,0.65561949663732
ALAB,"Astera Labs Inc",322.78,3.98,+1.25%,34.69%,45%,23544,28.1%,71.9%,0.39033896303295
JOBY,"Joby Aviation Inc",8.26,0.3,+3.77%,0.77%,1%,23496,27.9%,72.1%,0.38676739656495
ASML,"ASML Holding NV",1847.9,37.83,+2.09%,44.59%,43%,23489,56.3%,43.7%,1.2902691107644
HUT,"Hut 8 Corp",82.95,-7.82,-8.62%,23.87%,21%,23014,22.9%,77.1%,0.29729425028185
INDI,"Indie Semiconductor Cl A",4.14,0.13,+3.24%,76.83%,95%,22939,1.9%,98.1%,0.019239313960722
GLXY,"Galaxy Digital Holdings",20.95,-0.13,-0.62%,25.12%,18%,22706,56.2%,43.8%,1.2829278101749
ABBV,"Abbvie Inc",250.82,2.06,+0.83%,36.89%,25%,22629,14.0%,86.0%,0.16224961479199
GIS,"General Mills",38.91,0.73,+1.91%,50.16%,46%,22369,44.5%,55.5%,0.80032193158954
ON,"On Semiconductor",81.56,-1.76,-2.11%,31.82%,51%,22105,26.5%,73.5%,0.36097771210442
STNE,"Stoneco Ltd Cl A",10.23,0.23,+2.30%,68.95%,88%,22006,13.6%,86.4%,0.1572968708914
RDW,"Redwire Corp",13.2,-0.29,-2.15%,26.28%,22%,21899,19.0%,81.0%,0.23478996334931
ZS,"Zscaler Inc",188.18,10.86,+6.12%,72.42%,90%,21823,27.6%,72.4%,0.38111511929625
DJT,"Trump Media & Technology Group Corp",8.3,0.03,+0.36%,25.84%,39%,21802,19.8%,80.2%,0.2464696129438
VST,"Vistra Energy Corp",146.4,-0.28,-0.19%,5.08%,2%,21725,35.1%,64.9%,0.54121736662883
STM,"Stmicroelectronics N.V. ADR",53.92,-0.26,-0.48%,35.92%,57%,21377,22.4%,77.6%,0.28862499246489
S,"Sentinelone Inc Cl A",23.84,1.54,+6.91%,54.72%,73%,21028,7.2%,92.8%,0.077530105047399
CMCSA,"Comcast Corp A",26.18,0.71,+2.79%,32.07%,26%,20947,24.8%,75.2%,0.33030610948812
QXO,"Qxo Inc",14.89,-0.14,-0.93%,66.99%,82%,20808,54.1%,45.9%,1.1770244821092
CPNG,"Coupang Cl A",16.29,-0.03,-0.18%,39.92%,42%,20730,54.3%,45.7%,1.1860170832015
RILY,"Brc Group Holdings Inc",7.54,-0.01,-0.13%,0.00%,0%,20495,3.0%,97.0%,0.030572735958164
UPST,"Upstart Holdings Inc",30.97,1.87,+6.43%,4.66%,2%,20478,24.4%,75.6%,0.32338115548662
NET,"Cloudflare Inc Cl A",330.83,19.38,+6.22%,27.75%,29%,20430,42.0%,58.0%,0.72492401215805
BIDU,"Baidu Inc ADR",104.68,-0.16,-0.15%,45.91%,40%,20384,38.4%,61.6%,0.62448198916162
TPR,"Tapestry Inc",128.39,-25.35,-16.49%,16.95%,17%,20370,51.4%,48.6%,1.0590316385323
MPT,"Medical Properties Trust Inc",4.2,0.15,+3.70%,11.27%,15%,20329,48.5%,51.5%,0.94127196333079
AAP,"Advance Auto Parts Inc",57.36,3.84,+7.17%,77.03%,86%,20271,12.4%,87.6%,0.14151368397342
MP,"MP Materials Corp",55.66,1.55,+2.86%,9.97%,8%,19999,30.9%,69.1%,0.44783899225367
PSKY,"Paramount Skydance Corp Cl B",9.97,0.47,+4.95%,7.90%,15%,19692,26.6%,73.4%,0.36248529717014
SNOW,"Snowflake Cl A",337.38,5.12,+1.54%,66.23%,80%,19587,41.7%,58.3%,0.71499868662989
SOLS,"Solstice Advanced Materials Inc",62.57,0.36,+0.58%,23.53%,15%,19496,97.8%,2.2%,43.818390804598
QS,"Quantumscape Corp",6.16,-0.22,-3.45%,4.83%,5%,19437,25.4%,74.6%,0.33983594126973
BHP,"Bhp Billiton Ltd ADR",87.23,-2.89,-3.21%,57.36%,50%,19148,7.6%,92.4%,0.082297083427538
TXN,"Texas Instruments",273.43,-3.16,-1.14%,34.39%,61%,19080,35.5%,64.5%,0.54983348225164
CRDO,"Credo Technology Group Holding",265.99,-2.17,-0.81%,57.21%,58%,18965,44.2%,55.8%,0.79253308128544
CZR,"Caesars Entertainment Inc",29.66,0.03,+0.10%,5.97%,6%,18545,29.0%,71.0%,0.40876633242176
SMMT,"Summit Therapeu ADR",14,-1.1,-7.28%,30.35%,48%,18535,91.2%,8.8%,10.427250308261
MO,"Altria Group",65.08,0.7,+1.09%,59.16%,76%,18463,50.7%,49.3%,1.0297933157432
MDB,"Mongodb Inc Cl A",472.29,34.46,+7.87%,67.85%,85%,18194,48.1%,51.9%,0.92835188129306
TEAM,"Atlassian Corp",165.98,10.74,+6.92%,36.73%,30%,17927,33.3%,66.7%,0.50004183750314
KLAR,"Klarna Group Plc",20.68,1.56,+8.16%,56.90%,65%,17851,22.4%,77.6%,0.28888086642599
HL,"Hecla Mining Company",17.73,-0.37,-2.04%,28.41%,11%,17801,26.6%,73.4%,0.36239093831318
INTU,"Intuit Inc",358.29,23.58,+7.04%,88.90%,92%,17790,28.7%,71.3%,0.40244383129681
CLX,"Clorox Company",106.54,0.78,+0.74%,28.11%,38%,17590,95.4%,4.6%,20.960049937578
