Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CIFR,"Cipher Digital Inc",24.16,1.84,+8.24%,41.90%,78%,119562,25.8%,74.2%,0.34755705832629
WBD,"Discovery Inc Series A",26.09,-0.21,-0.80%,19.70%,31%,119143,83.9%,16.1%,5.2092453616844
RKLB,"Rocket Lab Corp",70.43,5.48,+8.44%,72.79%,87%,116564,28.9%,71.1%,0.40584219794003
ASTS,"Ast Spacemobile Inc",63.52,4.54,+7.70%,68.28%,73%,112399,28.8%,71.2%,0.40382934079385
MARA,"Mara Holdings Inc",11.75,0.43,+3.80%,57.57%,89%,109126,23.6%,76.4%,0.30953295252724
IONQ,"Ionq Inc",38.85,2.41,+6.61%,53.44%,73%,105676,42.0%,58.0%,0.72279100097815
QCOM,"Qualcomm Inc",151.57,3.96,+2.68%,49.71%,77%,104950,33.9%,66.1%,0.51220425924325
AAL,"American Airlines Gp",16.04,0.77,+5.04%,37.08%,42%,104754,36.3%,63.7%,0.57014809041309
OPEN,"Opendoor Technologies Inc",3.94,0.17,+4.51%,16.78%,57%,103783,9.8%,90.2%,0.10854402324265
SMCI,"Super Micro Computer",28.64,0.24,+0.85%,87.29%,97%,102906,30.3%,69.7%,0.435070006136
HPE,"Hewlett Packard Enterprise",50.24,2.34,+4.89%,57.39%,99%,101273,11.3%,88.7%,0.12781192926188
RDDT,"Reddit Cl A",154.71,14.04,+9.98%,27.86%,32%,97516,37.1%,62.9%,0.58996934715972
BMNR,"Bitmine Immersion Technologies",17.42,0.14,+0.81%,13.20%,16%,93950,21.0%,79.0%,0.26506429677506
CRWD,"Crowdstrike Holdings",202.54,11.68,+6.12%,79.03%,96%,93014,37.1%,62.9%,0.59077149356091
VG,"Venture Global Inc Cl A",13.08,-0.3,-2.24%,56.14%,54%,91545,14.2%,85.8%,0.16553989534395
WOLF,"Wolfspeed Inc",24.35,0.73,+3.09%,15.76%,63%,91254,13.6%,86.4%,0.15760497272612
HIMS,"Hims & Hers Health Inc",30.82,3.05,+10.98%,61.76%,75%,90109,37.9%,62.1%,0.61064240517642
COIN,"Coinbase Global Cl A",146.5,0.24,+0.16%,48.70%,68%,89967,36.8%,63.2%,0.5830899172972
WMT,"Walmart Inc",110.71,-0.49,-0.44%,75.80%,96%,87494,34.7%,65.3%,0.53221371906905
F,"Ford Motor Company",14.43,-0.25,-1.70%,42.63%,47%,86934,34.3%,65.7%,0.52091534141605
BAC,"Bank of America Corp",62.48,0.53,+0.86%,3.85%,4%,86640,42.8%,57.2%,0.74797240043578
KHC,"Kraft Heinz Company",26.42,0.57,+2.21%,82.81%,97%,83056,3.4%,96.6%,0.034694970786461
SPCE,"Virgin Galactic Holdings Inc",2.82,0.27,+10.59%,13.09%,47%,81029,9.4%,90.6%,0.10389221148999
APLD,"Applied Digital Corp",29.49,2.1,+7.67%,41.60%,39%,78613,19.3%,80.7%,0.23971803444143
NIO,"Nio Inc ADR",4.81,-0.07,-1.43%,24.70%,27%,76130,12.4%,87.6%,0.14206420642064
NVO,"Novo Nordisk A/S ADR",47.09,0.01,+0.02%,33.66%,47%,74267,33.8%,66.2%,0.5097066655825
IBM,"Intl Business Machines",226.31,2.66,+1.19%,50.29%,79%,72646,20.7%,79.3%,0.26149999131748
SIRI,"Siriusxm Holdings Inc",30.37,0.75,+2.53%,17.73%,30%,72451,3.3%,96.7%,0.034054092628274
UBER,"UBER Technologies Inc",71.61,1.25,+1.78%,71.40%,76%,71746,27.4%,72.6%,0.37673900946021
QBTS,"D-Wave Quantum Inc",19.98,1.9,+10.51%,32.01%,51%,71315,45.3%,54.7%,0.82919947674866
T,"AT&T Inc",23.59,0.34,+1.46%,56.22%,80%,71085,27.1%,72.9%,0.37166177832664
CRCL,"Circle Internet Group Cl A",60.35,-2.26,-3.61%,70.63%,86%,70042,42.5%,57.5%,0.73935285206983
BMY,"Bristol-Myers Squibb Company",65.47,0.16,+0.24%,53.84%,69%,68371,51.0%,49.0%,1.0424495892457
RGTI,"Rigetti Computing Inc",16.02,1.07,+7.16%,28.92%,53%,65507,25.3%,74.7%,0.33810642426718
KO,"Coca-Cola Company",86.86,-0.73,-0.83%,77.55%,85%,64415,24.7%,75.3%,0.32882929345023
AAOI,"Applied Optoelect",110.21,15.89,+16.85%,81.45%,90%,63507,21.2%,78.8%,0.26958138419096
SOUN,"Soundhound AI Inc Cl A",6.1,-0.03,-0.49%,55.41%,80%,63283,33.4%,66.6%,0.50162541821892
TE,"T1 Energy Inc",4.94,0.77,+18.47%,24.93%,90%,63023,17.5%,82.5%,0.21142165154544
SMR,"Nuscale Power Corp",9.01,0.59,+7.01%,51.65%,70%,62785,24.3%,75.7%,0.32078845506563
PATH,"Uipath Inc Cl A",13.05,0.29,+2.27%,60.20%,73%,62274,8.0%,92.0%,0.086521852918084
PDD,"Pdd Holdings Inc",90.15,1.59,+1.80%,61.15%,67%,61142,48.3%,51.7%,0.93560845890845
CAT,"Caterpillar Inc",830.03,15.22,+1.87%,85.24%,96%,60516,50.7%,49.3%,1.0282199953078
CRM,"Salesforce Inc",185.95,1.93,+1.05%,69.81%,85%,59254,31.9%,68.1%,0.46871901645846
MCD,"McDonald's Corp",265.23,-5.41,-2.00%,97.77%,99%,58554,41.6%,58.4%,0.71365857941409
ZM,"Zoom Communications Inc",98.25,2.18,+2.27%,64.31%,83%,58252,15.7%,84.3%,0.18557414417715
BSX,"Boston Scientific Corp",48.43,1.7,+3.64%,62.32%,84%,57996,39.9%,60.1%,0.66311080523056
AXTI,"Axt Inc",68.67,8.24,+13.64%,42.98%,55%,56997,43.7%,56.3%,0.77749017651095
RBLX,"Roblox Corp Cl A",36.67,1.07,+3.01%,48.47%,61%,56786,28.8%,71.2%,0.40364840814712
JD,"Jd.com Inc ADR",33.02,0.01,+0.03%,41.97%,43%,56549,46.7%,53.3%,0.87739450881445
COST,"Costco Wholesale",954.08,2.19,+0.23%,54.52%,65%,56317,67.0%,33.0%,2.0268193056003
FSLR,"First Solar Inc",232.73,21.7,+10.28%,100.00%,100%,55844,23.9%,76.1%,0.31484271990959
RIOT,"Riot Platforms Inc",21.42,1.25,+6.20%,78.73%,96%,54599,27.2%,72.8%,0.37445876548182
VZ,"Verizon Communications",47.36,0.55,+1.17%,60.35%,77%,53224,46.8%,53.2%,0.878715142958
FIG,"Figma Cl A",24.92,0.6,+2.47%,61.43%,89%,53026,23.1%,76.9%,0.30023049384532
DELL,"Dell Technologies Inc",429.02,23.65,+5.83%,99.71%,99%,52481,46.9%,53.1%,0.88178134748467
GLW,"Corning Inc",146.64,8.39,+6.07%,75.89%,88%,52312,39.1%,60.9%,0.64306803191155
NVTS,"Navitas Semiconductor Corp",11.52,0.66,+6.08%,38.73%,65%,51958,23.2%,76.8%,0.30155310621242
ON,"On Semiconductor",80.4,-1.21,-1.48%,80.81%,92%,51343,41.2%,58.8%,0.70184626603467
CCL,"Carnival Corporation Ltd",28.74,0.93,+3.34%,31.84%,34%,50822,51.0%,49.0%,1.0390787995506
EOSE,"Eos Energy Enterprises Inc",3.75,0.37,+10.95%,39.85%,97%,49468,18.1%,81.9%,0.22164324698096
CLF,"Cleveland-Cliffs Inc",11.22,-0.3,-2.60%,37.45%,41%,48575,56.0%,44.0%,1.2718769000514
USAR,"USA Rare Earth Inc",15.86,0.91,+6.09%,15.50%,50%,47689,19.7%,80.3%,0.24514360313316
SNOW,"Snowflake Cl A",307.53,14.25,+4.86%,69.57%,86%,47544,43.8%,56.2%,0.77967434025828
ARM,"Arm Holdings Plc ADR",239.06,-0.63,-0.26%,61.13%,79%,47131,50.8%,49.2%,1.0315961894909
PG,"Procter & Gamble Company",144.97,0.48,+0.33%,62.06%,69%,46641,20.3%,79.7%,0.25476850232708
VRT,"Vertiv Holdings",263.05,21.48,+8.89%,65.90%,84%,46317,35.1%,64.9%,0.54163892956996
CVX,"Chevron Corp",193.18,-3.65,-1.85%,69.09%,69%,45740,57.7%,42.3%,1.3616274266832
CVNA,"Carvana Company Cl A",66.13,3.77,+6.05%,29.48%,33%,45311,51.9%,48.1%,1.079344683585
FRMI,"Fermi Inc",6.03,0.34,+5.98%,43.96%,38%,45039,25.9%,74.1%,0.3502923099985
UNH,"Unitedhealth Group",415.36,0.96,+0.23%,10.77%,11%,44977,58.1%,41.9%,1.3868074718743
ADBE,"Adobe Systems Inc",251.34,0.93,+0.37%,83.93%,94%,44708,33.2%,66.8%,0.4977554438861
SLS,"Sellas Life Sciences Group Inc",11.22,1.21,+12.09%,87.53%,96%,44640,27.8%,72.2%,0.38461538461538
CLSK,"Cleanspark Inc",14.65,0.89,+6.47%,53.71%,79%,44446,24.1%,75.9%,0.31676245778278
GRAB,"Grab Holdings Ltd Cl A",3.67,0.17,+4.86%,54.04%,98%,44169,25.8%,74.2%,0.34784864205066
MO,"Altria Group",68.26,-0.07,-0.10%,73.38%,91%,44001,41.4%,58.6%,0.70764931889626
RKT,"Rocket Companies Cl A",13.68,0.78,+6.05%,64.19%,68%,43340,23.3%,76.7%,0.30385078219013
QUBT,"Quantum Computing Inc",8.74,0.64,+7.90%,37.12%,57%,42688,39.0%,61.0%,0.64045807393744
JPM,"JP Morgan Chase & Company",352.64,0.85,+0.24%,10.25%,14%,42560,52.1%,47.9%,1.085558876856
XOM,"Exxonmobil Holdings Corp",155.06,-0.38,-0.24%,69.22%,71%,42307,57.8%,42.2%,1.3706712988905
U,"Unity Software Inc",33.38,1.67,+5.27%,63.46%,77%,41978,32.9%,67.1%,0.49138451700004
WDC,"Western Digital Corp",527.22,-17.62,-3.23%,81.42%,92%,41815,42.1%,57.9%,0.72632317727686
AMAT,"Applied Materials",518.21,10.54,+2.08%,83.59%,91%,41401,60.2%,39.8%,1.510216455466
FCX,"Freeport-Mcmoran Inc",63.64,1.01,+1.61%,69.42%,74%,41279,49.6%,50.4%,0.9825656788819
CCJ,"Cameco Corp",89.72,3.34,+3.87%,38.75%,30%,41213,79.1%,20.9%,3.7738908838179
LLY,"Eli Lilly and Company",1121.36,-27.48,-2.39%,87.48%,89%,41077,48.0%,52.0%,0.92308052434457
CMCSA,"Comcast Corp A",24.56,0.6,+2.50%,55.21%,67%,40890,31.4%,68.6%,0.45837791568585
SHOP,"Shopify Inc",117.01,-0.14,-0.12%,84.39%,89%,40845,54.3%,45.7%,1.1899630046646
PANW,"Palo Alto Networks",347.13,15.3,+4.61%,68.74%,93%,40548,46.8%,53.2%,0.87957168683076
TGT,"Target Corp",149.35,4.86,+3.36%,65.28%,79%,39937,22.2%,77.8%,0.28613293829705
RDW,"Redwire Corp",9.64,1.02,+11.83%,50.50%,77%,39686,24.2%,75.8%,0.31908528883866
NN,"Nextnav Inc",13.24,0.13,+0.99%,64.51%,81%,39190,34.2%,65.8%,0.51869792675838
BTDR,"Bitdeer Technologies Group",11.37,0.85,+8.08%,55.82%,88%,39037,28.6%,71.4%,0.40113420193101
AZN,"Astrazeneca Plc",157.97,-11.67,-6.88%,93.96%,98%,38932,14.5%,85.5%,0.16933982098877
DIS,"Walt Disney Company",98.14,1.95,+2.03%,74.88%,81%,38845,33.6%,66.4%,0.506729762228
KKR,"KKR & Company LP",106.56,5.13,+5.06%,34.61%,37%,38703,81.3%,18.7%,4.3354011579818
BULL,"Webull Corp Cl A",7.26,0.2,+2.83%,27.36%,51%,38379,22.5%,77.5%,0.28974695029741
CMG,"Chipotle Mexican Grill",37.46,0.24,+0.64%,30.02%,40%,37183,28.5%,71.5%,0.39780459381226
VST,"Vistra Energy Corp",155.94,7.75,+5.23%,59.17%,78%,36801,52.2%,47.8%,1.0902533227309
LRCX,"Lam Research Corp",294.61,1.59,+0.54%,72.89%,90%,36492,54.2%,45.8%,1.1846264367816
PGEN,"Precigen Inc",6.61,0.34,+5.42%,24.84%,72%,36465,10.0%,90.0%,0.11119575816675
AG,"First Majestic Silver",15.7,0.67,+4.46%,20.40%,15%,36084,13.6%,86.4%,0.15772587268994
ACHR,"Archer Aviation Inc",4.84,0.2,+4.31%,47.01%,87%,35747,17.8%,82.2%,0.21712631937351
POET,"Poet Technologies Inc",7.36,0.37,+5.29%,40.71%,64%,35731,9.8%,90.2%,0.1088319265144
OKLO,"Oklo Inc",41.22,2.39,+6.16%,33.93%,61%,35546,26.3%,73.7%,0.35687292438065
DOCN,"Digitalocean Holdings Inc",127.17,9.67,+8.23%,94.66%,99%,35344,36.1%,63.9%,0.56444759206799
WFC,"Wells Fargo & Company",87.89,1.44,+1.67%,8.15%,10%,34865,38.0%,62.0%,0.61412037037037
BIDU,"Baidu Inc ADR",113.06,1.95,+1.76%,66.97%,78%,34742,39.6%,60.4%,0.65438095238095
GS,"Goldman Sachs Group",1027.06,8.68,+0.85%,47.48%,73%,34472,58.1%,41.9%,1.3890775521519
ET,"Energy Transfer LP",20.28,-0.08,-0.39%,56.94%,72%,34048,34.1%,65.9%,0.51749342603735
DJT,"Trump Media & Technology Group Corp",10.01,0.15,+1.52%,45.38%,96%,34020,10.8%,89.2%,0.12088563803499
CSCO,"Cisco Systems Inc",115.86,-0.13,-0.11%,92.51%,98%,33907,38.8%,61.2%,0.63344252818191
KEEL,"Keel Infrastructure Corp",4.2,0.23,+5.79%,83.10%,94%,33362,13.3%,86.7%,0.1533568415958
AI,"C3.Ai Inc Cl A",9.73,0.55,+5.99%,52.51%,73%,33045,10.6%,89.4%,0.11857694130391
CELH,"Celsius Holdings Inc",28.23,-0.98,-3.36%,85.18%,84%,32733,35.3%,64.7%,0.5464165918647
VSAT,"Viasat Inc",81.29,4.36,+5.67%,98.95%,99%,32488,22.5%,77.5%,0.29089680931378
NU,"NU Holdings Ltd Cl A",14.44,0.11,+0.77%,64.06%,72%,32298,38.5%,61.5%,0.62587465391392
C,"Citigroup Inc",133.57,1.12,+0.85%,18.16%,25%,32282,49.5%,50.5%,0.98146329486865
INFY,"Infosys Ltd ADR",12.25,0.22,+1.83%,63.75%,72%,32212,48.9%,51.1%,0.9578192426913
LITE,"Lumentum Holdings",779.89,65.95,+9.24%,89.80%,89%,32074,34.3%,65.7%,0.52298195631529
PYPL,"Paypal Holdings",57.87,0.66,+1.15%,12.18%,16%,31205,17.8%,82.2%,0.21671150621905
TTD,"Trade Desk Inc",18.3,0.26,+1.44%,75.49%,75%,31005,27.0%,73.0%,0.36893461079959
ABT,"Abbott Laboratories",107.12,1.42,+1.34%,57.27%,70%,30517,4.8%,95.2%,0.05013764624914
W,"Wayfair Inc",89.31,4.41,+5.19%,75.58%,79%,30466,51.8%,48.2%,1.0732221844165
BP,"BP Plc ADR",44.26,-0.96,-2.12%,79.04%,87%,30450,52.0%,48.0%,1.0839036408431
JBLU,"Jetblue Airways Corp",6.23,0.2,+3.32%,21.40%,14%,30295,41.5%,58.5%,0.71051888656767
BBAI,"Bigbear.Ai Holdings Inc",2.86,0.07,+2.51%,16.05%,27%,30151,11.0%,89.0%,0.12298409624195
BB,"Blackberry Ltd",8.52,0.02,+0.24%,32.02%,80%,29955,28.7%,71.3%,0.4017313991577
KR,"Kroger Company",58.22,0.48,+0.83%,75.51%,82%,29927,4.2%,95.8%,0.044244390941763
MRK,"Merck & Company",127.77,-2.43,-1.87%,94.79%,97%,29720,48.1%,51.9%,0.92824239278531
MRNA,"Moderna Inc",55.14,0.32,+0.58%,57.34%,78%,29646,53.3%,46.7%,1.1409691629956
UPST,"Upstart Holdings Inc",29.43,1.99,+7.25%,53.11%,63%,29367,47.1%,52.9%,0.89013323035335
ZETA,"Zeta Global Holdings Corp Cl A",22.56,0.96,+4.44%,84.22%,88%,28711,21.3%,78.7%,0.2709606020363
SGHC,"Super Group [Sghc] Ltd",13.69,-0.31,-2.21%,23.81%,45%,28674,48.8%,51.2%,0.95460122699387
BRK.B,"Berkshire Hathaway Cl B",513.14,1.6,+0.31%,42.95%,52%,28564,38.1%,61.9%,0.61661667326957
RSI,"Rush Street Interactive Inc",28.16,1.25,+4.65%,15.00%,11%,28463,95.9%,4.1%,23.664644714038
JOBY,"Joby Aviation Inc",7.38,0.23,+3.22%,50.83%,80%,28453,23.1%,76.9%,0.3004113345521
DKNG,"Draftkings Inc",23.5,0.02,+0.09%,69.82%,80%,28377,35.5%,64.5%,0.5495549609567
SBUX,"Starbucks Corp",103.37,-1.88,-1.79%,16.33%,29%,28366,39.5%,60.5%,0.65370489127266
SPOT,"Spotify Technology S.A.",486.33,-13.61,-2.72%,70.94%,76%,28133,42.6%,57.4%,0.74284475281873
SERV,"Serve Robotics Inc",5.65,0.87,+18.20%,51.44%,82%,27919,38.2%,61.8%,0.61896201797622
LCID,"Lucid Group Inc",7.7,0.32,+4.34%,49.76%,95%,27769,39.3%,60.7%,0.64840318176422
QS,"Quantumscape Corp",5.34,0.12,+2.30%,17.65%,36%,27527,29.1%,70.9%,0.41026691941186
XE,"X-Energy Inc Cl A",17.39,1.08,+6.62%,48.33%,79%,27326,45.7%,54.3%,0.84001077368527
ANET,"Arista Networks Inc",184.89,4.54,+2.52%,83.13%,94%,26730,42.5%,57.5%,0.7394416607015
STX,"Seagate Technology Holdings",831.06,-25.07,-2.93%,74.46%,92%,26347,48.9%,51.1%,0.95757485697303
HUT,"Hut 8 Corp",112.08,4.45,+4.13%,71.54%,89%,26325,59.8%,40.2%,1.4905392620624
TXN,"Texas Instruments",269.04,-6.7,-2.43%,58.08%,86%,25699,35.6%,64.4%,0.55224691954578
HIG,"The Hartford Insurance Group",142.9,0.99,+0.70%,50.95%,78%,25689,0.5%,99.5%,0.0049289989437859
NUAI,"New Era Energy & Digital Inc",5.1,0.44,+9.44%,66.48%,72%,24842,8.7%,91.3%,0.095229697557535
REPL,"Replimune Group Inc",11.91,0.71,+6.34%,23.43%,55%,24824,53.5%,46.5%,1.1520589510186
CBRS,"Cerebras Systems Cl A",219.97,21.26,+10.70%,85.75%,85%,24287,44.4%,55.6%,0.79743931320308
LUNR,"Intuitive Machines Inc",13.1,0.76,+6.16%,65.10%,71%,23929,32.3%,67.7%,0.47764604174386
HL,"Hecla Mining Company",14.43,0.31,+2.20%,47.88%,49%,23850,33.2%,66.8%,0.49651753780511
OXY,"Occidental Petroleum",55.47,-1.6,-2.80%,67.25%,78%,23782,24.3%,75.7%,0.32026869483151
LYFT,"Lyft Inc Cl A",16.38,0.52,+3.28%,56.06%,67%,23472,25.7%,74.3%,0.34672098227093
BX,"Blackstone Inc",134.68,6.93,+5.42%,43.19%,51%,23380,42.1%,57.9%,0.72788411795137
XPEV,"Xpeng Inc ADR",12.37,-0.63,-4.85%,60.11%,73%,23315,13.6%,86.4%,0.15712938607375
ECHO,"Echostar Corp",85.63,1.54,+1.83%,47.62%,43%,22918,18.6%,81.4%,0.22812282299984
NRG,"NRG Energy",138.47,4.18,+3.11%,82.05%,95%,22875,10.4%,89.6%,0.11628928362288
LULU,"Lululemon Athletica",123.67,4.8,+4.04%,46.92%,65%,22545,35.8%,64.2%,0.5584819576939
ABBV,"Abbvie Inc",245.1,-5.84,-2.33%,57.11%,61%,22430,24.5%,75.5%,0.32385055775246
UPS,"United Parcel Service",106.87,2.65,+2.54%,27.56%,40%,22385,32.6%,67.4%,0.48471181269483
ENPH,"Enphase Energy Inc",39.35,1.81,+4.82%,56.80%,67%,22021,23.2%,76.8%,0.30232420604412
GLXY,"Galaxy Digital Holdings",21.88,0.87,+4.14%,82.91%,98%,22005,21.3%,78.7%,0.26990997229917
NCLH,"Norwegian Cruise Ord",19.76,1.23,+6.64%,37.04%,35%,21999,22.8%,77.2%,0.29611736287044
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",19.06,-0.34,-1.75%,12.84%,58%,21956,18.4%,81.6%,0.22488145048815
UUUU,"Energy Fuels Inc",12.15,0.71,+6.21%,11.57%,28%,21409,17.0%,83.0%,0.20464776052217
COHR,"Coherent Corp",288.14,25.25,+9.60%,92.49%,97%,21355,43.6%,56.4%,0.77411315111739
MP,"MP Materials Corp",43.84,2.47,+5.97%,26.48%,76%,21353,29.7%,70.3%,0.42277452025586
NEE,"Nextera Energy",86.55,-0.37,-0.43%,10.69%,6%,21083,36.6%,63.4%,0.57665270714927
AUR,"Aurora Innovation Inc Cl A",6.79,0.34,+5.27%,9.73%,41%,20655,22.6%,77.4%,0.29279589409777
APP,"Applovin Corp Cl A",406.16,10.26,+2.59%,67.90%,87%,20504,35.8%,64.2%,0.55734467567978
S,"Sentinelone Inc Cl A",20.05,0.99,+5.19%,61.12%,84%,20182,18.1%,81.9%,0.22093163944344
ASML,"ASML Holding NV",1642.52,13.52,+0.83%,74.70%,85%,20013,38.7%,61.3%,0.63091842555619
TEM,"Tempus AI Cl A",46.05,2.18,+4.97%,36.85%,46%,20006,19.0%,81.0%,0.23432872655479
VFC,"V.F. Corp",14.92,0.6,+4.19%,10.34%,3%,19926,14.3%,85.7%,0.16655933493355
MDB,"Mongodb Inc Cl A",357.97,20.49,+6.07%,63.60%,78%,19662,47.9%,52.1%,0.92049228364915
DAL,"Delta Air Lines Inc",91.59,4.15,+4.75%,15.56%,17%,19414,50.2%,49.8%,1.0072373862696
AFRM,"Affirm Holdings Inc Cl A",75.63,4.12,+5.76%,40.14%,45%,19324,35.6%,64.4%,0.55337620578778
V,"Visa Inc",365.67,-0.46,-0.13%,40.23%,39%,19216,45.3%,54.7%,0.82765836028153
RCAT,"Red Cat Holdings Inc",8.26,0.73,+9.69%,56.47%,65%,19165,17.8%,82.2%,0.21659366469879
INFQ,"Infleqtion Inc",10.98,1.15,+11.70%,29.44%,66%,19065,13.4%,86.6%,0.15482464110485
CDE,"Coeur Mining Inc",15.56,0.65,+4.36%,45.96%,49%,19025,13.2%,86.8%,0.15149497639511
CRDO,"Credo Technology Group Holding",218.35,11.36,+5.49%,84.02%,93%,18955,44.8%,55.2%,0.81231475284444
PURR,"Hyperliquid Strategies Inc",6.58,0.37,+5.96%,5.15%,4%,18925,42.3%,57.7%,0.73178989751098
TOST,"Toast Inc Cl A",32.79,0.52,+1.61%,64.98%,71%,18893,22.8%,77.2%,0.29581618655693
ZS,"Zscaler Inc",154.46,3.26,+2.16%,68.90%,87%,18891,52.0%,48.0%,1.0832598147331
KLAC,"K L A-Tencor Corp",182.75,-0.07,-0.04%,70.70%,88%,18669,23.0%,77.0%,0.29880339501878
PLUG,"Plug Power Inc",2.08,0.02,+0.97%,24.23%,50%,17962,11.7%,88.3%,0.1318923687693
CLOV,"Clover Health Investments Corp",4.33,0.16,+3.84%,9.49%,55%,17912,61.6%,38.4%,1.603488372093
RXT,"Rackspace Technology Inc",4.77,0.64,+15.50%,16.12%,43%,17851,8.3%,91.7%,0.090603616813294
