Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
SNDK,"Sandisk Corp",1344.29,73.24,+5.76%,35.63%,15%,202830,47.3%,52.7%,0.89796663142036
GOOG,"Alphabet Cl C",342.37,-0.63,-0.18%,17.19%,10%,181288,27.7%,72.3%,0.38272734899969
AVGO,"Broadcom Ltd",416.05,-0.03,-0.01%,41.71%,43%,176012,45.2%,54.8%,0.82405305974403
SKHY,"SK hynix Inc",154.41,12.76,+9.01%,3.45%,5%,169353,51.1%,48.9%,1.0435244289455
WEN,"Wendys Company",8.66,1.11,+14.70%,27.59%,91%,161571,35.8%,64.2%,0.55852762156479
MRVL,"Marvell Technology Inc",217.08,4.77,+2.25%,55.65%,71%,138771,37.4%,62.6%,0.59616977225673
ASTS,"Ast Spacemobile Inc",74.31,2.68,+3.74%,22.51%,11%,136620,28.2%,71.8%,0.39325705194885
BE,"Bloom Energy Corp Cl A",237.16,25.95,+12.29%,18.96%,12%,131429,57.1%,42.9%,1.3336529412809
UBER,"UBER Technologies Inc",75.36,-3.18,-4.05%,21.07%,12%,123345,33.0%,67.0%,0.49230527258209
SLS,"Sellas Life Sciences Group Inc",11.77,0.72,+6.52%,25.43%,36%,120483,76.4%,23.6%,3.2292544229149
RKLB,"Rocket Lab Corp",81.17,1.16,+1.45%,25.37%,12%,119774,34.6%,65.4%,0.52808042662856
DELL,"Dell Technologies Inc",484.5,43.53,+9.87%,84.33%,92%,117870,45.9%,54.1%,0.84743424971004
WMT,"Walmart Inc",116.01,2.75,+2.43%,68.65%,86%,117317,26.6%,73.4%,0.36264591439689
RIOT,"Riot Platforms Inc",20.32,0.08,+0.40%,37.98%,36%,114472,21.5%,78.5%,0.2746303224657
HOOD,"Robinhood Markets Cl A",94.91,0.53,+0.56%,20.63%,10%,112896,33.8%,66.2%,0.5107994540053
TSM,"Taiwan Semiconductor ADR",429.15,7.09,+1.68%,29.22%,25%,112627,48.2%,51.8%,0.92884177356099
BAC,"Bank of America Corp",64.81,0.81,+1.27%,0.00%,0%,108844,51.7%,48.3%,1.0716012257094
ACHR,"Archer Aviation Inc",6.29,-0.5,-7.36%,25.63%,30%,105063,23.0%,77.0%,0.29936802008484
WBD,"Discovery Inc Series A",27.65,0.58,+2.14%,13.25%,29%,101459,37.3%,62.7%,0.59591971560701
LITE,"Lumentum Holdings",932.47,111.88,+13.63%,51.71%,31%,98300,46.4%,53.6%,0.86403716696691
BABA,"Alibaba Group Holding ADR",125.22,-2.63,-2.06%,63.07%,67%,96713,20.3%,79.7%,0.25400982845584
NKE,"Nike Inc",40.51,-0.81,-1.96%,29.90%,27%,96340,34.6%,65.4%,0.52867252705404
CBRS,"Cerebras Systems Cl A",262.06,27.3,+11.63%,61.02%,57%,90461,43.3%,56.7%,0.76395686679796
BMNR,"Bitmine Immersion Technologies",17.89,-0.2,-1.11%,1.83%,1%,88204,39.0%,61.0%,0.63868762308178
TTD,"Trade Desk Inc",13.49,-0.07,-0.52%,27.61%,25%,86863,36.3%,63.7%,0.56888704258931
MARA,"Mara Holdings Inc",9.64,-0.04,-0.41%,30.56%,16%,86127,33.0%,67.0%,0.49321243433485
AAOI,"Applied Optoelect",138.08,3.75,+2.79%,37.27%,35%,85520,25.6%,74.4%,0.34418911697212
GME,"Gamestop Corp",18.54,-0.28,-1.49%,23.38%,29%,85069,20.0%,80.0%,0.25022412298106
COHR,"Coherent Corp",355.64,27.07,+8.24%,65.82%,60%,84578,45.8%,54.2%,0.84362193739646
HIMS,"Hims & Hers Health Inc",29.97,-0.54,-1.77%,23.75%,24%,81319,35.8%,64.2%,0.55750703874662
HPE,"Hewlett Packard Enterprise",58.79,4.41,+8.11%,52.23%,94%,80661,21.6%,78.4%,0.27490990706202
CORZ,"Core Scientific Inc",20.87,1.11,+5.62%,16.23%,16%,79213,48.9%,51.1%,0.9583426042671
NOW,"Servicenow Inc",124.94,-2.6,-2.04%,47.27%,57%,78503,37.7%,62.3%,0.60603518821604
RIVN,"Rivian Automotive Cl A",15.93,-0.43,-2.63%,16.15%,6%,77241,25.9%,74.1%,0.34914064137497
TE,"T1 Energy Inc",4.9,-0.57,-10.42%,8.22%,15%,72312,16.0%,84.0%,0.19106601660298
CIFR,"Cipher Digital Inc",17.87,0.66,+3.83%,14.67%,7%,70686,20.2%,79.8%,0.25243182905438
SIRI,"Siriusxm Holdings Inc",28.44,-0.07,-0.25%,10.86%,4%,70559,1.0%,99.0%,0.010266029036969
WULF,"Terawulf Inc",17.19,0.44,+2.63%,14.39%,6%,70192,21.0%,79.0%,0.26599812423346
AMC,"AMC Entertainment Holdings",2.53,0.13,+5.42%,36.09%,44%,68414,17.7%,82.3%,0.21437066226459
PCG,"Pacific Gas & Electric Company",17.38,0.08,+0.46%,51.50%,90%,67554,35.0%,65.0%,0.53885054329256
VRT,"Vertiv Holdings",288.36,6.55,+2.32%,35.78%,28%,64194,70.1%,29.9%,2.3396108625533
APP,"Applovin Corp Cl A",303.76,-14.92,-4.68%,14.31%,17%,63567,46.9%,53.1%,0.88396905841558
COIN,"Coinbase Global Cl A",149.04,0.46,+0.31%,27.32%,31%,61648,36.9%,63.1%,0.58360091448535
NU,"NU Holdings Ltd Cl A",13.56,-0.09,-0.66%,60.44%,66%,60458,44.3%,55.7%,0.79459170649173
ONON,"On Holding Ag Cl A",31.01,0.1,+0.32%,10.18%,10%,59854,63.4%,36.6%,1.7296939845852
T,"AT&T Inc",24.25,-0.25,-1.02%,32.15%,41%,59670,44.4%,55.6%,0.79755987347492
APLD,"Applied Digital Corp",31.15,1.46,+4.92%,20.57%,7%,58541,20.4%,79.6%,0.25613681229079
ARM,"Arm Holdings Plc ADR",271.87,2.94,+1.09%,41.93%,66%,56926,52.1%,47.9%,1.0864242779651
PFE,"Pfizer Inc",26.31,-0.31,-1.16%,6.24%,2%,56355,27.7%,72.3%,0.38263941706126
AG,"First Majestic Silver",19.16,0.2,+1.05%,17.81%,11%,56230,61.7%,38.3%,1.6131610744493
WDC,"Western Digital Corp",454.1,16.17,+3.69%,45.93%,32%,55422,52.2%,47.8%,1.0922647136547
FRMI,"Fermi Inc",7.6,0.48,+6.74%,6.86%,2%,53868,25.9%,74.1%,0.34875685420266
AMAT,"Applied Materials",548.15,22.54,+4.29%,55.90%,83%,53711,55.8%,44.2%,1.2638034224058
PSKY,"Paramount Skydance Corp Cl B",9.5,0.12,+1.28%,5.56%,10%,52236,52.9%,47.1%,1.1244509516837
MRNA,"Moderna Inc",63.67,3.1,+5.12%,26.98%,23%,50641,30.7%,69.3%,0.44362724136948
IBM,"Intl Business Machines",235.98,-2.44,-1.02%,31.30%,40%,50158,28.9%,71.1%,0.40660141899661
QCOM,"Qualcomm Inc",163.07,0.39,+0.24%,32.41%,70%,49995,45.7%,54.3%,0.84136864203897
RKT,"Rocket Companies Cl A",14.05,-0.27,-1.89%,28.38%,14%,49259,25.3%,74.7%,0.33888722785464
CMG,"Chipotle Mexican Grill",32.64,0.64,+2.00%,27.52%,33%,48948,26.5%,73.5%,0.35985553549104
LRCX,"Lam Research Corp",326.11,14.7,+4.72%,48.14%,63%,46215,55.2%,44.8%,1.230346025771
COST,"Costco Wholesale",949.58,5.26,+0.56%,23.72%,16%,45820,60.4%,39.6%,1.5239616613419
V,"Visa Inc",359.42,-3.4,-0.94%,25.09%,17%,45407,35.4%,64.6%,0.54735048560232
F,"Ford Motor Company",13.83,-0.15,-1.07%,27.93%,36%,45057,33.8%,66.2%,0.51056054713692
HL,"Hecla Mining Company",18.1,0.34,+1.91%,36.47%,16%,44859,58.5%,41.5%,1.4106077704337
JPM,"JP Morgan Chase & Company",365.18,3.14,+0.87%,0.00%,0%,44786,50.5%,49.5%,1.0208464939987
DJT,"Trump Media & Technology Group Corp",8.27,-0.64,-7.18%,28.53%,49%,44201,28.5%,71.5%,0.39925290449207
IONQ,"Ionq Inc",45.2,1.76,+4.05%,21.07%,14%,44062,35.3%,64.7%,0.546414908925
CRM,"Salesforce Inc",193.32,-4.15,-2.10%,63.19%,74%,43388,56.4%,43.6%,1.2945687238881
BULL,"Webull Corp Cl A",7.67,0.1,+1.32%,20.10%,31%,43313,27.8%,72.2%,0.38419992969224
BB,"Blackberry Ltd",8.77,-0.21,-2.34%,20.32%,49%,43189,32.2%,67.8%,0.47573976628169
FSLR,"First Solar Inc",226.77,-14.14,-5.87%,27.28%,38%,42865,54.8%,45.2%,1.2128439419751
GLW,"Corning Inc",167.44,8.25,+5.18%,59.55%,59%,42262,51.3%,48.7%,1.0518522114871
BA,"Boeing Company",231.2,-2.04,-0.87%,31.77%,16%,42130,39.0%,61.0%,0.63866199922209
INFQ,"Infleqtion Inc",12.36,0.54,+4.57%,23.52%,46%,42127,11.9%,88.1%,0.13452009048799
CAVA,"Cava Group Inc",69.47,8.66,+14.24%,21.03%,21%,41825,52.1%,47.9%,1.0882220779869
RGTI,"Rigetti Computing Inc",18.42,0.33,+1.82%,6.63%,4%,41711,24.8%,75.2%,0.33002774146233
CRCL,"Circle Internet Group Cl A",71.28,0.12,+0.17%,30.50%,24%,41630,35.8%,64.2%,0.55783407551547
SOUN,"Soundhound AI Inc Cl A",7.4,-0.01,-0.13%,15.42%,8%,41270,22.7%,77.3%,0.29368985298267
UAMY,"United States Antimony Corp",4.97,-1.61,-24.47%,0.00%,0%,40950,34.8%,65.2%,0.53388021125969
OKLO,"Oklo Inc",45.13,-1.88,-4.00%,7.14%,3%,40507,30.6%,69.4%,0.44050497866287
OPEN,"Opendoor Technologies Inc",3.49,-0.09,-2.51%,0.00%,2%,40071,8.6%,91.4%,0.093551292197691
SNAP,"Snap Inc",5.2,-0.31,-5.63%,9.16%,17%,39834,29.2%,70.8%,0.41305427456545
ET,"Energy Transfer LP",20.95,0.17,+0.82%,23.64%,16%,39708,7.2%,92.8%,0.077703894693988
LUNR,"Intuitive Machines Inc",16.95,0.47,+2.85%,56.32%,42%,39554,39.7%,60.3%,0.65733679711724
SPCE,"Virgin Galactic Holdings Inc",3.3,0.01,+0.30%,12.56%,41%,39415,44.2%,55.8%,0.79273173837897
NIO,"Nio Inc ADR",4.54,-0.08,-1.73%,12.50%,4%,39010,26.9%,73.1%,0.36881995859504
NVTS,"Navitas Semiconductor Corp",13.93,0.33,+2.43%,17.18%,20%,38789,20.6%,79.4%,0.25987397687411
POET,"Poet Technologies Inc",8.87,0.28,+3.26%,30.98%,48%,38766,17.4%,82.6%,0.21090772786906
PLUG,"Plug Power Inc",2.29,0.07,+3.15%,6.16%,2%,38537,13.5%,86.5%,0.1566073411567
LLY,"Eli Lilly and Company",1220.28,5.26,+0.43%,22.93%,20%,38343,43.0%,57.0%,0.75523002975509
AAL,"American Airlines Gp",14.93,-0.36,-2.35%,18.49%,11%,38268,54.4%,45.6%,1.194517719922
CRWD,"Crowdstrike Holdings",221.78,-0.12,-0.05%,68.72%,85%,37819,53.2%,46.8%,1.1347369609393
NVO,"Novo Nordisk A/S ADR",46.39,-0.78,-1.65%,0.00%,0%,37746,34.2%,65.8%,0.52042213808104
NUAI,"New Era Energy & Digital Inc",5.53,0.3,+5.74%,49.40%,51%,36453,15.6%,84.4%,0.18527068769306
JD,"Jd.com Inc ADR",31.61,-0.31,-0.97%,37.94%,39%,36404,39.0%,61.0%,0.63863881886928
ENVX,"Enovix Corp",4.73,-0.1,-2.07%,76.86%,87%,35701,27.0%,73.0%,0.37016426159042
DAL,"Delta Air Lines Inc",89.93,-0.48,-0.53%,0.00%,0%,35621,13.5%,86.5%,0.15566297894429
BIRK,"Birkenstock Holding Plc",36.74,-0.73,-1.95%,71.78%,86%,35369,95.0%,5.0%,19.17626925271
GRAB,"Grab Holdings Ltd Cl A",3.61,-0.13,-3.48%,20.82%,25%,34540,41.6%,58.4%,0.71337863981348
XOM,"Exxonmobil Holdings Corp",159.75,-0.05,-0.03%,50.94%,49%,34497,36.9%,63.1%,0.58548579832705
EOSE,"Eos Energy Enterprises Inc",4.24,0,0.00%,14.64%,23%,34199,27.6%,72.4%,0.38127549577931
AXTI,"Axt Inc",78.47,4.69,+6.36%,21.12%,19%,34080,25.8%,74.2%,0.34836795252226
ADBE,"Adobe Systems Inc",258.75,-4.96,-1.88%,68.39%,72%,33934,39.8%,60.2%,0.66237201783177
ANET,"Arista Networks Inc",210.5,12.65,+6.39%,36.84%,48%,33066,41.5%,58.5%,0.7103398334454
STUB,"Stubhub Holdings Inc Cl A",8.54,0.35,+4.27%,30.02%,43%,32876,39.0%,61.0%,0.63855661881978
WFC,"Wells Fargo & Company",88.93,1.48,+1.69%,0.00%,0%,32476,50.7%,49.3%,1.0284821986259
KEEL,"Keel Infrastructure Corp",3.54,0.25,+7.60%,39.60%,14%,32370,16.1%,83.9%,0.19129986751067
CLSK,"Cleanspark Inc",12.18,0.66,+5.73%,27.79%,13%,32345,30.6%,69.4%,0.44075723830735
KR,"Kroger Company",56.06,-0.19,-0.34%,75.75%,82%,32080,5.0%,95.0%,0.053115356838028
DGXX,"Digi Power X Inc",4.19,0.4,+10.55%,6.46%,9%,31858,1.0%,99.0%,0.0096662757899407
RDDT,"Reddit Cl A",153.45,-2.74,-1.75%,0.00%,0%,31130,42.7%,57.3%,0.74603174603175
U,"Unity Software Inc",44.53,0.66,+1.50%,2.94%,1%,31053,33.7%,66.3%,0.50874550578175
STX,"Seagate Technology Holdings",878.21,57.69,+7.03%,48.39%,53%,31016,46.5%,53.5%,0.86933461909354
JOBY,"Joby Aviation Inc",7.96,-0.46,-5.46%,0.00%,0%,30846,36.7%,63.3%,0.58079229231794
C,"Citigroup Inc",137.58,1.81,+1.33%,5.78%,6%,30500,40.2%,59.8%,0.67315815458884
GS,"Goldman Sachs Group",1037.21,2.8,+0.27%,28.86%,42%,30440,55.2%,44.8%,1.2297099326106
FIG,"Figma Cl A",23.75,-1.12,-4.50%,32.41%,17%,30345,37.0%,63.0%,0.58633488420722
NN,"Nextnav Inc",19.23,1.4,+7.85%,35.05%,37%,29924,12.2%,87.8%,0.13913738627279
B,"Barrick Mining Corp",41.23,1.1,+2.74%,41.63%,20%,29868,27.2%,72.8%,0.37368348433979
CCL,"Carnival Corporation Ltd",27.67,-0.06,-0.22%,17.80%,10%,29859,34.1%,65.9%,0.51799694966955
CAT,"Caterpillar Inc",855.6,12.23,+1.45%,50.31%,60%,29789,61.7%,38.3%,1.6091792940352
INDI,"Indie Semiconductor Cl A",4.01,0.2,+5.25%,59.72%,79%,29604,1.5%,98.5%,0.01522633744856
ZETA,"Zeta Global Holdings Corp Cl A",28.55,-0.6,-2.06%,25.87%,14%,29553,24.7%,75.3%,0.32750875932082
LQDA,"Liquidia Corp",78.79,-9.26,-10.52%,27.13%,37%,29546,28.0%,72.0%,0.38954992240041
BRK.B,"Berkshire Hathaway Cl B",510,-6.38,-1.24%,20.85%,11%,29378,38.7%,61.3%,0.63183913792146
PANW,"Palo Alto Networks",387.01,3.21,+0.84%,63.49%,86%,29353,38.7%,61.3%,0.6325361512792
DKNG,"Draftkings Inc",25.51,0.17,+0.67%,33.21%,24%,29265,18.8%,81.2%,0.23132915386881
FISV,"Fiserv Inc",51.56,-1.16,-2.20%,6.68%,3%,29063,60.9%,39.1%,1.5579123393769
UNH,"Unitedhealth Group",405.59,3.4,+0.85%,4.42%,3%,28877,35.5%,64.5%,0.5510258889247
DIS,"Walt Disney Company",103.22,-0.31,-0.30%,13.29%,14%,28524,38.9%,61.1%,0.63583185180937
OCUL,"Ocular Therapeut",10.23,0.47,+4.82%,27.82%,86%,28342,43.4%,56.6%,0.76772905881619
PYPL,"Paypal Holdings",59.2,0.2,+0.34%,3.74%,6%,27815,33.6%,66.4%,0.50603714332124
USAR,"USA Rare Earth Inc",18.41,-0.5,-2.64%,0.00%,0%,27763,24.5%,75.5%,0.32374958279693
CRDO,"Credo Technology Group Holding",268.16,20.47,+8.26%,55.03%,55%,26771,46.8%,53.2%,0.87998595505618
MS,"Morgan Stanley",217.64,2.57,+1.19%,31.65%,38%,26630,14.1%,85.9%,0.16456028337779
KO,"Coca-Cola Company",86.71,0.23,+0.27%,47.97%,37%,26193,39.4%,60.6%,0.65130500567394
FCX,"Freeport-Mcmoran Inc",69.22,0.35,+0.51%,52.87%,46%,25979,39.7%,60.3%,0.65756396350412
NRGV,"Energy Vault Holdings",3.92,0.34,+9.50%,18.58%,22%,25840,14.3%,85.7%,0.16722377811907
QBTS,"D-Wave Quantum Inc",20.74,0.51,+2.52%,4.54%,3%,25744,36.0%,64.0%,0.56232552494235
PATH,"Uipath Inc Cl A",15.26,-0.46,-2.93%,54.55%,66%,25625,32.2%,67.8%,0.47482014388489
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",17.76,-0.17,-0.95%,6.70%,14%,25488,21.4%,78.6%,0.27249126310534
SBUX,"Starbucks Corp",108.49,1.83,+1.72%,2.38%,2%,25376,41.0%,59.0%,0.69580326116012
HPQ,"HP Inc",29.28,0.21,+0.72%,75.11%,89%,25205,44.7%,55.3%,0.80979392546851
SMR,"Nuscale Power Corp",9.59,-0.3,-3.03%,15.63%,7%,25197,31.0%,69.0%,0.44851968956597
CVNA,"Carvana Company Cl A",72.48,0.48,+0.67%,14.97%,24%,24998,42.5%,57.5%,0.73850754572641
SNOW,"Snowflake Cl A",332.26,-1.88,-0.56%,63.51%,79%,24849,47.3%,52.7%,0.89788436569159
MPT,"Medical Properties Trust Inc",4.05,0.03,+0.75%,11.33%,15%,24749,71.1%,28.9%,2.4657610978855
MCD,"McDonald's Corp",275.7,1.55,+0.57%,47.33%,59%,24564,29.0%,71.0%,0.40937517929887
BTG,"B2Gold Corp",5.21,0.14,+2.76%,7.27%,18%,24363,5.5%,94.5%,0.057926961657041
XYZ,"Block Inc",78.28,-0.79,-1.00%,0.00%,0%,24024,11.0%,89.0%,0.12356187447386
LAES,"Sealsq Corp",2.66,0.11,+4.31%,4.19%,6%,23867,5.1%,94.9%,0.054056441284282
MRK,"Merck & Company",132.92,2.5,+1.92%,34.28%,13%,23784,28.2%,71.8%,0.39234281700035
QS,"Quantumscape Corp",6.38,0.04,+0.63%,9.87%,20%,23699,17.8%,82.2%,0.21670602731287
VG,"Venture Global Inc Cl A",13.72,0.5,+3.78%,26.97%,14%,23619,37.1%,62.9%,0.59093358480399
BBAI,"Bigbear.Ai Holdings Inc",3.26,-0.07,-2.10%,0.00%,0%,23488,18.0%,82.0%,0.21882621555705
BSX,"Boston Scientific Corp",51.42,0.23,+0.45%,49.07%,65%,23434,59.6%,40.4%,1.4748125462034
CCJ,"Cameco Corp",99.03,0.3,+0.30%,16.12%,10%,23239,64.0%,36.0%,1.7804498683896
LYFT,"Lyft Inc Cl A",16.58,-0.96,-5.47%,0.00%,0%,22915,32.4%,67.6%,0.47943701982052
CVX,"Chevron Corp",196.6,-0.06,-0.03%,50.17%,47%,22829,30.9%,69.1%,0.44615482072723
CDE,"Coeur Mining Inc",18.8,0.22,+1.18%,24.33%,12%,22786,32.3%,67.7%,0.47682934733294
LEN,"Lennar Corp",85.2,-2.35,-2.68%,40.23%,26%,22642,96.2%,3.8%,25.266821345708
BIDU,"Baidu Inc ADR",104.84,-1.1,-1.04%,45.53%,39%,22433,36.4%,63.6%,0.57203924316748
BX,"Blackstone Inc",146.41,-0.76,-0.52%,28.14%,29%,22321,64.5%,35.5%,1.8158193515832
SHOP,"Shopify Inc",150.41,-2.2,-1.44%,12.17%,15%,22071,34.4%,65.6%,0.52329353302505
TPR,"Tapestry Inc",153.74,-6.8,-4.24%,95.76%,94%,21772,70.5%,29.5%,2.3875836315544
NEM,"Newmont Mining Corp",117.84,0.63,+0.54%,40.90%,31%,21667,30.6%,69.4%,0.44014622798272
SCHW,"The Charles Schwab Corp",109.34,1.64,+1.52%,0.00%,0%,21564,36.9%,63.1%,0.58512202293443
OSCR,"Oscar Health Inc Cl A",29.61,1.64,+5.86%,8.32%,2%,21310,19.1%,80.9%,0.23600719215823
RILY,"Brc Group Holdings Inc",7.55,0.28,+3.85%,0.55%,1%,20900,3.7%,96.3%,0.038199791366549
TSCO,"Tractor Supply Company",36.43,1.14,+3.23%,48.90%,59%,20757,19.2%,80.8%,0.23796743603507
PDD,"Pdd Holdings Inc",89.04,-1.46,-1.61%,56.07%,52%,20393,33.5%,66.5%,0.50324340262421
QUBT,"Quantum Computing Inc",8.92,-0.03,-0.34%,6.35%,4%,20392,31.5%,68.5%,0.45990836197022
RDW,"Redwire Corp",13.49,-0.02,-0.15%,29.81%,24%,20143,19.5%,80.5%,0.24278134254689
MDT,"Medtronic Inc",90.76,0.08,+0.09%,71.96%,94%,20063,22.3%,77.7%,0.28633711611207
CLOV,"Clover Health Investments Corp",4.54,0.15,+3.42%,2.50%,2%,20052,68.3%,31.7%,2.1563041082953
ALAB,"Astera Labs Inc",318.8,6.81,+2.18%,34.64%,45%,19536,36.6%,63.4%,0.57675544794189
ABNB,"Airbnb Inc Cl A",180.1,-4.88,-2.64%,19.62%,20%,19459,38.8%,61.2%,0.63411152166611
FCEL,"Fuelcell Energy Inc",21.67,2.47,+12.86%,35.71%,47%,19414,21.5%,78.5%,0.27329966550797
MCHP,"Microchip Technology",79.44,-1.58,-1.95%,24.56%,29%,19382,14.9%,85.1%,0.17552159146046
MO,"Altria Group",64.38,-0.65,-1.00%,55.41%,70%,19174,52.6%,47.4%,1.1102795509575
CZR,"Caesars Entertainment Inc",29.63,-0.11,-0.37%,5.38%,6%,19073,2.1%,97.9%,0.021859094562014
EQT,"Eqt Corp",54.06,-0.31,-0.57%,0.00%,0%,18548,76.0%,24.0%,3.1634118967452
CELH,"Celsius Holdings Inc",27.62,-0.47,-1.67%,25.25%,26%,18431,37.8%,62.2%,0.60702763972447
ABCL,"Abcellera Biologics Inc",10.35,0.59,+6.05%,4.61%,9%,18156,22.3%,77.7%,0.28629117959617
SE,"Sea Ltd ADR",128.11,-3.4,-2.59%,19.76%,23%,18100,35.8%,64.2%,0.55752516995095
SBSW,"Sibanye Gold Ltd ADR",10.71,0.1,+0.94%,56.88%,67%,18057,31.4%,68.6%,0.45832660313358
GM,"General Motors Company",86.76,-2.59,-2.90%,27.07%,27%,18052,18.9%,81.1%,0.23263912598156
ECHO,"Echostar Corp",92.5,4.52,+5.14%,6.76%,3%,18030,19.8%,80.2%,0.24714671093588
CLF,"Cleveland-Cliffs Inc",12.25,-0.16,-1.29%,16.31%,7%,17966,30.2%,69.8%,0.43223852040816
PEP,"Pepsico Inc",138.7,0.29,+0.21%,35.56%,27%,17917,46.9%,53.1%,0.88184014284214
KLAC,"K L A-Tencor Corp",208.25,7.78,+3.88%,45.25%,79%,17917,60.6%,39.4%,1.5374592833876
VZ,"Verizon Communications",46.98,-0.29,-0.61%,42.90%,45%,17711,37.1%,62.9%,0.58871546465734
PTON,"Peloton Interactive Inc",5.42,-0.18,-3.21%,0.00%,0%,17642,77.3%,22.7%,3.4038941587619
LULU,"Lululemon Athletica",120.87,-4.74,-3.77%,47.04%,66%,17612,39.8%,60.2%,0.65994344957587
ASML,"ASML Holding NV",1810.07,10.69,+0.59%,43.66%,41%,17561,71.3%,28.7%,2.4898648648649
RBLX,"Roblox Corp Cl A",35.54,-0.68,-1.88%,25.44%,30%,17501,45.6%,54.4%,0.83872662324018
EXE,"Expand Energy Corporation",96.28,-1.96,-2.00%,27.95%,26%,17138,4.4%,95.6%,0.046467607009831
MP,"MP Materials Corp",54.11,-1.13,-2.05%,5.69%,4%,17032,42.9%,57.1%,0.75262399670714
DDOG,"Datadog Cl A",240.91,-5.87,-2.38%,38.37%,36%,16696,39.3%,60.7%,0.64833645967025
HD,"Home Depot",343.43,-11.05,-3.12%,79.92%,87%,16695,49.1%,50.9%,0.96457990115321
LCID,"Lucid Group Inc",6.54,-0.16,-2.39%,16.08%,33%,16541,52.4%,47.6%,1.0996445798426
FLY,"Firefly Aerospace Inc",26.54,0.18,+0.68%,36.07%,16%,16441,33.2%,66.8%,0.49749521814373
OXY,"Occidental Petroleum",58.55,-0.51,-0.86%,38.22%,33%,16397,48.5%,51.5%,0.94024375813513
P,"Everpure Inc",111.4,2.02,+1.85%,54.19%,80%,16295,5.3%,94.7%,0.05571752510528
AA,"Alcoa Corp",51.22,-2.86,-5.29%,20.62%,17%,16150,59.1%,40.9%,1.4473405061373
KHC,"Kraft Heinz Company",24.53,-0.12,-0.49%,62.63%,72%,16139,36.6%,63.4%,0.57776908788738
GLXY,"Galaxy Digital Holdings",21.08,0.95,+4.72%,18.06%,8%,16055,38.8%,61.2%,0.63309937951378
