Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
HOOD,"Robinhood Markets Cl A",103.51,-1.3,-1.24%,23.83%,17%,194070,28.8%,71.2%,0.40469607261252
MRVL,"Marvell Technology Inc",210.39,-1.27,-0.60%,24.83%,38%,193980,37.6%,62.4%,0.60139352111746
NIO,"Nio Inc ADR",4.06,-0.17,-4.02%,2.42%,2%,184986,23.0%,77.0%,0.2985665548177
IREN,"Iren Limited",36.82,-0.3,-0.79%,0.67%,1%,178537,38.4%,61.6%,0.6244518042691
NFLX,"Netflix Inc",80.81,-0.24,-0.30%,29.57%,38%,166305,28.5%,71.5%,0.39776767328688
GOOG,"Alphabet Cl C",332.03,-3.38,-1.01%,13.57%,11%,155892,24.3%,75.7%,0.32133140081878
MRNA,"Moderna Inc",154.27,13.93,+9.93%,27.79%,71%,153832,29.9%,70.1%,0.42600763839964
WMT,"Walmart Inc",105.92,1.05,+1.00%,22.13%,27%,152188,29.0%,71.0%,0.40832662428398
SMCI,"Super Micro Computer",36.71,-0.57,-1.53%,32.68%,27%,146249,30.8%,69.2%,0.44480557970442
CRWV,"Coreweave Cl A",81.85,-3.04,-3.58%,1.65%,1%,145884,58.5%,41.5%,1.4103894387258
ONDS,"Ondas Inc",7.04,-0.62,-8.03%,2.71%,1%,141533,32.6%,67.4%,0.48270407308079
NOK,"Nokia Corp ADR",9.93,-0.21,-2.07%,36.75%,53%,136897,12.6%,87.4%,0.14358151851573
PANW,"Palo Alto Networks",362.09,-20.04,-5.24%,68.94%,90%,129720,53.9%,46.1%,1.1694484396428
NBIS,"Nebius Group N.V. Cl A",199.54,-6.78,-3.29%,12.44%,6%,128966,51.6%,48.4%,1.0655711448523
BMNR,"Bitmine Immersion Technologies",23.37,-1.95,-7.70%,9.70%,7%,127390,30.0%,70.0%,0.42946912485833
GME,"Gamestop Corp",18.81,0.43,+2.34%,56.96%,72%,127040,12.0%,88.0%,0.13615225012521
NKE,"Nike Inc",38.12,-0.94,-2.41%,46.04%,56%,122474,30.4%,69.6%,0.43649350801675
BSX,"Boston Scientific Corp",48.08,-0.22,-0.46%,50.05%,65%,122196,5.0%,95.0%,0.052996225634662
CRWD,"Crowdstrike Holdings",215.07,-15.93,-6.90%,51.95%,64%,120689,45.4%,54.6%,0.83239706060974
COIN,"Coinbase Global Cl A",176.82,-11.3,-6.01%,32.75%,32%,120414,40.9%,59.1%,0.6910653596607
HPE,"Hewlett Packard Enterprise",50.87,-1.37,-2.62%,45.47%,83%,115658,40.0%,60.0%,0.66673391745446
WULF,"Terawulf Inc",14.65,-0.48,-3.17%,2.72%,2%,109914,26.1%,73.9%,0.35338734700914
CRM,"Salesforce Inc",258.11,0.57,+0.22%,40.17%,30%,102506,58.7%,41.3%,1.4225079170015
CIFR,"Cipher Digital Inc",14.61,-0.89,-5.74%,0.00%,0%,100374,23.9%,76.1%,0.314621751886
BABA,"Alibaba Group Holding ADR",112.85,-1.17,-1.03%,32.88%,23%,96641,32.0%,68.0%,0.47027232618287
MARA,"Mara Holdings Inc",10.23,-0.54,-5.01%,32.86%,22%,96611,34.1%,65.9%,0.51813381941607
NOW,"Servicenow Inc",142.9,-5.09,-3.44%,47.75%,55%,96110,46.3%,53.7%,0.86108206498586
WBD,"Discovery Inc Series A",28.32,-0.21,-0.74%,19.53%,38%,94376,76.8%,23.2%,3.3044925883694
BE,"Bloom Energy Corp Cl A",213.63,7.33,+3.55%,3.87%,1%,93030,44.5%,55.5%,0.80175469176689
PCVX,"Vaxcyte Inc",60.81,0.07,+0.12%,42.66%,24%,90099,55.5%,44.5%,1.2466337522442
ASTS,"Ast Spacemobile Inc",55.8,-3.3,-5.58%,0.00%,0%,89097,31.3%,68.7%,0.45664257921067
BAC,"Bank of America Corp",61.99,0.05,+0.08%,22.02%,27%,85801,35.4%,64.6%,0.54917396406969
MDT,"Medtronic Inc",92.04,1.39,+1.53%,52.54%,71%,80514,26.9%,73.1%,0.36730916192579
AAL,"American Airlines Gp",12.95,-0.48,-3.57%,20.98%,15%,79271,49.7%,50.3%,0.98928454917313
RKLB,"Rocket Lab Corp",62.54,-1.38,-2.16%,0.08%,1%,77760,31.2%,68.8%,0.45383838761545
RIVN,"Rivian Automotive Cl A",15.53,-0.52,-3.27%,9.32%,5%,70213,32.6%,67.4%,0.48341502577537
HTZ,"Hertz Global Holdings Inc",2.24,-0.03,-1.32%,22.62%,47%,68866,16.6%,83.4%,0.1992129000801
SKHY,"SK hynix Inc",160.78,-3.8,-2.31%,0.00%,0%,68307,59.0%,41.0%,1.439622843673
TSM,"Taiwan Semiconductor ADR",414,-1.32,-0.32%,13.13%,7%,67420,59.6%,40.4%,1.4759456481822
CCL,"Carnival Corporation Ltd",23.23,-0.66,-2.76%,29.40%,31%,67124,51.8%,48.2%,1.0751228862027
UBER,"UBER Technologies",75.24,-0.41,-0.54%,31.89%,28%,66001,34.7%,65.3%,0.53059993970455
CRCL,"Circle Internet Group Cl A",89.48,-6.07,-6.35%,33.44%,25%,61242,33.5%,66.5%,0.50290804682323
GTLB,"Gitlab Inc Cl A",45.09,-1.45,-3.12%,55.11%,94%,60317,25.5%,74.5%,0.34258558518453
MDB,"Mongodb Inc Cl A",434.21,-19.16,-4.23%,74.49%,89%,60153,53.9%,46.1%,1.1704914483654
CRDO,"Credo Technology Group Holding",206.63,-19.56,-8.65%,35.23%,31%,58488,46.0%,54.0%,0.85065181622579
NN,"Nextnav Inc",15.22,-0.65,-4.10%,50.81%,66%,56624,5.0%,95.0%,0.052745087102832
RZLV,"Rezolve AI Plc",2.39,-0.5,-17.30%,1.71%,3%,56557,32.6%,67.4%,0.48322886889932
FCX,"Freeport-Mcmoran Inc",72.47,-3.27,-4.32%,45.04%,36%,54879,25.2%,74.8%,0.33603564125037
DAL,"Delta Air Lines Inc",76.38,-1.62,-2.08%,22.88%,27%,54817,18.7%,81.3%,0.22999080036799
OPEN,"Opendoor Technologies Inc",3.04,-0.16,-5.00%,4.57%,5%,54568,20.8%,79.2%,0.2624759965759
APLD,"Applied Digital Corp",24.29,-1.12,-4.41%,3.52%,1%,54190,31.0%,69.0%,0.44842701734691
HIMS,"Hims & Hers Health Inc",28.44,-1.14,-3.85%,11.69%,11%,53143,33.4%,66.6%,0.50083312152278
F,"Ford Motor Company",13.84,-0.1,-0.72%,34.81%,41%,53120,33.8%,66.2%,0.50964844971154
NCLH,"Norwegian Cruise Ord",15.43,-0.71,-4.40%,23.65%,21%,52164,57.6%,42.4%,1.3604687994932
FHN,"First Horizon Corp",24.03,-0.29,-1.19%,38.47%,6%,51801,0.1%,99.9%,0.0010628840876589
RIOT,"Riot Platforms Inc",17.79,-1.2,-6.34%,15.18%,10%,51197,33.6%,66.4%,0.50650306026365
IONQ,"Ionq Inc",37.78,-1.53,-3.89%,4.13%,3%,49031,35.5%,64.5%,0.55117213451865
CVX,"Chevron Corp",211.05,4.91,+2.38%,63.94%,63%,48498,33.8%,66.2%,0.51046468169926
QCOM,"Qualcomm Inc",166.61,-3.87,-2.27%,24.05%,50%,47837,36.2%,63.8%,0.56693635559632
UNH,"Unitedhealth Group",396.3,6.89,+1.77%,18.72%,31%,47064,42.8%,57.2%,0.74783674378876
ARM,"Arm Holdings Plc ADR",234.82,-7.09,-2.93%,25.80%,41%,47031,46.4%,53.6%,0.86460769932205
LULU,"Lululemon Athletica",118,-2.26,-1.88%,59.11%,75%,47012,52.4%,47.6%,1.101094972067
T,"AT&T Inc",26,0.11,+0.42%,33.82%,45%,46994,54.3%,45.7%,1.1860724752291
LRCX,"Lam Research Corp",290.2,-11.29,-3.74%,33.85%,33%,46337,39.5%,60.5%,0.65217856378806
AGNC,"Agnc Investment Corp",10.6,-0.13,-1.21%,17.53%,37%,46045,87.7%,12.3%,7.1582211197732
OXY,"Occidental Petroleum",60.95,0.77,+1.28%,40.39%,36%,45479,16.9%,83.1%,0.20286175249279
XOM,"Exxonmobil Holdings Corp",164.55,3.6,+2.24%,58.69%,58%,43937,33.4%,66.6%,0.50140103881903
SNOW,"Snowflake Cl A",319.8,-11.63,-3.51%,69.97%,84%,43619,47.3%,52.7%,0.89606607259291
OKLO,"Oklo Inc",38.53,-2.04,-5.03%,1.05%,1%,42229,35.8%,64.2%,0.55671471227928
AMC,"AMC Entertainment Holdings",2.58,-0.06,-2.27%,22.21%,19%,42159,20.9%,79.1%,0.26406212520988
BA,"Boeing Company",205.66,-2.12,-1.02%,30.30%,11%,42011,34.1%,65.9%,0.51702596323981
CSCO,"Cisco Systems Inc",109.74,-0.75,-0.68%,30.88%,42%,41712,45.1%,54.9%,0.82267861044352
ALMS,"Alumis Inc",9.47,-12.34,-56.58%,2.15%,24%,41450,29.7%,70.3%,0.42210176004392
VZ,"Verizon Communications",50.3,0.28,+0.56%,43.03%,44%,39742,56.3%,43.7%,1.2888901687496
CLSK,"Cleanspark Inc",11.06,-0.56,-4.82%,19.84%,6%,39252,16.5%,83.5%,0.19809535437397
LITE,"Lumentum Holdings",868.95,-45.81,-5.01%,27.58%,10%,39062,43.5%,56.5%,0.77111766039447
AMAT,"Applied Materials",441.85,-16.54,-3.61%,29.32%,36%,38588,46.9%,53.1%,0.8841796875
CBRS,"Cerebras Systems Cl A",172.62,-11.62,-6.31%,0.00%,0%,38581,33.2%,66.8%,0.49800038827412
EIX,"Edison International",58.8,4.82,+8.93%,100.00%,100%,37934,31.1%,68.9%,0.45140801958984
SHOP,"Shopify Inc",139.82,-7.55,-5.12%,13.29%,16%,37889,50.1%,49.9%,1.0059826344769
CAT,"Caterpillar Inc",779.16,-18.31,-2.30%,37.03%,32%,36658,55.5%,44.5%,1.2463386236902
BULL,"Webull Corp Cl A",9.13,-0.35,-3.69%,1.39%,1%,36634,26.0%,74.0%,0.35215738382608
PYPL,"Paypal Holdings",52.4,-0.26,-0.50%,14.86%,20%,36526,35.7%,64.3%,0.55608571550292
SOUN,"Soundhound AI Inc Cl A",6.85,-0.31,-4.33%,1.80%,1%,36510,21.0%,79.0%,0.26502893177645
EOSE,"Eos Energy Enterprises Inc",3.04,-0.18,-5.59%,6.68%,10%,35582,31.6%,68.4%,0.46139313290619
VST,"Vistra Energy Corp",138.08,0.71,+0.52%,4.62%,1%,35555,56.0%,44.0%,1.2702892535598
RKT,"Rocket Companies Cl A",13.03,-0.38,-2.83%,19.02%,10%,35122,34.2%,65.8%,0.52030127261709
SLS,"Sellas Life Sciences Group Inc",13.22,-0.12,-0.90%,58.18%,81%,35035,26.2%,73.8%,0.35526672082318
FSLR,"First Solar Inc",199.65,-2.25,-1.11%,9.88%,10%,34973,68.6%,31.4%,2.1816775836972
GS,"Goldman Sachs Group",1002.56,-23.34,-2.28%,35.21%,60%,34787,46.8%,53.2%,0.87824631499379
ACHR,"Archer Aviation Inc",5.56,-0.22,-3.81%,4.84%,1%,34786,27.3%,72.7%,0.37553877179801
WDC,"Western Digital Corp",450.44,-0.11,-0.02%,35.37%,17%,34320,50.1%,49.9%,1.0035026269702
RGTI,"Rigetti Computing Inc",14.99,-0.67,-4.28%,0.00%,0%,34104,24.1%,75.9%,0.3167059186904
ASST,"Strive Inc",24,-0.22,-0.91%,3.48%,8%,33838,25.4%,74.6%,0.34123429386817
SNAP,"Snap Inc",5.35,-0.2,-3.60%,19.30%,21%,33490,16.0%,84.0%,0.19079789503627
FRMI,"Fermi Inc",4.63,-0.34,-6.84%,0.00%,0%,33222,43.9%,56.1%,0.78401890237354
LLY,"Eli Lilly and Company",1160,3.27,+0.28%,26.25%,21%,32971,54.9%,45.1%,1.2156441099388
PURR,"Hyperliquid Strategies Inc",11.35,-0.9,-7.31%,8.88%,36%,32956,21.3%,78.7%,0.26998073217726
LCID,"Lucid Group Inc",4.55,-0.3,-6.19%,17.99%,42%,32852,48.5%,51.5%,0.94195188272152
CARR,"Carrier Global Corp",57.25,-0.97,-1.67%,28.25%,8%,32628,89.6%,10.4%,8.6475458308693
CORZ,"Core Scientific Inc",16.07,-0.23,-1.41%,1.32%,2%,31968,16.3%,83.7%,0.19484208559148
C,"Citigroup Inc",132.54,0.92,+0.70%,14.54%,16%,31861,47.6%,52.4%,0.90944504374925
KO,"Coca-Cola Company",88,-0.67,-0.76%,52.63%,45%,31788,34.1%,65.9%,0.51732696897375
VALE,"Vale S.A. ADR",15.12,0.03,+0.20%,14.14%,36%,31746,4.2%,95.8%,0.04355543867723
RDDT,"Reddit Cl A",144.64,-3.17,-2.14%,1.70%,2%,31587,42.4%,57.6%,0.73507278220269
ADBE,"Adobe Systems Inc",286.08,-6.71,-2.29%,75.83%,83%,31515,52.3%,47.7%,1.097224995009
FCEL,"Fuelcell Energy Inc",17.08,-0.15,-0.87%,27.45%,25%,30736,24.9%,75.1%,0.33067798077756
HAL,"Halliburton Company",36.8,-0.05,-0.14%,30.09%,23%,30669,9.7%,90.3%,0.10802413381986
OSCR,"Oscar Health Inc Cl A",29.83,-0.13,-0.43%,18.10%,20%,30622,11.5%,88.5%,0.12958795971817
BX,"Blackstone Inc",136.66,-6.58,-4.59%,35.66%,47%,30513,68.9%,31.1%,2.2112186908019
JPM,"JP Morgan Chase & Company",354.95,-1.07,-0.30%,24.28%,29%,30444,48.1%,51.9%,0.9282999746643
ZETA,"Zeta Global Holdings Corp Cl A",31.56,0.59,+1.91%,26.60%,18%,30442,41.5%,58.5%,0.71032080453958
SMR,"Nuscale Power Corp",9.21,-0.06,-0.65%,0.32%,1%,30319,37.8%,62.2%,0.60749695138116
CSX,"CSX Corp",48.7,-1.81,-3.58%,43.71%,55%,30240,10.8%,89.2%,0.12166172106825
NU,"NU Holdings Ltd Cl A",14.46,-0.09,-0.62%,39.37%,41%,30236,31.7%,68.3%,0.46470958678487
AFRM,"Affirm Holdings Inc Cl A",69.94,-4.51,-6.06%,6.43%,2%,30036,50.1%,49.9%,1.0030676892297
UPS,"United Parcel Service",102.66,-1.57,-1.51%,8.08%,7%,29772,16.2%,83.8%,0.19374498797113
FRVO,"Fervo Energy Company Cl A",19.75,4.37,+28.41%,24.37%,16%,29404,14.9%,85.1%,0.17564271720443
QBTS,"D-Wave Quantum Inc",16.54,-0.66,-3.84%,0.00%,0%,29165,29.7%,70.3%,0.42296057767369
JOBY,"Joby Aviation Inc",6.69,-0.15,-2.19%,0.00%,0%,28807,31.9%,68.1%,0.46749872643912
XYZ,"Block Inc",77.88,-4.14,-5.05%,11.01%,7%,28743,33.8%,66.2%,0.51048399810815
PTON,"Peloton Interactive Inc",5.09,-0.27,-5.04%,8.84%,4%,27987,17.8%,82.2%,0.21613870421066
PCT,"Purecycle Technologies Inc",6.29,-0.24,-3.68%,35.36%,19%,27876,7.7%,92.3%,0.083404586086281
NVAX,"Novavax Inc",10.12,0.75,+8.00%,11.85%,37%,27777,7.8%,92.2%,0.0850390625
WFC,"Wells Fargo & Company",87.04,0.65,+0.75%,22.86%,31%,27673,56.9%,43.1%,1.3194199983237
TTD,"Trade Desk Inc",13.78,0.06,+0.44%,28.64%,26%,27147,34.6%,65.4%,0.52871945038856
CVNA,"Carvana Company Cl A",72.18,-1.28,-1.74%,16.77%,23%,27032,55.7%,44.3%,1.2564273789649
V,"Visa Inc",372.67,-6.7,-1.77%,24.44%,13%,26554,37.5%,62.5%,0.60079575596817
CRK,"Comstock Resources",16.02,1.59,+11.02%,19.49%,4%,26465,5.7%,94.3%,0.060848999879745
JBLU,"Jetblue Airways Corp",4.47,-0.13,-2.83%,14.33%,10%,26048,22.7%,77.3%,0.29366774273653
NVTS,"Navitas Semiconductor Corp",10.94,-0.65,-5.61%,5.08%,4%,25861,26.8%,73.2%,0.36693271314552
TXN,"Texas Instruments",253.34,-7.57,-2.90%,21.53%,38%,25742,41.8%,58.2%,0.71922794363187
LUMN,"Lumen Technologies Inc",6.38,0.13,+2.08%,10.86%,6%,25709,5.6%,94.4%,0.059771631147203
COST,"Costco Wholesale",939.96,-3.93,-0.42%,49.84%,63%,25633,52.1%,47.9%,1.0856794141579
GEV,"GE Vernova Inc",898.53,0,0.00%,5.93%,4%,25520,68.1%,31.9%,2.1355203341934
KEEL,"Keel Infrastructure Corp",3.07,-0.08,-2.54%,0.00%,0%,25270,17.8%,82.2%,0.21630727762803
CMG,"Chipotle Mexican Grill",37.51,-0.52,-1.37%,21.00%,15%,25245,52.1%,47.9%,1.0884348113832
PG,"Procter & Gamble",146.21,1.09,+0.75%,22.24%,27%,25061,30.1%,69.9%,0.43123929183324
GLW,"Corning Inc",145.56,-3.17,-2.13%,43.37%,46%,25049,53.4%,46.6%,1.1471798388479
TIC,"Tic Solutions Inc",9.3,-0.19,-2.00%,43.90%,9%,24609,100.0%,0.0%,8202
IBM,"Intl Business Machines",231.4,-2.47,-1.06%,22.83%,24%,24269,32.7%,67.3%,0.48516002692614
MCD,"McDonald's Corp",261.11,-2.43,-0.92%,40.61%,46%,23802,29.4%,70.6%,0.41695439933325
NVS,"Novartis Ag ADR",161.25,9.19,+6.04%,69.06%,96%,23393,83.8%,16.2%,5.1788166930798
AG,"First Majestic Silver",19.86,-0.73,-3.55%,8.52%,6%,23333,35.5%,64.5%,0.55139627659574
PL,"Planet Labs Pbc",19.26,-0.59,-2.97%,62.76%,73%,23237,27.8%,72.2%,0.38529867652319
BBAI,"Bigbear.Ai Holdings Inc",2.95,-0.18,-5.75%,3.67%,3%,23004,29.5%,70.5%,0.41833651889759
FIG,"Figma Cl A",27.2,-0.29,-1.05%,33.31%,23%,22881,30.4%,69.6%,0.43670727112897
DKNG,"Draftkings Inc",23.44,-0.85,-3.50%,42.83%,42%,22654,18.0%,82.0%,0.21979323713117
DPRO,"Draganfly Inc",5.38,-0.04,-0.74%,51.86%,71%,22522,3.4%,96.6%,0.035018382352941
PSKY,"Paramount Skydance Corp Cl B",10.55,-0.36,-3.30%,10.60%,25%,22353,78.3%,21.7%,3.6079158936302
WOLF,"Wolfspeed Inc",26.31,-1.09,-3.98%,6.91%,20%,22320,94.2%,5.8%,16.182448036952
VRT,"Vertiv Holdings",255.97,-2.75,-1.06%,13.88%,9%,22045,54.8%,45.2%,1.2124648735448
OKTA,"Okta Inc Cl A",166.43,-6.61,-3.82%,53.09%,46%,21993,49.6%,50.4%,0.98278038225748
POET,"Poet Technologies Inc",7.1,-0.36,-4.83%,5.45%,4%,21953,22.0%,78.0%,0.28170247547875
PATH,"Uipath Inc Cl A",18.14,-0.53,-2.84%,69.42%,82%,21941,32.9%,67.1%,0.48954514596062
BB,"Blackberry Ltd",7.83,-0.32,-3.93%,23.34%,64%,21874,15.7%,84.3%,0.18583974845495
TTWO,"Take-Two Interactive",216.68,-3.02,-1.37%,45.09%,42%,21691,21.5%,78.5%,0.27384308198262
STX,"Seagate Technology",816.64,-11.74,-1.42%,36.41%,30%,21574,56.2%,43.8%,1.2822384428224
HPQ,"HP Inc",31.32,1.3,+4.33%,51.63%,59%,21483,30.7%,69.3%,0.44278038952317
APP,"Applovin Corp Cl A",311.74,-0.32,-0.10%,10.82%,11%,21349,34.2%,65.8%,0.52058404558405
TRIP,"Tripadvisor Inc",9.46,-0.06,-0.63%,12.93%,21%,21339,77.2%,22.8%,3.3772307692308
TMC,"Tmc The Metals Company",4.45,-0.32,-6.60%,8.78%,4%,21296,36.8%,63.2%,0.58205185350271
AAOI,"Applied Optoelect",103.39,-4.3,-3.99%,6.51%,1%,21220,45.6%,54.4%,0.83818433818434
U,"Unity Software Inc",40.92,-1.18,-2.80%,3.52%,3%,21128,31.5%,68.5%,0.45911602209945
AXP,"American Express Company",324.19,-5.98,-1.81%,12.98%,9%,20992,32.9%,67.1%,0.49037983670572
MO,"Altria Group",69.57,1.09,+1.59%,54.54%,65%,20926,29.7%,70.3%,0.42285986265044
MP,"MP Materials Corp",53.74,-1.01,-1.84%,4.86%,4%,20876,34.1%,65.9%,0.51858587328144
ENPH,"Enphase Energy Inc",35.54,-0.88,-2.42%,14.21%,12%,20794,38.9%,61.1%,0.63577721837634
RUM,"Rum Group Inc",8.53,-0.43,-4.80%,12.00%,61%,20750,8.1%,91.9%,0.087583206667016
DIS,"Walt Disney Company",106.22,-1.33,-1.24%,20.26%,21%,20661,50.9%,49.1%,1.0367705047319
USAR,"USA Rare Earth Inc",17.26,-0.56,-3.14%,0.00%,0%,20521,39.7%,60.3%,0.6589329021827
NEM,"Newmont Mining",122.63,-3.43,-2.72%,29.00%,17%,20232,63.3%,36.7%,1.7222820236814
VG,"Venture Global Inc Cl A",15.11,0.47,+3.21%,6.98%,6%,20225,21.8%,78.2%,0.2783641994817
ECHO,"Echostar Corp",86.04,-0.4,-0.46%,7.73%,6%,20159,33.2%,66.8%,0.49769687964339
CELH,"Celsius Holdings Inc",30.72,-0.73,-2.32%,29.83%,27%,19951,37.2%,62.8%,0.59314860656392
ONON,"On Holding Ag Cl A",27.73,-0.77,-2.70%,5.73%,10%,19938,53.2%,46.8%,1.1349180854481
ETSY,"Etsy Inc",81.75,0.42,+0.52%,21.97%,4%,19871,58.3%,41.7%,1.396984318456
AXTI,"Axt Inc",56.11,-4.5,-7.42%,1.05%,1%,19849,43.9%,56.1%,0.78401941398526
TE,"T1 Energy Inc",4.28,-0.17,-3.82%,1.01%,2%,19734,25.2%,74.8%,0.33708245816112
TEM,"Tempus AI Cl A",62.27,-0.78,-1.24%,39.55%,50%,19547,44.2%,55.8%,0.79280931853618
QXO,"Qxo Inc",12.88,-0.4,-3.01%,44.62%,43%,19482,47.0%,53.0%,0.88852268321055
NVO,"Novo Nordisk A/S ADR",45.12,-0.21,-0.46%,7.17%,6%,19240,18.6%,81.4%,0.22813736754756
HD,"Home Depot",319.77,-8.06,-2.46%,45.56%,37%,19069,38.8%,61.2%,0.63415888250921
MOS,"Mosaic Company",24.78,0.66,+2.74%,51.37%,56%,19002,23.2%,76.8%,0.30177433719257
ET,"Energy Transfer LP",21.42,-0.09,-0.42%,32.35%,26%,18689,13.7%,86.3%,0.15915152266948
BRK.B,"Berkshire Hathaway Cl B",502.33,-1.7,-0.34%,26.81%,21%,18541,44.4%,55.6%,0.79974762182101
S,"Sentinelone Inc Cl A",20.63,-1.47,-6.65%,27.80%,33%,18343,41.9%,58.1%,0.72170076966398
PDD,"Pdd Holdings Inc",83.17,-0.83,-0.99%,22.97%,12%,18342,54.2%,45.8%,1.1848719475878
B,"Barrick Mining Corp",43.1,-1.73,-3.86%,41.26%,23%,18224,44.9%,55.1%,0.81369426751592
UAL,"United Airlines Holdings",104.63,-3.36,-3.11%,15.33%,19%,18128,50.9%,49.1%,1.0379988757729
ANET,"Arista Networks Inc",189.26,-6.43,-3.29%,15.41%,18%,17884,46.4%,53.6%,0.86505370737303
HUT,"Hut 8 Corp",77.57,-1.07,-1.36%,8.73%,2%,17537,35.4%,64.6%,0.548794489093
ETN,"Eaton Corp",390.71,-11.17,-2.78%,41.63%,54%,17261,73.3%,26.7%,2.7434396009542
SCHW,"The Charles Schwab Corp",108.28,-1.54,-1.40%,24.94%,23%,17148,73.8%,26.2%,2.8183032732131
QUBT,"Quantum Computing Inc",7.9,-0.33,-4.01%,9.91%,2%,16932,41.2%,58.8%,0.70068300522298
CIEN,"Ciena Corp",360.33,-22.47,-5.87%,57.97%,37%,16855,61.7%,38.3%,1.6123682579045
COHR,"Coherent Corp",272.03,-5.8,-2.09%,35.27%,21%,16635,51.7%,48.3%,1.0695446628515
CDE,"Coeur Mining Inc",20.2,-0.58,-2.79%,15.62%,9%,16577,40.0%,60.0%,0.66804185952908
GRAB,"Grab Holdings Ltd Cl A",3.46,-0.08,-2.26%,15.42%,21%,16562,20.7%,79.3%,0.260714013854
HL,"Hecla Mining Company",19.11,-0.76,-3.82%,16.12%,8%,16481,32.7%,67.3%,0.48664982861266
ABBV,"Abbvie Inc",259.99,3.57,+1.39%,43.26%,34%,16475,30.8%,69.2%,0.44492194351868
BIDU,"Baidu Inc ADR",94.86,-0.42,-0.44%,12.54%,6%,16422,46.6%,53.4%,0.87251995438997
HWM,"Howmet Aerospace Inc",254.89,9.94,+4.06%,32.69%,30%,16275,78.4%,21.6%,3.6301564722617
FDX,"Fedex Corp",324.88,-2.52,-0.77%,25.55%,13%,16271,28.2%,71.8%,0.39223068366561
RBLX,"Roblox Corp Cl A",40.67,-0.62,-1.50%,29.69%,31%,16190,36.0%,64.0%,0.56274131274131
VFC,"V.F. Corp",13.09,-0.35,-2.60%,5.12%,2%,16176,76.5%,23.5%,3.2557221783741
CAVA,"Cava Group Inc",61.08,-4.67,-7.10%,16.58%,13%,16070,58.2%,41.8%,1.3945760691402
JD,"Jd.com Inc ADR",27.9,-0.34,-1.20%,7.84%,4%,15931,23.3%,76.7%,0.30346915398462
UNP,"Union Pacific Corp",290.62,-10.05,-3.34%,43.24%,54%,15650,5.6%,94.4%,0.059867262630367
DE,"Deere & Company",676.08,21.17,+3.23%,57.05%,53%,15406,29.4%,70.6%,0.41716493422868
BROS,"Dutch Bros Inc Cl A",46.31,-2.55,-5.22%,26.34%,18%,15153,47.5%,52.5%,0.90651736285858
