Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
ASHR,"Xt Harvest CSI 300 China A-Shares ETF",35.03,0.35,+1.01%,8.58%,56%,14868,56.8%,43.2%,1.3140856031128
SPXS,"Direxion Daily S&P 500 Bear 3X ETF",24.04,-0.18,-0.74%,8.90%,6%,14450,38.9%,61.1%,0.63665194246234
XBI,"S&P Biotech SPDR",159.39,1.32,+0.84%,17.80%,16%,14220,45.5%,54.5%,0.83412872436476
AGQ,"Ultra Silver 2X ETF",81,1.55,+1.95%,25.08%,40%,13561,39.0%,61.0%,0.64017900338655
XRT,"S&P Retail SPDR",88.78,-0.85,-0.95%,29.21%,33%,12834,93.5%,6.5%,14.406962785114
VCIT,"Interm Corp Bond Vanguard",81.2,0.09,+0.11%,5.98%,20%,12520,0.0%,100.0%,0
PPLT,"Physical Platinum ETF",15.94,0.16,+1.01%,18.63%,54%,11694,8.7%,91.3%,0.095148904289193
MSOS,"Advisorshares Pure US Cannabis ETF",4.56,-0.07,-1.51%,0.00%,0%,11510,5.1%,94.9%,0.053257686676428
RAM,"Roundhill T-Rex 2X Long Dram Daily Target ETF",12.08,1.55,+14.72%,3.57%,3%,11428,23.2%,76.8%,0.30203942121454
MSFU,"Direxion Daily MSFT Bull 2X ETF",37.08,-1.75,-4.51%,30.80%,37%,11219,79.4%,20.6%,3.85670995671
SMCX,"Defiance Daily Target 2X Long SMCI ETF",12.55,3.36,+36.56%,45.49%,46%,11036,24.5%,75.5%,0.32469091345577
NBIG,"Leverage Shares 2X Long Nbis Daily ETF",24,9.72,+68.07%,28.04%,61%,10826,41.2%,58.8%,0.7013987112997
NEBX,"Tradr 2X Long Nbis Daily ETF",35.74,14.53,+68.51%,33.64%,62%,10762,49.4%,50.6%,0.97467889908257
BNO,"US Brent Oil",50.72,-0.24,-0.47%,30.67%,59%,10647,20.3%,79.7%,0.25509843215843
METU,"Direxion Daily META Bull 2X ETF",20.45,-1.48,-6.75%,31.68%,48%,10606,46.9%,53.1%,0.88249911253106
TNA,"Small Cap Bull 3X ETF",75.51,1.27,+1.71%,0.00%,0%,10460,66.8%,33.2%,2.0126728110599
UVIX,"vs TR 2X Long VIX Futures ETF",46.37,-2.83,-5.75%,5.52%,4%,10352,46.2%,53.8%,0.85786073223259
XOP,"S&P Oil & Gas Expl & Prod SPDR",178.58,0.21,+0.12%,41.09%,44%,10132,23.5%,76.5%,0.30802995094242
AMDL,"GraniteShares 2X Long AMD Daily ETF",52.2,1.95,+3.88%,21.98%,29%,10129,38.4%,61.6%,0.62453889334403
GDXJ,"Vaneck Junior Gold Miners ETF",119.49,0.89,+0.75%,46.75%,39%,9292,45.8%,54.2%,0.84658187599364
SSPC,"Leverage Shares 2X Short Spcx Daily ETF",10.1,-2.43,-19.39%,1.16%,3%,8375,17.5%,82.5%,0.21201157742402
URA,"GX Uranium ETF",45.2,0.03,+0.07%,31.99%,11%,8151,57.8%,42.2%,1.3701657458564
TMF,"Direxion Daily 20-Yr Treasury Bull 3X Shrs ETF",30.72,-0.09,-0.29%,34.27%,49%,8040,24.0%,76.0%,0.31652202390699
IAU,"Gold Trust Ishares",82.98,0.8,+0.97%,37.20%,58%,7611,7.6%,92.4%,0.082337883959044
EWJ,"Ishares MSCI Japan Index Fund",97.79,1.51,+1.57%,37.21%,54%,7152,20.5%,79.5%,0.25782623988744
BITO,"Proshares Bitcoin Strategy ETF",8.55,-0.02,-0.23%,8.73%,6%,6979,49.4%,50.6%,0.9753750353807
LITX,"Tradr 2X Long Lite Daily ETF",34.54,7.19,+26.29%,0.00%,0%,6872,29.5%,70.5%,0.41836945304438
COPX,"GX Copper Miners ETF",88.3,-0.29,-0.33%,42.44%,51%,6666,69.9%,30.1%,2.3246882793017
YINN,"Direxion Daily FTSE China Bull 3X ETF",29.01,-1.06,-3.53%,23.43%,13%,6624,60.8%,39.2%,1.5486725663717
CRWG,"Leverage Shares 2X Long CRWV Daily ETF",30.25,8.31,+37.88%,5.46%,5%,6423,23.1%,76.9%,0.30072904009721
BOIL,"Ultra Bloomberg Natural Gas 2X ETF",20.73,0.28,+1.37%,1.84%,2%,6385,21.6%,78.4%,0.27521469942081
BITX,"Volatility 2X Bitcoin Strategy ETF",11.77,-0.05,-0.42%,2.85%,4%,6348,29.6%,70.4%,0.42013422818792
CBRG,"Leverage Shares 2X Long Cbrs Daily ETF",6.76,1.3,+23.81%,40.66%,47%,6148,37.6%,62.4%,0.60145871320656
XHB,"S&P Homebuilders SPDR",108.35,-1.95,-1.77%,66.50%,82%,5916,4.8%,95.2%,0.050239659151429
MSOX,"Advisorshares Msos 2X Daily ETF",2.58,-0.06,-2.27%,0.00%,1%,5382,3.3%,96.7%,0.033807145601229
SIL,"GX Silver Miners ETF",91.31,0.51,+0.56%,39.08%,43%,5377,31.7%,68.3%,0.46392594609311
SCHD,"Schwab US Dividend Equity ETF",34.26,-0.01,-0.03%,8.22%,20%,5359,29.0%,71.0%,0.40878023133544
ARKG,"Ark Genomic Revolution ETF",44.69,0.14,+0.31%,22.33%,31%,5314,32.6%,67.4%,0.48477228276055
MAGS,"Roundhill Magnificent Seven ETF",67.71,-0.73,-1.07%,26.81%,14%,5119,38.6%,61.4%,0.62766295707472
MULL,"GraniteShares 2X Long MU Daily ETF",19.92,1.8,+9.93%,40.22%,44%,4834,45.8%,54.2%,0.84574264986636
NBIZ,"Tradr 2X Short Nbis Daily ETF",5.31,-11.16,-67.76%,22.77%,49%,4658,12.8%,87.2%,0.14700812607732
NAIL,"Direxion Daily Homebuilders Bull 3X ETF",41.16,-2.97,-6.73%,39.53%,21%,4527,48.7%,51.3%,0.94877313818338
IYR,"US Real Estate Ishares ETF",103.51,0.94,+0.92%,14.86%,15%,4433,61.1%,38.9%,1.5698550724638
WEAT,"Teucrium Wheat",24.36,0.65,+2.74%,2.99%,28%,4209,13.9%,86.1%,0.16110344827586
BKLN,"Invesco Senior Loan ETF",20.54,0.02,+0.10%,35.50%,70%,4125,68.8%,31.2%,2.2101167315175
VOO,"S&P 500 ETF Vanguard",710.17,1.75,+0.25%,9.76%,12%,4070,32.6%,67.4%,0.4832361516035
FXY,"Invesco Japanese Yen Trust",57.52,-0.11,-0.19%,22.36%,19%,4046,13.4%,86.6%,0.15533980582524
SNDU,"T-Rex 2X Long Sndk Daily Target ETF",17.32,1.82,+11.74%,0.00%,0%,4022,43.3%,56.7%,0.76480912681
"Downloaded from Barchart.com as of 08-12-2026 07:49pm CDT"
