Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
DKNG,"Draftkings Inc",21.76,-1.85,-7.84%,72.77%,86%,81187,26.4%,73.6%,0.35777837241195
CPNG,"Coupang Cl A",16,-0.78,-4.65%,54.08%,59%,80496,38.2%,61.8%,0.61914915015589
GLXY,"Galaxy Digital Holdings",19.07,-3.07,-13.89%,54.76%,71%,80139,33.5%,66.5%,0.5026438160954
COIN,"Coinbase Global Cl A",149.89,-0.84,-0.56%,43.96%,54%,79454,39.3%,60.7%,0.64825225599004
HPE,"Hewlett Packard Enterprise",53.22,0.83,+1.58%,53.27%,97%,79052,17.8%,82.2%,0.21721456617138
XYZ,"Block Inc",84.2,-0.44,-0.52%,61.55%,68%,78910,55.0%,45.0%,1.2242579699524
VZ,"Verizon Communications",46.47,-0.41,-0.87%,64.40%,81%,77543,53.2%,46.8%,1.1365828121125
MARA,"Mara Holdings Inc",11.24,-0.51,-4.34%,52.49%,77%,76353,32.4%,67.6%,0.48022566011399
APP,"Applovin Corp Cl A",417.8,-1.9,-0.45%,59.24%,73%,75946,34.5%,65.5%,0.52618463888107
RIVN,"Rivian Automotive Cl A",15.56,-0.2,-1.27%,23.98%,10%,75382,22.4%,77.6%,0.28820684587385
SOUN,"Soundhound AI Inc Cl A",6.43,-0.08,-1.23%,46.66%,73%,72860,25.9%,74.1%,0.34998425080136
OXY,"Occidental Petroleum",53.81,-1.28,-2.32%,60.03%,67%,72118,19.6%,80.4%,0.24384270438082
BAC,"Bank of America Corp",63.25,0.35,+0.56%,0.39%,1%,68851,43.3%,56.7%,0.76369178748911
NKE,"Nike Inc",42.45,0.92,+2.22%,36.66%,45%,67535,33.2%,66.8%,0.49618946342328
UNH,"Unitedhealth Group",412.75,5.2,+1.28%,9.90%,8%,65130,37.5%,62.5%,0.60118989084472
AAL,"American Airlines Gp",16.58,0.02,+0.12%,38.50%,45%,64223,48.5%,51.5%,0.94191461054669
AMC,"AMC Entertainment Holdings",2.67,-0.01,-0.37%,49.91%,60%,63003,27.4%,72.6%,0.37672355396281
AG,"First Majestic Silver",17.61,1.12,+6.79%,27.48%,20%,62093,17.8%,82.2%,0.21624586214326
IBM,"Intl Business Machines",235.92,0.77,+0.33%,43.89%,63%,59770,28.5%,71.5%,0.39776899511237
VST,"Vistra Energy Corp",140.58,-2.65,-1.85%,50.19%,61%,57896,13.0%,87.0%,0.14971106301011
DDOG,"Datadog Cl A",283.17,-4.98,-1.73%,84.91%,92%,57367,56.3%,43.7%,1.2867222067206
ARM,"Arm Holdings Plc ADR",274.58,-5.98,-2.13%,60.78%,78%,57117,41.8%,58.2%,0.71935580975316
QCOM,"Qualcomm Inc",157.53,-5.14,-3.16%,47.39%,75%,55008,43.5%,56.5%,0.76834796026618
DAL,"Delta Air Lines Inc",93.14,0.37,+0.40%,6.97%,6%,54994,14.9%,85.1%,0.1747842433564
XPEV,"Xpeng Inc ADR",11.75,-0.3,-2.49%,58.56%,72%,54950,10.2%,89.8%,0.11392661666329
WYNN,"Wynn Resorts Ltd",101.15,3.55,+3.64%,27.31%,10%,54694,15.6%,84.4%,0.18477601594316
RKT,"Rocket Companies Cl A",13.86,-0.25,-1.77%,58.68%,58%,54096,41.9%,58.1%,0.72066541556665
CRWD,"Crowdstrike Holdings",209.86,-1.36,-0.64%,73.50%,91%,53580,46.7%,53.3%,0.87769405992641
LRCX,"Lam Research Corp",307.42,-10.32,-3.25%,66.83%,87%,53334,51.0%,49.0%,1.0403994031906
BSX,"Boston Scientific Corp",47.74,-1.35,-2.75%,56.37%,77%,52029,69.5%,30.5%,2.2765917249197
TE,"T1 Energy Inc",5.47,0.04,+0.74%,27.71%,94%,51209,19.1%,80.9%,0.23648436556803
UPST,"Upstart Holdings Inc",30.2,-0.12,-0.40%,21.42%,29%,50018,26.7%,73.3%,0.36452422522916
DASH,"Doordash Cl A",207.27,4.9,+2.42%,66.14%,82%,49391,47.6%,52.4%,0.90964274667491
CELH,"Celsius Holdings Inc",29.15,-0.39,-1.32%,81.24%,80%,49296,28.6%,71.4%,0.40029542097489
ALAB,"Astera Labs Inc",318.43,-43.24,-11.96%,61.51%,80%,48778,33.6%,66.4%,0.50591213608718
SMR,"Nuscale Power Corp",9.38,-0.11,-1.16%,48.38%,62%,48691,49.4%,50.6%,0.97577503652005
RGTI,"Rigetti Computing Inc",16.78,-0.67,-3.84%,27.07%,47%,48476,42.5%,57.5%,0.73798938763803
F,"Ford Motor Company",14.13,-0.11,-0.77%,40.65%,47%,47955,33.5%,66.5%,0.50315017396483
MCD,"McDonald's Corp",274,5.66,+2.11%,60.93%,80%,46955,29.3%,70.7%,0.41388136103583
FLNC,"Fluence Energy Inc Cl A",14.23,-1.44,-9.19%,100.00%,100%,46671,10.4%,89.6%,0.11562365539991
CVX,"Chevron Corp",186.41,-3.99,-2.10%,62.74%,63%,46523,38.3%,61.7%,0.62005084096528
HIMS,"Hims & Hers Health Inc",31.65,-0.51,-1.59%,62.77%,76%,46238,48.4%,51.6%,0.9395947816603
HPQ,"HP Inc",28.52,-0.3,-1.04%,72.99%,90%,45557,77.5%,22.5%,3.4411191265354
XOM,"Exxonmobil Holdings Corp",151.63,-2.33,-1.51%,62.15%,63%,44797,32.3%,67.7%,0.47800983206308
PG,"Procter & Gamble Company",146.8,-1.21,-0.82%,50.26%,47%,44332,42.4%,57.6%,0.73728348616663
OSCR,"Oscar Health Inc Cl A",30.11,-0.27,-0.89%,47.95%,86%,43824,18.8%,81.2%,0.23156474820144
KO,"Coca-Cola Company",86.83,0.27,+0.31%,68.14%,72%,43310,25.9%,74.1%,0.34989402817604
HL,"Hecla Mining Company",16.54,1.15,+7.47%,42.38%,31%,42791,28.3%,71.7%,0.3944341251996
SNOW,"Snowflake Cl A",316.84,0.07,+0.02%,66.50%,82%,42560,71.7%,28.3%,2.5278514588859
EQX,"Equinox Gold Corp",10.32,0.74,+7.72%,70.65%,56%,42446,30.5%,69.5%,0.43943298969072
CRM,"Salesforce Inc",192.98,1.99,+1.04%,69.68%,84%,42435,46.5%,53.5%,0.86790210405846
CSCO,"Cisco Systems Inc",121.5,-0.24,-0.20%,87.86%,94%,42312,34.7%,65.3%,0.5309356682828
PINS,"Pinterest Inc",23.36,-2.22,-8.68%,34.11%,35%,42181,50.0%,50.0%,1.0012810172226
NIO,"Nio Inc ADR",4.65,-0.11,-2.31%,19.94%,16%,42069,21.5%,78.5%,0.27369887068939
AAOI,"Applied Optoelect",128.56,-3.07,-2.33%,74.88%,84%,41820,30.8%,69.2%,0.44426025694157
ETSY,"Etsy Inc",85.86,-0.57,-0.66%,100.00%,100%,41447,34.7%,65.3%,0.53184018923014
OWL,"Blue Owl Capital Inc",11.55,-0.02,-0.17%,33.69%,30%,40816,30.8%,69.2%,0.44501876371876
CC,"Chemours Company",14.59,-3.34,-18.63%,20.71%,49%,40812,8.9%,91.1%,0.09712626683513
ET,"Energy Transfer LP",20.34,0.01,+0.05%,37.52%,32%,40766,5.0%,95.0%,0.052840909090909
FISV,"Fiserv Inc",54.11,-1.67,-2.99%,58.79%,71%,40226,57.9%,42.1%,1.3743359697792
APLD,"Applied Digital Corp",29.87,-1.4,-4.48%,32.31%,20%,39709,20.5%,79.5%,0.25816672475524
C,"Citigroup Inc",137.64,0.77,+0.56%,18.36%,25%,39288,33.9%,66.1%,0.51387176325524
PSKY,"Paramount Skydance Corp Cl B",8.76,0.38,+4.53%,5.13%,26%,39086,14.5%,85.5%,0.16925930357784
BKNG,"Booking Holdings",207.02,12.75,+6.56%,39.99%,65%,38398,38.5%,61.5%,0.62627588835712
STM,"Stmicroelectronics N.V. ADR",52.77,-1.45,-2.67%,58.24%,80%,37964,9.2%,90.8%,0.10149132478384
PANW,"Palo Alto Networks",362.66,-3.68,-1.00%,68.51%,92%,37879,69.2%,30.8%,2.2511372414385
BTG,"B2Gold Corp",4.1,0.21,+5.40%,12.95%,71%,37405,35.6%,64.4%,0.55194589660609
NEM,"Newmont Mining Corp",104.29,6.56,+6.71%,38.42%,26%,37204,25.5%,74.5%,0.34261999278239
CVS,"CVS Corp",99.12,-5.3,-5.08%,29.12%,34%,37174,34.7%,65.3%,0.5319376905959
COST,"Costco Wholesale",941.99,-5.86,-0.62%,43.97%,50%,36913,51.2%,48.8%,1.0491284556456
QBTS,"D-Wave Quantum Inc",21.39,-0.44,-2.02%,25.89%,34%,36525,37.8%,62.2%,0.60803909483138
MP,"MP Materials Corp",47.91,0.44,+0.93%,27.87%,78%,36467,30.9%,69.1%,0.4468161079151
TTD,"Trade Desk Inc",18.96,-0.38,-1.96%,76.58%,75%,36445,36.2%,63.8%,0.56840383870551
B,"Barrick Mining Corp",41.05,2.84,+7.43%,59.87%,51%,36337,21.1%,78.9%,0.2675550284299
PTON,"Peloton Interactive Inc",6.52,-0.09,-1.36%,48.59%,68%,35410,48.2%,51.8%,0.92991061696098
HUT,"Hut 8 Corp",92.76,-8.4,-8.30%,54.10%,67%,35311,19.7%,80.3%,0.24553791887125
JPM,"JP Morgan Chase & Company",359.24,1.72,+0.48%,6.50%,6%,35197,55.3%,44.7%,1.2395647747518
RDDT,"Reddit Cl A",155.26,-4.71,-2.94%,17.03%,11%,34745,50.3%,49.7%,1.0107060185185
KTOS,"Kratos Defense & Security Inc",55.34,3.47,+6.69%,43.76%,43%,33406,18.6%,81.4%,0.229110710475
CAT,"Caterpillar Inc",871.08,-5.46,-0.62%,62.84%,82%,33120,49.8%,50.2%,0.9911025610196
CLSK,"Cleanspark Inc",13.5,-0.67,-4.73%,57.10%,82%,33030,47.6%,52.4%,0.90869690840797
CDE,"Coeur Mining Inc",17.43,1.22,+7.53%,46.50%,50%,32819,21.0%,79.0%,0.26616512345679
NRG,"NRG Energy",120.73,3.69,+3.15%,60.44%,69%,32138,8.0%,92.0%,0.087322800013533
ADBE,"Adobe Systems Inc",259.32,1.83,+0.71%,77.55%,90%,31770,31.3%,68.7%,0.45547003848268
GS,"Goldman Sachs Group",1060.38,7.4,+0.70%,44.98%,69%,31733,49.4%,50.6%,0.97504201157652
CVNA,"Carvana Company Cl A",69.48,1.45,+2.13%,25.49%,29%,31646,40.5%,59.5%,0.67972399150743
TOST,"Toast Inc Cl A",34.8,0.99,+2.93%,25.44%,29%,31525,20.2%,79.8%,0.25377823735285
GLW,"Corning Inc",156.7,-3.19,-2.00%,71.42%,80%,31461,44.4%,55.6%,0.797565992458
FSLY,"Fastly Inc",26.03,1.08,+4.33%,48.61%,80%,31378,21.5%,78.5%,0.27423350253807
RDW,"Redwire Corp",10.72,0.09,+0.85%,54.22%,81%,31302,18.9%,81.1%,0.23362497044218
JOBY,"Joby Aviation Inc",7.8,-0.17,-2.13%,50.63%,80%,31276,37.3%,62.7%,0.59433144721415
CCL,"Carnival Corporation Ltd",29.67,0.08,+0.27%,25.25%,24%,30199,47.7%,52.3%,0.91036184210526
AMAT,"Applied Materials",534.24,-12.38,-2.26%,78.77%,89%,30133,42.2%,57.8%,0.73128411376041
PATH,"Uipath Inc Cl A",13.82,-0.28,-1.99%,58.31%,71%,30084,14.2%,85.8%,0.16595612743198
DVA,"Davita Healthcare Partners",188.69,-39.3,-17.24%,43.89%,65%,29681,17.4%,82.6%,0.21008643183301
DJT,"Trump Media & Technology Group Corp",9.96,-0.38,-3.68%,45.44%,95%,29229,7.7%,92.3%,0.083478518738184
POET,"Poet Technologies Inc",8.09,-0.48,-5.60%,39.21%,60%,29159,23.4%,76.6%,0.30471162020672
FSLR,"First Solar Inc",236.8,-6.83,-2.80%,91.61%,98%,28871,35.0%,65.0%,0.53757256217713
MCHP,"Microchip Technology",77.79,-2.88,-3.57%,73.68%,90%,27848,64.4%,35.6%,1.8072580645161
CMCSA,"Comcast Corp A",24.75,-0.18,-0.72%,55.87%,68%,27689,16.3%,83.7%,0.19426353245633
PRGO,"Perrigo Company",13.27,2.49,+23.10%,32.19%,55%,27685,37.7%,62.3%,0.60520670261495
WFC,"Wells Fargo & Company",89.17,0.78,+0.88%,6.13%,5%,27424,31.1%,68.9%,0.45085176171834
BMY,"Bristol-Myers Squibb Company",63.63,-2.26,-3.43%,37.70%,38%,27411,48.1%,51.9%,0.92547063781961
VRT,"Vertiv Holdings",277.94,8.01,+2.97%,60.59%,69%,27198,49.9%,50.1%,0.99764965112009
BULL,"Webull Corp Cl A",7.38,-0.2,-2.64%,25.28%,45%,27056,24.1%,75.9%,0.31736293699484
BBAI,"Bigbear.Ai Holdings Inc",3.03,-0.12,-3.81%,0.41%,1%,26903,19.8%,80.2%,0.24660581066679
NN,"Nextnav Inc",14.82,0.93,+6.73%,100.00%,100%,25627,6.5%,93.5%,0.069618932342752
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",18.36,-0.36,-1.92%,12.30%,56%,25570,21.4%,78.6%,0.2720760161186
HESM,"Hess Midstream Partners LP",40.12,-0.16,-0.40%,16.88%,3%,25447,0.4%,99.6%,0.0043414768915025
AGNC,"Agnc Investment Corp",10.67,0.03,+0.28%,22.26%,60%,25397,69.5%,30.5%,2.282114241406
PDD,"Pdd Holdings Inc",90.94,-0.09,-0.10%,56.23%,51%,25387,60.1%,39.9%,1.5078534031414
CCJ,"Cameco Corp",94.27,1.18,+1.27%,36.44%,28%,25054,16.4%,83.6%,0.19572376270701
BB,"Blackberry Ltd",8.73,-0.14,-1.58%,29.73%,78%,24826,10.4%,89.6%,0.1163271729844
QXO,"Qxo Inc",15.9,0.56,+3.65%,90.04%,96%,24755,27.9%,72.1%,0.38699013895114
RBLX,"Roblox Corp Cl A",36.19,-0.81,-2.19%,43.69%,52%,24354,55.1%,44.9%,1.2294031490297
ACHR,"Archer Aviation Inc",5.2,-0.11,-2.07%,41.95%,71%,24079,18.6%,81.4%,0.22833239810233
EBAY,"Ebay Inc",111.15,1.54,+1.40%,79.08%,91%,24033,47.0%,53.0%,0.88612462721708
AXTI,"Axt Inc",68.61,3.34,+5.12%,43.64%,62%,23918,32.7%,67.3%,0.48503663231094
FLUT,"Flutter Entertainment Plc",92.91,-12.05,-11.48%,49.33%,46%,23775,42.8%,57.2%,0.74751929437707
ZTS,"Zoetis Inc Cl A",74.39,-1.65,-2.17%,98.36%,99%,23699,51.7%,48.3%,1.0696009082176
CE,"Celanese Corp",43.14,-2.1,-4.64%,11.21%,14%,23587,8.4%,91.6%,0.091738023605647
TGT,"Target Corp",147.7,-0.41,-0.28%,55.70%,70%,23562,19.7%,80.3%,0.24515140305448
KD,"Kyndryl Hldgs Inc",13.9,-0.79,-5.38%,34.62%,48%,23400,79.1%,20.9%,3.7823421213979
MRNA,"Moderna Inc",56.26,-0.74,-1.29%,50.36%,71%,23171,53.0%,47.0%,1.1255848087331
JNJ,"Johnson & Johnson",257.59,2.66,+1.04%,65.35%,79%,22999,52.7%,47.3%,1.1119375573921
NU,"NU Holdings Ltd Cl A",14.48,0.15,+1.05%,61.56%,66%,22979,35.5%,64.5%,0.55095842332613
BIDU,"Baidu Inc ADR",111.11,-1.47,-1.31%,58.83%,65%,22689,37.6%,62.4%,0.60233050847458
PYPL,"Paypal Holdings",57.93,-0.61,-1.04%,22.37%,30%,22549,29.0%,71.0%,0.40772880509427
OKLO,"Oklo Inc",42.99,-0.34,-0.78%,28.97%,43%,22490,42.2%,57.8%,0.73133179368745
APPS,"Digital Turbine",13.17,3.66,+38.49%,32.33%,52%,22172,27.3%,72.7%,0.37526361493611
USAS,"Americas Gold and Silver Corp",4.81,0.42,+9.57%,13.98%,52%,22164,1.7%,98.3%,0.017303896819204
LITE,"Lumentum Holdings",826.26,-23.21,-2.73%,82.88%,76%,22017,62.8%,37.2%,1.6889350268686
CLOV,"Clover Health Investments Corp",4.14,-0.13,-3.04%,7.81%,42%,21997,24.3%,75.7%,0.32185565771288
STX,"Seagate Technology Holdings",837.66,-7.69,-0.91%,73.11%,91%,21979,59.8%,40.2%,1.4865935060527
SEDG,"Solaredge Tech",33.9,-14.86,-30.48%,47.54%,45%,21848,41.6%,58.4%,0.71249412133563
NVTS,"Navitas Semiconductor Corp",12.35,-0.34,-2.68%,33.69%,56%,21817,31.8%,68.2%,0.46570372858582
DVN,"Devon Energy Corp",42.09,-1.96,-4.45%,53.05%,46%,21774,34.3%,65.7%,0.52095557418273
DHT,"Dht Holdings",17.87,-0.27,-1.49%,100.00%,100%,21746,4.8%,95.2%,0.050074846685016
VTRS,"Viatris Inc",17.65,-0.05,-0.28%,48.27%,60%,21408,95.3%,4.7%,20.238095238095
NYT,"New York Times Company",65.48,-10.13,-13.40%,41.41%,71%,21391,9.7%,90.3%,0.10753857305581
AMPX,"Amprius Technologies Inc",11.72,0.91,+8.42%,30.68%,34%,21272,11.8%,88.2%,0.1339623647316
FIGR,"Figure Technology Solutions Inc Cl A",28.73,1.09,+3.94%,40.81%,57%,21191,84.5%,15.5%,5.4587016153612
SIRI,"Siriusxm Holdings Inc",30.7,-0.05,-0.16%,17.14%,27%,20926,3.7%,96.3%,0.038047522198522
CORZ,"Core Scientific Inc",21.77,-1.04,-4.56%,33.97%,44%,20925,32.1%,67.9%,0.47348778255052
WMB,"Williams Companies",71.81,0.3,+0.42%,70.49%,71%,20827,84.5%,15.5%,5.4539820266501
GRAB,"Grab Holdings Ltd Cl A",3.74,0.02,+0.54%,24.37%,35%,20606,10.6%,89.4%,0.11916141646752
JD,"Jd.com Inc ADR",32.54,-0.43,-1.30%,33.52%,32%,20365,45.2%,54.8%,0.82433037713876
UAL,"United Airlines Holdings",132.76,0.14,+0.11%,13.84%,14%,20198,76.7%,23.3%,3.282866836302
ENPH,"Enphase Energy Inc",38.95,-2.82,-6.75%,48.87%,61%,20190,27.4%,72.6%,0.37768679631525
CRDO,"Credo Technology Group Holding",224.63,-13.29,-5.59%,76.85%,82%,20176,44.6%,55.4%,0.80368317539782
ON,"On Semiconductor",76.91,-3.87,-4.79%,56.09%,78%,20126,38.3%,61.7%,0.62018998550958
WEN,"Wendys Company",7.99,0.3,+3.90%,25.94%,89%,20050,34.3%,65.7%,0.52309328471589
ELF,"E.L.F. Beauty Inc",86.37,-1.47,-1.67%,83.71%,93%,19868,47.7%,52.3%,0.91038461538462
UUUU,"Energy Fuels Inc",12.44,-0.42,-3.27%,10.38%,23%,19834,52.5%,47.5%,1.1030643622097
AMGN,"Amgen Inc",407.83,17.81,+4.57%,62.52%,77%,19627,44.6%,55.4%,0.80611024201712
BRK.B,"Berkshire Hathaway Cl B",518.85,1.63,+0.32%,44.48%,58%,19487,45.2%,54.8%,0.82616437072439
MOS,"Mosaic Company",23.41,0.7,+3.08%,53.59%,53%,19424,24.4%,75.6%,0.32361158432709
BP,"BP Plc ADR",41.21,-1.23,-2.90%,60.25%,47%,19411,35.5%,64.5%,0.54990418396678
SHAK,"Shake Shack Inc",74.33,8.11,+12.25%,37.13%,51%,19176,21.9%,78.1%,0.28070526948507
COHR,"Coherent Corp",328.22,4.49,+1.39%,90.60%,94%,19000,55.2%,44.8%,1.2331922896098
LYFT,"Lyft Inc Cl A",16.48,-0.25,-1.49%,39.77%,59%,18925,36.6%,63.4%,0.57774072530221
LUMN,"Lumen Technologies Inc",6.08,-0.63,-9.39%,20.80%,12%,18485,23.5%,76.5%,0.30728429985856
MO,"Altria Group",68.44,0.37,+0.54%,66.73%,86%,18441,32.1%,67.9%,0.47339405560882
UPS,"United Parcel Service",107.7,-1.41,-1.29%,22.55%,22%,18223,49.8%,50.2%,0.99093193488474
RUN,"Sunrun Inc",10.49,-0.54,-4.90%,63.58%,90%,18193,37.5%,62.5%,0.60051024896631
GILD,"Gilead Sciences Inc",131.76,-3.49,-2.58%,47.02%,58%,18186,35.7%,64.3%,0.55635430038511
