Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
MRVL,"Marvell Technology Inc",216,-18.33,-7.82%,53.74%,68%,135565,41.2%,58.8%,0.70156016618343
BABA,"Alibaba Group Holding ADR",128.15,3.44,+2.76%,62.48%,66%,129555,36.5%,63.5%,0.57368267618978
TSM,"Taiwan Semiconductor ADR",413.41,-17.56,-4.07%,20.01%,15%,125959,51.4%,48.6%,1.0596006998381
GME,"Gamestop Corp",17.95,-0.45,-2.45%,39.99%,44%,121538,16.2%,83.8%,0.19296420263253
MARA,"Mara Holdings Inc",8.96,-0.76,-7.77%,29.05%,14%,119945,40.3%,59.7%,0.67502234387219
NOK,"Nokia Corp ADR",10.39,-0.39,-3.62%,47.39%,65%,113656,15.6%,84.4%,0.1842744162299
NU,"NU Holdings Ltd Cl A",14.35,-0.39,-2.65%,24.65%,25%,113017,35.3%,64.7%,0.54586986554323
WBD,"Discovery Inc Series A",28.48,0.55,+1.97%,16.22%,31%,110335,38.6%,61.4%,0.62887343696946
AS,"Amer Sports Inc",33.62,1.05,+3.22%,23.07%,17%,108576,21.0%,79.0%,0.26660600545951
PFE,"Pfizer Inc",27.25,0.38,+1.41%,10.64%,6%,102791,36.8%,63.2%,0.5810351457356
KEEL,"Keel Infrastructure Corp",3.16,-0.61,-16.18%,25.40%,10%,102620,26.1%,73.9%,0.3527015804806
COIN,"Coinbase Global Cl A",146.23,-4.32,-2.87%,28.75%,31%,101951,22.8%,77.2%,0.29497764454832
ASTS,"Ast Spacemobile Inc",67.07,-4.07,-5.72%,3.34%,4%,98190,27.5%,72.5%,0.37899556204708
GOOG,"Alphabet Cl C",341.28,-0.17,-0.05%,16.39%,11%,97691,28.9%,71.1%,0.40631388017159
NOW,"Servicenow Inc",119.49,1.79,+1.52%,45.86%,52%,91715,23.5%,76.5%,0.30715181574597
UBER,"UBER Technologies",74.66,-0.33,-0.44%,23.44%,15%,84587,39.8%,60.2%,0.66159860137113
WMT,"Walmart Inc",115.2,0.87,+0.76%,61.32%,75%,84376,48.9%,51.1%,0.95677179962894
RKLB,"Rocket Lab Corp",79.16,-2.92,-3.56%,8.24%,5%,82002,40.9%,59.1%,0.69072802622626
CSCO,"Cisco Systems Inc",111.61,-1.29,-1.14%,30.65%,41%,81836,32.9%,67.1%,0.48960646547017
APLD,"Applied Digital Corp",28.51,-2.67,-8.56%,4.61%,1%,81131,27.8%,72.2%,0.38536277171593
CBRS,"Cerebras Systems Cl A",220.01,-31.97,-12.69%,10.15%,2%,80283,52.2%,47.8%,1.0922287084332
DELL,"Dell Technologies",468.65,-11.16,-2.33%,80.75%,88%,78898,61.2%,38.8%,1.5783660130719
TGT,"Target Corp",152.48,1.47,+0.97%,47.91%,67%,75107,59.1%,40.9%,1.4440141876281
XOM,"Exxonmobil Holdings Corp",165.56,4.1,+2.54%,55.54%,54%,72460,30.1%,69.9%,0.43102597017873
RIOT,"Riot Platforms Inc",18.91,-1.13,-5.64%,36.01%,43%,71018,21.6%,78.4%,0.27553567900569
AAOI,"Applied Optoelect",131.41,-23.48,-15.16%,32.76%,33%,71007,40.6%,59.4%,0.68314883731955
CORZ,"Core Scientific Inc",18.85,-1.28,-6.36%,10.02%,8%,70810,20.9%,79.1%,0.26351664822811
AMC,"AMC Entertainment Holdings",2.38,-0.06,-2.46%,28.17%,31%,70354,12.9%,87.1%,0.14801821059674
ARM,"Arm Holdings Plc ADR",253.32,-18.11,-6.67%,38.75%,61%,69974,60.1%,39.9%,1.5056936188498
BMNR,"Bitmine Immersion Technologies",18.28,-0.45,-2.40%,4.49%,2%,66765,25.1%,74.9%,0.33535341413657
HTZ,"Hertz Global Holdings Inc",2.08,-0.08,-3.70%,23.95%,51%,66500,25.5%,74.5%,0.34264774172707
RIVN,"Rivian Automotive Cl A",14.78,-0.09,-0.61%,12.21%,5%,66037,31.3%,68.7%,0.45497609447639
ET,"Energy Transfer LP",21.42,0.48,+2.29%,30.98%,25%,65469,22.2%,77.8%,0.28602577198083
HIMS,"Hims & Hers Health Inc",27.39,-1.22,-4.26%,10.56%,8%,65414,36.4%,63.6%,0.57271656288318
CRM,"Salesforce Inc",196.14,5.17,+2.71%,68.65%,83%,63900,42.8%,57.2%,0.74867276011165
KLAR,"Klarna Group Plc",15.06,-4.45,-22.81%,0.00%,0%,60939,46.6%,53.4%,0.87360491929285
CLSK,"Cleanspark Inc",11.73,-0.67,-5.40%,25.05%,11%,60458,24.4%,75.6%,0.32203538081389
COST,"Costco Wholesale",961.35,7.85,+0.82%,27.59%,22%,60059,43.1%,56.9%,0.75647062264206
QCOM,"Qualcomm Inc",160.19,-1.99,-1.23%,27.48%,61%,60027,46.3%,53.7%,0.86245733788396
T,"AT&T Inc",24.9,0.22,+0.89%,31.04%,38%,59620,49.1%,50.9%,0.96622914055801
STUB,"Stubhub Holdings Inc Cl A",7.13,0.01,+0.14%,0.00%,0%,58676,7.8%,92.2%,0.084784618228878
CRCL,"Circle Internet Group Cl A",71.73,-2.86,-3.83%,30.01%,24%,58547,22.0%,78.0%,0.28257535927094
OKLO,"Oklo Inc",41.36,-2.52,-5.74%,0.00%,0%,58088,39.7%,60.3%,0.65946748942978
AMAT,"Applied Materials",514.33,-20.98,-3.92%,41.22%,61%,57892,56.6%,43.4%,1.3044343603216
RDDT,"Reddit Cl A",158.25,-6.25,-3.80%,4.44%,2%,57504,38.6%,61.4%,0.62873166034102
OPEN,"Opendoor Technologies Inc",3.36,-0.18,-5.08%,6.38%,5%,56745,19.9%,80.1%,0.24906449482721
IONQ,"Ionq Inc",44.12,-2.72,-5.81%,13.34%,7%,54947,26.5%,73.5%,0.35973768869092
AAL,"American Airlines Gp",14.05,-0.38,-2.63%,18.08%,11%,53849,54.7%,45.3%,1.2065644976233
SMR,"Nuscale Power Corp",8.64,-0.55,-5.98%,0.00%,0%,53088,43.7%,56.3%,0.7747467656203
JNJ,"Johnson & Johnson",271.11,8.74,+3.33%,47.79%,55%,52976,25.4%,74.6%,0.34031625553447
ASX,"Ase Industrial Holding Ltd ADR",36.41,-3.5,-8.77%,51.27%,75%,52351,3.3%,96.7%,0.03433900381325
TJX,"TJX Companies",150.85,0,0.00%,78.77%,90%,51723,17.4%,82.6%,0.21048936319596
PYPL,"Paypal Holdings",60.43,-0.04,-0.07%,3.90%,6%,51708,21.0%,79.0%,0.2650894233357
BULL,"Webull Corp Cl A",7.93,-0.23,-2.82%,20.09%,32%,51658,23.6%,76.4%,0.30922269812708
QBTS,"D-Wave Quantum Inc",19.53,-1.34,-6.42%,5.50%,5%,51397,50.1%,49.9%,1.0059714308017
CRWD,"Crowdstrike Holdings",212.92,-0.98,-0.46%,68.83%,84%,50613,39.2%,60.8%,0.64391970897752
XPEV,"Xpeng Inc ADR",11.74,-0.46,-3.77%,48.68%,61%,50610,14.1%,85.9%,0.16414408612044
GLW,"Corning Inc",159.9,-13.31,-7.68%,56.09%,55%,50456,41.5%,58.5%,0.70996712644457
F,"Ford Motor Company",13.93,-0.12,-0.85%,25.70%,32%,50246,32.5%,67.5%,0.48100333068058
AXTI,"Axt Inc",82.31,-13.66,-14.23%,19.15%,15%,49443,35.0%,65.0%,0.53750233223459
NVTS,"Navitas Semiconductor Corp",13.17,-1.41,-9.67%,17.93%,21%,49243,30.1%,69.9%,0.43102496294789
BA,"Boeing Company",223.06,-2.89,-1.28%,30.84%,15%,48909,31.8%,68.2%,0.46732869314773
POET,"Poet Technologies Inc",8.48,-0.92,-9.79%,20.54%,14%,48715,14.5%,85.5%,0.17016165837957
CSX,"CSX Corp",50.24,-0.34,-0.67%,31.37%,15%,48465,25.9%,74.1%,0.34891035096997
HD,"Home Depot",337.49,-0.39,-0.12%,45.67%,35%,48150,39.6%,60.4%,0.65628977331361
FRMI,"Fermi Inc",5.74,-0.4,-6.51%,6.91%,1%,47739,20.6%,79.4%,0.25867433031006
KLAC,"K L A-Tencor Corp",194.79,-10.97,-5.33%,41.68%,77%,47739,83.0%,17.0%,4.8995304003955
WDC,"Western Digital Corp",496.16,-39.85,-7.43%,48.82%,38%,47645,53.5%,46.5%,1.1484938672439
OXY,"Occidental Petroleum",59.8,0.76,+1.29%,33.75%,28%,45824,8.4%,91.6%,0.091697438951757
BTDR,"Bitdeer Technologies Group",9,-0.39,-4.15%,19.79%,14%,45627,14.2%,85.8%,0.16570859201349
COHR,"Coherent Corp",306.43,-44.79,-12.75%,48.50%,37%,44471,51.7%,48.3%,1.0690922625971
NVO,"Novo Nordisk A/S ADR",45.71,0.83,+1.85%,0.37%,1%,42728,38.6%,61.4%,0.62947143619861
NIO,"Nio Inc ADR",4.53,-0.07,-1.52%,11.70%,4%,42079,30.1%,69.9%,0.4313071873193
CCJ,"Cameco Corp",96.03,-2.55,-2.59%,9.51%,3%,41840,85.1%,14.9%,5.7180475272961
SOUN,"Soundhound AI Inc Cl A",6.99,-0.05,-0.71%,9.81%,2%,41011,18.7%,81.3%,0.22989953516269
TTD,"Trade Desk Inc",13.42,0.02,+0.15%,26.84%,23%,40954,23.5%,76.5%,0.307223339398
GS,"Goldman Sachs Group",1040.47,-10.84,-1.03%,25.01%,31%,40084,58.5%,41.5%,1.4080259521807
LLY,"Eli Lilly and Company",1225.73,42.57,+3.60%,21.70%,20%,39284,40.0%,60.0%,0.66556431781565
MPC,"Marathon Petroleum",366.21,8.03,+2.24%,72.51%,88%,38977,5.5%,94.5%,0.058036320204131
RGTI,"Rigetti Computing Inc",17.71,-0.96,-5.14%,0.55%,1%,37553,33.3%,66.7%,0.49978034266544
EOSE,"Eos Energy Enterprises Inc",3.67,-0.26,-6.62%,13.42%,18%,37172,16.8%,83.2%,0.20142210730446
DAL,"Delta Air Lines Inc",85.7,-1.89,-2.16%,0.00%,0%,36836,13.1%,86.9%,0.15019047024293
ACHR,"Archer Aviation Inc",6.32,-0.07,-1.10%,15.21%,11%,36823,21.2%,78.8%,0.26879608572807
CAT,"Caterpillar Inc",840.87,-40.78,-4.63%,44.62%,46%,36790,59.1%,40.9%,1.4454932198883
NCLH,"Norwegian Cruise Ord",17.61,-0.57,-3.14%,21.41%,19%,36776,62.0%,38.0%,1.6345726771259
KO,"Coca-Cola Company",88.82,1.84,+2.12%,54.49%,48%,36696,31.8%,68.2%,0.46555373617157
APP,"Applovin Corp Cl A",307.26,-4.72,-1.51%,9.73%,8%,36470,45.2%,54.8%,0.82377356603491
VRT,"Vertiv Holdings",272.54,-19.89,-6.80%,32.18%,21%,36460,75.1%,24.9%,3.0083553210202
LRCX,"Lam Research Corp",327.92,-15.92,-4.63%,43.02%,51%,36182,51.5%,48.5%,1.0631807036551
SNAP,"Snap Inc",5.11,-0.07,-1.35%,11.03%,17%,35995,18.7%,81.3%,0.23068243982495
BP,"BP Plc ADR",43.41,0.56,+1.31%,44.64%,43%,35326,8.3%,91.7%,0.090039496420637
LITE,"Lumentum Holdings",873.31,-95.59,-9.87%,47.53%,24%,34373,42.9%,57.1%,0.75283018867925
IBM,"Intl Business Machines",232.67,3.82,+1.67%,29.69%,35%,34047,36.4%,63.6%,0.57137582498731
STX,"Seagate Technology",903.68,-91.11,-9.16%,47.72%,55%,33967,71.5%,28.5%,2.5050046434836
SHOP,"Shopify Inc",146.58,-2.07,-1.39%,14.20%,16%,33368,21.7%,78.3%,0.27763525672933
NUAI,"New Era Energy & Digital Inc",5.13,-0.33,-6.04%,38.20%,40%,32896,13.5%,86.5%,0.1557460562836
GRAB,"Grab Holdings Ltd Cl A",3.45,-0.13,-3.63%,51.92%,98%,32364,55.5%,44.5%,1.2470318683608
ADBE,"Adobe Systems Inc",263.14,9.1,+3.58%,76.41%,87%,32212,36.2%,63.8%,0.56772278191463
ENVX,"Enovix Corp",3.13,-0.46,-12.80%,20.09%,16%,31098,19.5%,80.5%,0.24168496705929
BNY,"Bank of New York Mellon",163.93,-0.34,-0.21%,1.95%,2%,30865,98.8%,1.2%,85.215083798883
HL,"Hecla Mining Company",17.95,-0.87,-4.62%,30.00%,15%,30153,52.0%,48.0%,1.0825333241246
UNH,"Unitedhealth Group",393.93,-1.69,-0.43%,3.79%,3%,29978,39.4%,60.6%,0.64886419888895
HPE,"Hewlett Packard Enterprise",55.69,-1.92,-3.33%,47.83%,90%,29934,37.5%,62.5%,0.60032076984763
VZ,"Verizon Communications",48.54,0.48,+1.00%,37.35%,33%,29803,32.6%,67.4%,0.48332669719291
FCX,"Freeport-Mcmoran Inc",66.32,-2.06,-3.01%,43.46%,34%,29654,42.0%,58.0%,0.72356873002034
AAP,"Advance Auto Parts Inc",56.96,0.24,+0.42%,78.29%,88%,29322,11.2%,88.8%,0.12573424962568
PSKY,"Paramount Skydance Corp Cl B",10.43,0.15,+1.46%,4.37%,8%,29254,42.7%,57.3%,0.74494482552938
BYND,"Beyond Meat Inc",12.74,1.11,+9.54%,9.29%,12%,29021,31.4%,68.6%,0.4568043772903
FIG,"Figma Cl A",26.01,1.02,+4.08%,35.77%,24%,28516,20.3%,79.7%,0.25438789425065
LUV,"Southwest Airlines Company",42.49,-0.86,-1.98%,15.23%,10%,28354,45.6%,54.4%,0.83794645750956
GTM,"Zoominfo Technologies Inc Cl A",3.82,0.06,+1.60%,46.71%,70%,27953,98.5%,1.5%,67.178048780488
XE,"X-Energy Inc Cl A",18.86,-1.59,-7.80%,11.33%,4%,27777,17.7%,82.3%,0.21434816822593
APA,"Apa Corp",42.37,0.78,+1.89%,21.37%,16%,27634,5.6%,94.4%,0.059789069990412
XP,"XP Inc Cl A",15.84,0.14,+0.89%,4.32%,6%,27459,5.4%,94.6%,0.056847047956277
MBLY,"Mobileye Global Inc Cl A",8.87,-0.36,-3.90%,9.24%,9%,27458,15.9%,84.1%,0.18943036603855
JD,"Jd.com Inc ADR",28.82,0.32,+1.12%,11.30%,6%,27444,38.6%,61.4%,0.62920747996438
VST,"Vistra Energy Corp",140.52,-5.59,-3.83%,5.11%,3%,27420,48.7%,51.3%,0.94896581135831
QUBT,"Quantum Computing Inc",8.52,-0.53,-5.86%,0.00%,0%,27390,16.5%,83.5%,0.19695844076389
ABNB,"Airbnb Inc Cl A",183.25,3.96,+2.21%,18.84%,19%,27294,25.6%,74.4%,0.34466449896542
AUR,"Aurora Innovation Inc Cl A",6.15,-0.82,-11.76%,1.57%,2%,27249,26.3%,73.7%,0.35729228930066
JPM,"JP Morgan Chase & Company",363.25,2.29,+0.63%,3.69%,1%,27027,45.0%,55.0%,0.8190200565352
CLF,"Cleveland-Cliffs Inc",11.88,-0.43,-3.49%,6.08%,2%,26974,42.6%,57.4%,0.74171886098018
LUMN,"Lumen Technologies Inc",6.13,-0.45,-6.84%,13.92%,5%,26073,14.7%,85.3%,0.17203092690821
RKT,"Rocket Companies Cl A",13.99,-0.51,-3.52%,23.59%,12%,26045,32.5%,67.5%,0.48210322654072
LOW,"Lowe's Companies",215.64,-0.17,-0.08%,79.35%,87%,25793,46.4%,53.6%,0.86554317951685
RDW,"Redwire Corp",12.94,-0.47,-3.50%,25.64%,20%,25700,17.9%,82.1%,0.21852923047745
LAES,"Sealsq Corp",2.74,-0.16,-5.52%,0.89%,1%,25632,3.5%,96.5%,0.035845625378864
ASML,"ASML Holding NV",1802.98,-80.14,-4.26%,40.73%,37%,25626,61.6%,38.4%,1.6058572300183
FCEL,"Fuelcell Energy Inc",21.7,-0.66,-2.95%,44.39%,63%,25621,12.4%,87.6%,0.1411963832346
GLXY,"Galaxy Digital Holdings",20.43,-1.44,-6.58%,28.76%,23%,25342,24.5%,75.5%,0.32375679063936
DIS,"Walt Disney Company",103.95,0.45,+0.43%,17.61%,18%,25118,38.8%,61.2%,0.63528645833333
AMLX,"Amylyx Pharmaceuticals Inc",35.11,13.68,+63.84%,11.76%,17%,24928,38.0%,62.0%,0.61273209549072
DKNG,"Draftkings Inc",24.04,-1.26,-4.98%,36.09%,27%,24898,43.7%,56.3%,0.77462580185317
SLS,"Sellas Life Sciences Group Inc",13.1,0.1,+0.77%,15.82%,11%,24741,12.5%,87.5%,0.14287694013304
CRDO,"Credo Technology Group Holding",245.97,-36.85,-13.03%,56.78%,57%,24542,54.4%,45.6%,1.1943848354793
CMPX,"Compass Therapeutics Inc",2.39,0.08,+3.46%,4.47%,19%,24518,0.0%,100.0%,0.0001631721
MPT,"Medical Properties Trust Inc",4.02,-0.03,-0.74%,20.09%,43%,24486,77.7%,22.3%,3.4879032258065
PBR,"Petroleo Brasileiro S.A. Petrobras ADR",18.18,-0.07,-0.38%,8.23%,20%,24354,47.9%,52.1%,0.92066246056782
ANET,"Arista Networks Inc",193.18,-8.62,-4.27%,21.15%,27%,24196,42.6%,57.4%,0.74272543935465
XEL,"XCEL Energy Inc",79.17,-0.04,-0.05%,35.90%,24%,24141,98.8%,1.2%,84.91103202847
CRML,"Critical Metals Corp",6.15,-0.42,-6.39%,11.01%,10%,23953,38.5%,61.5%,0.62525444429366
AI,"C3.Ai Inc Cl A",9.87,0.17,+1.75%,53.84%,74%,23933,5.1%,94.9%,0.05422429741873
AG,"First Majestic Silver",18.48,-1.09,-5.57%,16.59%,9%,23920,55.3%,44.7%,1.2392810335143
DVN,"Devon Energy Corp",47.83,0.26,+0.55%,43.14%,33%,23902,23.6%,76.4%,0.30826491516147
PANW,"Palo Alto Networks",374.14,-1.62,-0.43%,64.56%,86%,23799,54.2%,45.8%,1.1835948252133
PATH,"Uipath Inc Cl A",15.58,-0.41,-2.56%,66.78%,79%,23702,47.6%,52.4%,0.909449770402
JOBY,"Joby Aviation Inc",7.65,-0.26,-3.29%,0.00%,0%,23681,18.8%,81.2%,0.23139722323332
U,"Unity Software Inc",46.74,1.29,+2.84%,3.32%,1%,23626,37.4%,62.6%,0.59764674060049
LULU,"Lululemon Athletica",119.01,3.27,+2.83%,55.40%,71%,23320,37.0%,63.0%,0.5870423302028
PTON,"Peloton Interactive Inc",5.31,0.02,+0.38%,0.00%,0%,23251,4.5%,95.5%,0.047578283397162
C,"Citigroup Inc",137.65,-0.86,-0.62%,6.20%,6%,23228,53.8%,46.2%,1.1641665890245
SCHW,"The Charles Schwab Corp",111.68,1.1,+0.99%,4.76%,1%,23029,31.1%,68.9%,0.45082845082845
NEM,"Newmont Mining",115.98,-4.35,-3.62%,37.78%,27%,22691,25.5%,74.5%,0.3421068196605
ALAB,"Astera Labs Inc",303.44,-16.73,-5.23%,31.10%,37%,22652,31.0%,69.0%,0.44824499712295
EYPT,"Eyepoint Inc",5.47,0.6,+12.32%,15.48%,58%,22620,50.5%,49.5%,1.0212670896256
JBLU,"Jetblue Airways Corp",5.04,-0.2,-3.82%,1.92%,1%,22433,50.2%,49.8%,1.0094052311
QS,"Quantumscape Corp",5.76,-0.36,-5.88%,1.62%,2%,22362,34.2%,65.8%,0.52070724243455
CMG,"Chipotle Mexican Grill",33.36,-0.4,-1.18%,24.72%,26%,21990,38.8%,61.2%,0.63421521997622
B,"Barrick Mining Corp",42.09,-0.43,-1.01%,45.53%,28%,21947,30.0%,70.0%,0.42763286281142
USAR,"USA Rare Earth Inc",18.51,-0.78,-4.04%,0.00%,0%,21862,20.5%,79.5%,0.25824460431655
MRNA,"Moderna Inc",62.96,-1.5,-2.33%,21.11%,16%,21615,31.6%,68.4%,0.46244925575101
CCL,"Carnival Corporation Ltd",27.27,-0.46,-1.66%,14.24%,8%,21528,62.0%,38.0%,1.6311415301882
BRK.B,"Berkshire Hathaway Cl B",502.96,4.73,+0.95%,23.67%,17%,21373,37.6%,62.4%,0.6032555697247
Q,"Qnity Electronics Inc",133.58,-7.18,-5.10%,36.15%,28%,21344,14.9%,85.1%,0.17533039647577
DOCU,"Docusign Inc",60.01,0.19,+0.32%,65.19%,71%,21236,7.2%,92.8%,0.077204017449528
GEV,"GE Vernova Inc",1004.53,-74.47,-6.90%,24.57%,24%,21183,66.4%,33.6%,1.9763945482647
BB,"Blackberry Ltd",8.58,-0.15,-1.72%,19.06%,43%,21109,27.6%,72.4%,0.3818407960199
BMY,"Bristol-Myers Squibb",66.05,1.42,+2.20%,26.61%,13%,20818,23.9%,76.1%,0.31368713321133
VG,"Venture Global Inc Cl A",14.2,0.45,+3.27%,25.38%,14%,20158,14.1%,85.9%,0.16473103368579
PURR,"Hyperliquid Strategies Inc",7.2,0.05,+0.70%,1.47%,6%,20087,38.0%,62.0%,0.61419157827065
HUT,"Hut 8 Corp",80.79,-7.25,-8.23%,23.33%,20%,20000,44.7%,55.3%,0.80864532465184
TRIP,"Tripadvisor Inc",10.23,0.06,+0.59%,2.73%,7%,19936,53.1%,46.9%,1.1308251389483
MCD,"McDonald's Corp",266.99,1.46,+0.55%,39.66%,44%,19744,33.0%,67.0%,0.4927043169275
HAS,"Hasbro Inc",93.99,-1.06,-1.12%,45.04%,50%,19642,0.1%,99.9%,0.0006622854
W,"Wayfair Inc",101.69,-1.39,-1.35%,8.54%,4%,19625,75.1%,24.9%,3.0239901578839
LCID,"Lucid Group Inc",5.77,-0.45,-7.23%,10.83%,17%,19566,37.1%,62.9%,0.59034381858083
SNOW,"Snowflake Cl A",325.33,-4.78,-1.45%,69.54%,85%,19296,45.9%,54.1%,0.84792185405095
ADI,"Analog Devices",376.63,-13.65,-3.50%,57.69%,77%,19193,44.0%,56.0%,0.78423352235753
PLUG,"Plug Power Inc",2.16,-0.12,-5.26%,1.12%,1%,19137,22.7%,77.3%,0.29400229900602
WFC,"Wells Fargo & Company",87.4,-0.14,-0.16%,4.64%,3%,19076,44.5%,55.5%,0.80302457466919
TE,"T1 Energy Inc",4.65,-0.23,-4.71%,3.68%,2%,19051,39.0%,61.0%,0.64063038236307
V,"Visa Inc",364.25,5.41,+1.51%,26.37%,19%,18931,44.4%,55.6%,0.79713309284223
NEE,"Nextera Energy",86.22,0,0.00%,3.58%,1%,18362,83.0%,17.0%,4.8777208706786
LUNR,"Intuitive Machines Inc",19.31,-1.07,-5.25%,38.20%,18%,18261,40.1%,59.9%,0.66828065046592
RBLX,"Roblox Corp Cl A",37.67,-0.26,-0.69%,21.16%,27%,18207,34.7%,65.3%,0.53025718608169
OLMA,"Olema Pharmaceuticals Inc",10.65,-0.12,-1.11%,36.24%,78%,18083,95.4%,4.6%,20.81302774427
ENPH,"Enphase Energy Inc",37.58,-1.07,-2.77%,18.12%,19%,18026,50.8%,49.2%,1.0340780862108
MRK,"Merck & Company",135.17,-0.8,-0.59%,33.08%,13%,18017,40.7%,59.3%,0.68698501872659
SEDG,"Solaredge Tech",29.82,-0.97,-3.15%,19.07%,5%,17888,59.4%,40.6%,1.4618772364437
EL,"Estee Lauder Companies",84.27,-0.07,-0.08%,62.40%,71%,17881,71.1%,28.9%,2.4646386359233
HAL,"Halliburton Company",34.66,-0.07,-0.20%,13.07%,7%,17776,50.9%,49.1%,1.035497538074
TXN,"Texas Instruments",272.24,-10.67,-3.77%,31.73%,55%,17707,54.2%,45.8%,1.1844312854676
ON,"On Semiconductor",79.42,-3.96,-4.75%,33.37%,54%,17491,43.4%,56.6%,0.76623245481167
ABBV,"Abbvie Inc",258.92,8.59,+3.43%,37.00%,25%,17428,34.0%,66.0%,0.51468798887537
ONON,"On Holding Ag Cl A",31.03,-0.28,-0.89%,9.67%,13%,17249,49.6%,50.4%,0.98332758422445
SPCE,"Virgin Galactic Holdings Inc",3.19,0.06,+1.92%,0.00%,0%,17245,33.6%,66.4%,0.50598201030478
PLNT,"Planet Fitness",53.36,2.73,+5.39%,24.70%,34%,17222,2.4%,97.6%,0.024326414084339
