Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
B,"Barrick Mining Corp",42.52,0.92,+2.21%,43.42%,23%,36316,28.2%,71.8%,0.39323256349267
COHR,"Coherent Corp",351.22,25.39,+7.79%,53.96%,45%,36286,46.6%,53.4%,0.87128049094941
FIG,"Figma Cl A",24.99,-0.43,-1.69%,35.06%,23%,35953,17.6%,82.4%,0.21327573988459
CCL,"Carnival Corporation Ltd",27.73,-0.39,-1.39%,14.60%,8%,34724,65.6%,34.4%,1.905044758638
POET,"Poet Technologies Inc",9.4,-0.18,-1.88%,24.56%,28%,34213,21.6%,78.4%,0.27508199165176
AG,"First Majestic Silver",19.57,0.31,+1.61%,13.65%,7%,33571,42.3%,57.7%,0.73171360775818
ADBE,"Adobe Systems Inc",254.04,-9.98,-3.78%,77.51%,89%,33519,51.0%,49.0%,1.039364808956
QBTS,"D-Wave Quantum Inc",20.87,-0.3,-1.42%,0.00%,0%,33195,36.2%,63.8%,0.56624516372558
PANW,"Palo Alto Networks",375.76,-8.51,-2.21%,64.12%,86%,32796,52.6%,47.4%,1.1106963573175
CLF,"Cleveland-Cliffs Inc",12.31,0.41,+3.45%,11.85%,5%,32666,36.5%,63.5%,0.57403748855587
BRK.B,"Berkshire Hathaway Cl B",498.23,-5.8,-1.15%,21.86%,13%,32229,44.1%,55.9%,0.78920779437073
ET,"Energy Transfer LP",20.94,-0.11,-0.52%,25.31%,19%,31746,25.5%,74.5%,0.34306384058891
TGT,"Target Corp",151.01,-3.47,-2.25%,50.48%,69%,31704,55.7%,44.3%,1.2550679280176
KO,"Coca-Cola Company",86.98,-0.73,-0.83%,49.93%,39%,31633,40.5%,59.5%,0.68046111347216
RDW,"Redwire Corp",13.41,-0.17,-1.25%,25.44%,20%,31619,15.7%,84.3%,0.18569767877902
MRK,"Merck & Company",135.97,0.13,+0.10%,34.13%,13%,31573,29.1%,70.9%,0.41070550913721
HBAN,"Huntington Bancshares",17.95,0.04,+0.22%,6.12%,3%,31562,42.2%,57.8%,0.72980379261208
INDI,"Indie Semiconductor Cl A",4.71,0,0.00%,64.32%,84%,31165,6.1%,93.9%,0.064560204953032
RTX,"Rtx Corp",221.64,-1.33,-0.60%,27.33%,26%,31125,13.0%,87.0%,0.14962694836374
VZ,"Verizon Communications",48.06,-0.42,-0.87%,38.62%,35%,30752,42.4%,57.6%,0.73622402890696
LLY,"Eli Lilly and Company",1183.16,3,+0.25%,19.77%,19%,30696,57.3%,42.7%,1.3412401800015
CTSH,"Cognizant Tech Sol",56.61,-2.18,-3.71%,44.44%,55%,30236,1.8%,98.2%,0.018321433382729
EOSE,"Eos Energy Enterprises Inc",3.93,-0.09,-2.24%,14.04%,20%,29993,20.8%,79.2%,0.26275682047828
VRT,"Vertiv Holdings",292.43,-1.41,-0.48%,32.54%,22%,29945,72.3%,27.7%,2.603923456493
NN,"Nextnav Inc",19.2,-0.69,-3.49%,38.49%,41%,29644,21.9%,78.1%,0.28013127779937
SPCE,"Virgin Galactic Holdings Inc",3.13,-0.19,-5.72%,1.12%,1%,29140,45.3%,54.7%,0.82810539523212
NEM,"Newmont Mining",120.33,2.57,+2.18%,35.66%,22%,28708,55.0%,45.0%,1.223185936653
VLO,"Valero Energy Corp",347.19,5.52,+1.62%,67.44%,68%,28707,85.7%,14.3%,5.9744897959184
DVN,"Devon Energy Corp",47.57,1.72,+3.75%,44.49%,34%,28703,23.3%,76.7%,0.30302342473216
C,"Citigroup Inc",138.51,-0.82,-0.59%,10.74%,13%,28301,39.6%,60.4%,0.65580388485841
USAR,"USA Rare Earth Inc",19.29,-0.71,-3.55%,0.00%,0%,28055,31.1%,68.9%,0.4522724919764
WDAY,"Workday Inc",191.18,-7.5,-3.77%,58.83%,62%,27761,30.3%,69.7%,0.43452873088053
LCID,"Lucid Group Inc",6.22,0,0.00%,10.36%,15%,27679,57.2%,42.8%,1.3387410223912
FRMI,"Fermi Inc",6.14,-0.26,-4.06%,0.00%,0%,27651,28.9%,71.1%,0.40595922103015
PG,"Procter & Gamble",143.12,-1.43,-0.99%,21.37%,26%,27623,32.2%,67.8%,0.47535117235486
STX,"Seagate Technology",994.79,21.35,+2.19%,45.70%,45%,27608,61.3%,38.7%,1.582358993546
LULU,"Lululemon Athletica",115.74,-3.81,-3.19%,53.93%,70%,27323,50.1%,49.9%,1.0050634769208
SG,"Sweetgreen Inc Cl A",5.88,-0.4,-6.37%,16.61%,19%,27316,45.5%,54.5%,0.83365778344633
ALAB,"Astera Labs Inc",320.17,-1.44,-0.45%,34.50%,43%,27086,36.1%,63.9%,0.56430840311868
BSX,"Boston Scientific Corp",51.43,-0.4,-0.77%,45.90%,58%,27069,57.0%,43.0%,1.3237187741437
CCJ,"Cameco Corp",98.58,0.84,+0.86%,13.70%,7%,26610,74.8%,25.2%,2.9645411203814
PLUG,"Plug Power Inc",2.28,-0.04,-1.72%,0.00%,0%,26441,30.1%,69.9%,0.43086747118351
LYFT,"Lyft Inc Cl A",17.22,-0.26,-1.49%,0.00%,0%,26187,50.3%,49.7%,1.0133005304836
JBLU,"Jetblue Airways Corp",5.24,-0.41,-7.26%,4.69%,2%,25991,43.7%,56.3%,0.77716239316239
BBAI,"Bigbear.Ai Holdings Inc",3.21,-0.06,-1.83%,3.52%,2%,25945,15.1%,84.9%,0.17781913927728
GEV,"GE Vernova Inc",1079,15.75,+1.48%,24.23%,23%,25662,54.5%,45.5%,1.1982182628062
YPF,"Ypf Sociedad Anonima ADR",52.7,2.65,+5.29%,6.31%,8%,25461,30.7%,69.3%,0.44361285932982
TE,"T1 Energy Inc",4.88,-0.23,-4.50%,2.34%,2%,24864,24.5%,75.5%,0.32473759923278
OXY,"Occidental Petroleum",59.04,0.68,+1.17%,35.93%,31%,24833,38.4%,61.6%,0.62232965309989
QUBT,"Quantum Computing Inc",9.05,0.04,+0.44%,0.00%,0%,24788,21.9%,78.1%,0.27997521429309
PATH,"Uipath Inc Cl A",15.99,-0.02,-0.12%,67.31%,80%,24788,27.6%,72.4%,0.38133184731123
PSKY,"Paramount Skydance Corp Cl B",10.28,0.14,+1.38%,2.60%,4%,24771,61.9%,38.1%,1.6229351969504
SLN,"Silence Therapeutics Plc ADR",14.35,0.63,+4.59%,3.21%,10%,24631,0.3%,99.7%,0.0030542433621111
CDE,"Coeur Mining Inc",19.31,0.5,+2.66%,20.00%,10%,24603,20.0%,80.0%,0.24945406530902
ABNB,"Airbnb Inc Cl A",179.29,-4.77,-2.59%,18.25%,18%,24532,46.1%,53.9%,0.85399032648126
APO,"Apollo Asset Management",134.54,-6.22,-4.42%,30.65%,27%,24097,91.0%,9.0%,10.058742542451
SLS,"Sellas Life Sciences Group Inc",13,0.22,+1.72%,22.26%,31%,23576,31.5%,68.5%,0.46071871127633
UPS,"United Parcel Service",102.02,-2.48,-2.37%,12.63%,6%,23538,40.2%,59.8%,0.67113951011715
MRNA,"Moderna Inc",64.46,1.14,+1.80%,25.44%,21%,23507,39.7%,60.3%,0.65881024627761
CMG,"Chipotle Mexican Grill",33.76,0.26,+0.78%,25.84%,30%,23417,38.6%,61.4%,0.62934873364876
BYND,"Beyond Meat Inc",11.63,-1.84,-13.66%,9.67%,12%,23215,30.4%,69.6%,0.4374613003096
QXO,"Qxo Inc",13.98,-0.53,-3.65%,49.76%,56%,22967,49.0%,51.0%,0.96131511528608
IOVA,"Iovance Biotherapeutics Inc",7.1,0.12,+1.72%,5.41%,8%,22924,45.8%,54.2%,0.84513844172569
CRDO,"Credo Technology Group Holding",282.82,22.92,+8.82%,55.15%,55%,22916,39.7%,60.3%,0.65709740400607
DKNG,"Draftkings Inc",25.3,-0.84,-3.21%,30.47%,20%,22562,25.3%,74.7%,0.33915004748338
AGNC,"Agnc Investment Corp",10.95,-0.01,-0.09%,11.95%,12%,22551,75.0%,25.0%,3.0026624068158
JOBY,"Joby Aviation Inc",7.91,-0.01,-0.13%,0.00%,0%,21981,27.9%,72.1%,0.38620167749259
HPQ,"HP Inc",29.4,-0.71,-2.36%,80.59%,91%,21773,74.1%,25.9%,2.8673179396092
JNJ,"Johnson & Johnson",262.37,2.02,+0.78%,50.49%,59%,21678,35.7%,64.3%,0.55587454245317
WEN,"Wendys Company",8.62,-0.02,-0.23%,18.46%,70%,21487,13.8%,86.2%,0.15982942891072
EXE,"Expand Energy Corporation",94.18,-0.6,-0.63%,17.32%,4%,21473,94.6%,5.4%,17.688424717145
LYG,"Lloyds Banking Group Plc ADR",6.15,-0.06,-0.97%,6.54%,6%,21420,38.3%,61.7%,0.62088535754824
ASST,"Strive Inc",13.2,0.89,+7.19%,0.84%,2%,21417,34.0%,66.0%,0.51528229800481
GLXY,"Galaxy Digital Holdings",21.87,0.21,+0.97%,18.16%,9%,21140,13.7%,86.3%,0.15899122807018
EQT,"Eqt Corp",53.01,-1.41,-2.59%,9.12%,4%,20925,79.9%,20.1%,3.9833293641343
RBLX,"Roblox Corp Cl A",37.93,-0.3,-0.78%,25.95%,29%,20868,52.8%,47.2%,1.1177186929166
BBD,"Banco Bradesco S.A. ADR",3.09,-0.05,-1.59%,9.92%,25%,20686,97.0%,3.0%,32.635772357724
V,"Visa Inc",358.84,-5.31,-1.46%,25.75%,18%,20497,50.3%,49.7%,1.0104953408534
MOS,"Mosaic Company",21.23,-0.38,-1.76%,32.01%,28%,20483,56.3%,43.7%,1.2863042750307
LQDA,"Liquidia Corp",77.7,3.26,+4.38%,30.15%,40%,20288,49.1%,50.9%,0.96512979465324
SNOW,"Snowflake Cl A",330.11,1.19,+0.36%,67.27%,82%,20024,42.9%,57.1%,0.75188101487314
ABBV,"Abbvie Inc",250.33,0.87,+0.35%,39.10%,27%,19862,17.3%,82.7%,0.20866549017221
ONON,"On Holding Ag Cl A",31.31,-0.91,-2.82%,4.85%,4%,19809,40.7%,59.3%,0.68730834752981
BX,"Blackstone Inc",140.57,-3.36,-2.33%,27.27%,33%,19503,53.4%,46.6%,1.1462528887422
RCAT,"Red Cat Holdings Inc",10.44,-0.69,-6.20%,18.06%,8%,19277,45.8%,54.2%,0.84433601224646
BMY,"Bristol-Myers Squibb",64.63,0.8,+1.25%,27.15%,14%,18964,49.0%,51.0%,0.96010335917313
U,"Unity Software Inc",45.45,-0.8,-1.73%,0.00%,0%,18771,47.8%,52.2%,0.91521273339455
ZIM,"Zim Integrated Shipping Services Ltd",28.81,0.67,+2.38%,3.08%,5%,18745,13.0%,87.0%,0.14992945218085
LTH,"Life Time Group Holdings Inc",45.34,0.08,+0.18%,24.79%,38%,18642,15.8%,84.2%,0.18822104659315
TFC,"Truist Financial Corp",52.53,-0.57,-1.07%,13.61%,7%,18402,52.0%,48.0%,1.0835597826087
BB,"Blackberry Ltd",8.73,-0.17,-1.91%,19.26%,44%,18303,17.2%,82.8%,0.20787962779648
OUST,"Ouster Inc",48.13,-0.58,-1.19%,41.56%,50%,18240,18.5%,81.5%,0.226630800269
VG,"Venture Global Inc Cl A",13.75,-0.24,-1.72%,24.56%,13%,18140,19.6%,80.4%,0.244340787488
MP,"MP Materials Corp",58.51,-0.23,-0.39%,10.22%,9%,18060,40.2%,59.8%,0.67284179325676
