Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
SRPT,"Sarepta Therapeutics",23.21,1.88,+8.81%,43.42%,57%,15059,6.9%,93.1%,0.074261663575403
XYZ,"Block Inc",82.46,4.58,+5.88%,12.28%,10%,14912,22.0%,78.0%,0.28275268817204
LYFT,"Lyft Inc Cl A",17.35,0.58,+3.46%,7.33%,5%,14543,29.8%,70.2%,0.42438785504407
XE,"X-Energy Inc Cl A",18.1,-0.31,-1.68%,21.68%,8%,14408,29.2%,70.8%,0.41254901960784
ASML,"ASML Holding NV",1682.3,17.16,+1.03%,30.69%,23%,14243,48.9%,51.1%,0.95511324639671
TEVA,"Teva Pharmaceutical Industries ADR",37.49,1.3,+3.59%,10.30%,8%,14162,39.5%,60.5%,0.65424599929915
SIRI,"Siriusxm Holdings Inc",29.7,2.08,+7.53%,13.20%,6%,14122,35.6%,64.4%,0.55306279555702
MP,"MP Materials Corp",54.7,0.96,+1.79%,1.30%,2%,14015,43.0%,57.0%,0.75560566203182
DOW,"Dow Inc",31.28,0.82,+2.69%,3.49%,2%,13970,20.3%,79.7%,0.254039497307
UAL,"United Airlines Holdings",108.35,3.72,+3.56%,18.39%,24%,13868,39.2%,60.8%,0.64351742118986
VSXY,"Victorias Secret & Co.",84.81,0.64,+0.76%,100.00%,98%,13816,55.8%,44.2%,1.2608411062019
TGT,"Target Corp",163.36,-0.39,-0.24%,2.49%,5%,13815,49.8%,50.2%,0.99034721221726
JD,"Jd.com Inc ADR",27.83,-0.07,-0.25%,15.43%,12%,13770,35.0%,65.0%,0.53906337319772
QXO,"Qxo Inc",13.22,0.34,+2.64%,42.73%,39%,13768,57.1%,42.9%,1.3323733694731
KSS,"Kohl's Corp",19.21,1.39,+7.80%,0.00%,0%,13765,29.5%,70.5%,0.41877963306535
XP,"XP Inc Cl A",19.99,1.27,+6.78%,10.93%,28%,13720,22.3%,77.7%,0.28741672140377
VG,"Venture Global Inc Cl A",14.73,-0.38,-2.51%,5.83%,5%,13429,24.7%,75.3%,0.32723858470053
NTAP,"Netapp Inc",180.77,-2.39,-1.30%,100.00%,100%,13363,42.7%,57.3%,0.74565643370346
AXTI,"Axt Inc",56.95,0.84,+1.50%,0.00%,0%,13340,34.2%,65.8%,0.5191891584102
HIVE,"Hive Digital Technologies Ltd",2.72,0.08,+3.03%,14.79%,28%,13339,13.6%,86.4%,0.15739696312364
MPT,"Medical Properties Trust Inc",4.06,0.03,+0.74%,17.80%,40%,13323,73.9%,26.1%,2.8361646991074
CABA,"Cabaletta Bio Inc",3.57,0.27,+8.18%,11.36%,25%,13317,7.0%,93.0%,0.075078711552434
BIDU,"Baidu Inc ADR",94.34,-0.52,-0.55%,9.73%,4%,13266,29.6%,70.4%,0.42003853564547
M,"Macy's Inc",22.42,0.49,+2.23%,27.58%,40%,13191,30.5%,69.5%,0.4392798690671
HUT,"Hut 8 Corp",80.68,3.11,+4.01%,7.80%,2%,13064,26.9%,73.1%,0.36709920468815
SBLK,"Star Bulk Carriers",31.82,0.77,+2.48%,32.86%,26%,12883,1.4%,98.6%,0.013850633509089
U,"Unity Software Inc",40.76,-0.16,-0.39%,2.43%,2%,12793,32.5%,67.5%,0.48255881330397
PEP,"Pepsico Inc",140.52,0.73,+0.52%,37.33%,30%,12766,35.0%,65.0%,0.53770175861238
NET,"Cloudflare Inc Cl A",272.74,-12.77,-4.47%,31.75%,31%,12685,47.3%,52.7%,0.89838371744987
RILY,"Brc Group Holdings Inc",6.97,0.22,+3.26%,5.62%,2%,12678,54.5%,45.5%,1.1979889042996
TXN,"Texas Instruments",254.8,1.46,+0.58%,21.01%,37%,12641,48.7%,51.3%,0.94926754047803
ECHO,"Echostar Corp",86.69,0.65,+0.76%,0.00%,0%,12599,52.4%,47.6%,1.1026368491322
VZLA,"Vizsla Silver Corp",4.15,0.29,+7.51%,3.80%,18%,12584,1.5%,98.5%,0.014756874445609
QUBT,"Quantum Computing Inc",7.84,-0.06,-0.76%,5.29%,1%,12549,31.1%,68.9%,0.4504160887656
HAL,"Halliburton Company",37.63,0.83,+2.26%,24.05%,18%,12429,24.3%,75.7%,0.3218121875997
LMT,"Lockheed Martin Corp",531.55,-12.95,-2.38%,32.29%,29%,12347,36.5%,63.5%,0.57527430466956
REPX,"Riley Exploration Permian Inc",41.22,1.79,+4.54%,28.70%,10%,12203,0.1%,99.9%,0.0007380679
LAES,"Sealsq Corp",2.36,-0.03,-1.26%,1.32%,1%,12198,3.1%,96.9%,0.032416419805332
UPST,"Upstart Holdings Inc",28.17,0.78,+2.85%,8.42%,3%,12146,20.9%,79.1%,0.26494480316601
OSK,"Oshkosh Truck Corp",152.89,5.21,+3.53%,37.48%,47%,12101,99.8%,0.2%,575.2380952381
EYPT,"Eyepoint Inc",4.79,0.21,+4.59%,28.75%,80%,11887,9.6%,90.4%,0.10566458934053
ZETA,"Zeta Global Holdings Corp Cl A",30.44,-1.12,-3.55%,26.27%,18%,11714,22.2%,77.8%,0.28471155955253
UUUU,"Energy Fuels Inc",14.29,0.07,+0.49%,0.12%,1%,11556,17.3%,82.7%,0.20878661087866
ABBV,"Abbvie Inc",261.72,1.73,+0.67%,36.90%,25%,11546,30.7%,69.3%,0.44252873563218
BX,"Blackstone Inc",136.82,0.16,+0.12%,34.02%,45%,11488,50.4%,49.6%,1.0164999122345
TTWO,"Take-Two Interactive",216.14,-0.54,-0.25%,42.82%,36%,11485,19.7%,80.3%,0.24458170784569
TLRY,"Tilray Brands Inc",4.52,0.02,+0.44%,11.79%,16%,11321,10.5%,89.5%,0.11757156959526
ENVX,"Enovix Corp",3.33,-0.02,-0.60%,18.73%,15%,11315,33.8%,66.2%,0.51068090787717
WMB,"Williams Companies",75.16,-0.07,-0.09%,68.21%,63%,11284,92.8%,7.2%,12.811505507956
UPS,"United Parcel Service",103.01,0.35,+0.34%,10.51%,9%,11234,42.6%,57.4%,0.74197550007753
BP,"BP Plc ADR",43.93,-0.54,-1.21%,46.62%,45%,11155,62.6%,37.4%,1.6724964063249
IBRX,"Immunitybio Inc",7.95,0.08,+1.02%,11.11%,5%,11046,7.6%,92.4%,0.082092476489028
KTOS,"Kratos Defense & Security Inc",47.78,-1.56,-3.16%,13.13%,3%,11036,45.0%,55.0%,0.81932080448401
MS,"Morgan Stanley",211.82,0.78,+0.37%,36.62%,58%,10867,48.7%,51.3%,0.94749103942652
COF,"Capital One Financial",216.6,5.26,+2.49%,25.21%,16%,10757,46.1%,53.9%,0.85433545940355
OWL,"Blue Owl Capital Inc",11.6,-0.08,-0.68%,26.79%,12%,10713,45.0%,55.0%,0.81668645073766
RSI,"Rush Street Interactive Inc",26.17,0.42,+1.63%,22.30%,26%,10649,24.9%,75.1%,0.33145786446612
APH,"Amphenol Corp",160.08,-3.1,-1.90%,33.44%,27%,10627,80.9%,19.1%,4.224680432645
BTDR,"Bitdeer Technologies Group",10.74,0.39,+3.77%,17.06%,6%,10531,40.8%,59.2%,0.68793075813432
KLAR,"Klarna Group Plc",14.55,0.3,+2.11%,0.38%,1%,10487,29.8%,70.2%,0.42486413043478
KLAC,"K L A-Tencor Corp",172.26,1.37,+0.80%,26.35%,49%,10474,41.2%,58.8%,0.70087690808704
ARDX,"Ardelyx Inc",3.8,0.04,+1.06%,29.76%,60%,10398,96.3%,3.7%,26.148825065274
DINO,"HF Sinclair Corp",106.06,2.09,+2.01%,85.79%,94%,10328,6.3%,93.7%,0.067052381444364
GE,"GE Aerospace",329.5,-1.59,-0.48%,15.62%,17%,10241,39.8%,60.2%,0.65980551053485
ARRY,"Array Technologies Inc",4.57,0.21,+4.82%,8.96%,3%,10236,90.9%,9.1%,9.9710610932476
DKS,"Dick's Sporting Goods Inc",137.34,4.39,+3.30%,31.42%,31%,10177,27.1%,72.9%,0.37267332074454
VLO,"Valero Energy Corp",366.09,4.1,+1.13%,80.18%,82%,10105,65.2%,34.8%,1.8748221906117
CVS,"CVS Corp",97.23,-0.37,-0.38%,15.54%,21%,9980,34.3%,65.7%,0.52157341058088
DPRO,"Draganfly Inc",5.69,0.31,+5.76%,50.08%,67%,9967,6.7%,93.3%,0.072181583476764
BYND,"Beyond Meat Inc",11.57,-0.88,-7.07%,1.39%,5%,9903,20.1%,79.9%,0.25211784043495
FRVO,"Fervo Energy Company Cl A",17.98,-1.77,-8.96%,17.49%,12%,9834,30.9%,69.1%,0.44617647058824
JBS,"Jbs N.V. Cl A",13.54,0.13,+0.97%,16.30%,47%,9783,11.1%,88.9%,0.12512938470385
WU,"Western Union Company",7.3,0.24,+3.40%,25.09%,67%,9669,3.8%,96.2%,0.039342147694292
SCHW,"The Charles Schwab Corp",108.24,-0.04,-0.04%,26.63%,25%,9668,54.8%,45.2%,1.2118508350492
ZVRA,"Zevra Therapeutics Inc",12.3,0.24,+1.99%,20.11%,34%,9663,55.9%,44.1%,1.2677775170148
SPOT,"Spotify Technology S.A.",559.36,15.21,+2.80%,19.84%,16%,9645,51.5%,48.5%,1.0631016042781
CLMT,"Calumet Inc",53.07,1.55,+3.01%,70.14%,63%,9643,19.8%,80.2%,0.24650982419855
VRT,"Vertiv Holdings",256.7,0.73,+0.29%,11.83%,8%,9615,44.0%,56.0%,0.78651059085842
MBLY,"Mobileye Global Inc Cl A",8.5,0.14,+1.67%,7.17%,4%,9592,34.4%,65.6%,0.52350698856417
SOC,"Sable Offshore Corp",4.75,-0.02,-0.42%,3.33%,2%,9488,37.2%,62.8%,0.59355055424924
LUNR,"Intuitive Machines Inc",14.86,0.14,+0.95%,18.37%,5%,9450,33.2%,66.8%,0.49691113575162
SBUX,"Starbucks Corp",106.72,0.57,+0.54%,6.70%,6%,9319,48.5%,51.5%,0.94348279457769
RXRX,"Recursion Pharmaceuticals Inc Cl A",3.38,0.05,+1.50%,23.29%,68%,9224,2.2%,97.8%,0.022843202483921
RXT,"Rackspace Technology Inc",3.01,0.01,+0.33%,5.57%,10%,9177,16.7%,83.3%,0.20039241334205
FMC,"FMC Corp",13.33,1.45,+12.21%,39.73%,15%,9051,11.6%,88.4%,0.13179942478429
NVS,"Novartis Ag ADR",162.46,1.21,+0.75%,54.65%,91%,8831,73.3%,26.7%,2.7387806943268
MGNI,"Magnite Inc",24.88,1.99,+8.69%,7.66%,1%,8786,6.0%,94.0%,0.064324651726227
INTU,"Intuit Inc",342.94,-1.99,-0.58%,46.85%,42%,8777,63.4%,36.6%,1.7342679127726
ANF,"Abercrombie & Fitch Company",136.6,-4.08,-2.90%,13.39%,8%,8708,63.3%,36.7%,1.7255086071987
SPCE,"Virgin Galactic Holdings Inc",2.95,0.04,+1.37%,3.15%,2%,8672,20.7%,79.3%,0.26046511627907
IOVA,"Iovance Biotherapeutics Inc",8.62,0.34,+4.11%,5.37%,7%,8636,15.5%,84.5%,0.18366228070175
COP,Conocophillips,137.2,1.01,+0.74%,35.52%,28%,8411,44.4%,55.6%,0.79952931108258
WSC,"Willscot Holdings Corp",19.58,-0.12,-0.61%,20.49%,23%,8317,1.3%,98.7%,0.012662851576769
AEO,"American Eagle Outfitters",16.66,0.08,+0.48%,36.96%,86%,8280,15.7%,84.3%,0.1865864144454
ALT,"Altimmune Inc",3.28,0.19,+6.15%,0.30%,1%,8201,30.4%,69.6%,0.43675543097407
VRNS,"Varonis Systems Inc",46.76,4.41,+10.41%,20.52%,15%,8140,35.1%,64.9%,0.54166666666667
PAAS,"Pan Amer Silver Corp",51.54,1.54,+3.08%,26.92%,14%,8045,52.4%,47.6%,1.1016196447231
TOST,"Toast Inc Cl A",34.04,0.45,+1.34%,16.42%,19%,8043,21.5%,78.5%,0.27383592017738
AA,"Alcoa Corp",51.05,0.15,+0.29%,17.84%,14%,7950,40.6%,59.4%,0.68253968253968
TMUS,"T-Mobile US",187.3,5.14,+2.82%,34.92%,35%,7928,33.7%,66.3%,0.50923281934133
NUAI,"New Era Energy & Digital Inc",5.14,0.29,+5.98%,26.22%,21%,7923,28.6%,71.4%,0.40130880792359
GILD,"Gilead Sciences Inc",149.61,-0.31,-0.21%,29.10%,19%,7887,38.9%,61.1%,0.63732613659954
FISV,"Fiserv Inc",51.98,0.31,+0.60%,8.94%,7%,7883,54.8%,45.2%,1.2137040157259
GAP,"Gap Inc",22.06,0.06,+0.27%,3.29%,2%,7860,33.3%,66.7%,0.5002863141821
MCHP,"Microchip Technology",72.76,1.35,+1.89%,21.59%,21%,7812,53.3%,46.7%,1.1402739726027
CEG,"Constellation Energy",290.04,9.73,+3.47%,3.94%,3%,7811,36.3%,63.7%,0.56878891343643
AEHR,"Aehr Test Systems",80.24,3.65,+4.77%,22.70%,20%,7802,25.2%,74.8%,0.33664553709097
TJX,"TJX Companies",131.31,-1.96,-1.47%,37.84%,33%,7731,35.8%,64.2%,0.55741337630943
NE,"Noble Corp Plc",48.08,1.48,+3.18%,26.15%,8%,7658,0.3%,99.7%,0.002749770852429
AVAV,"Aerovironment Inc",145.39,1.22,+0.85%,47.62%,66%,7578,25.1%,74.9%,0.33556573845612
DBX,"Dropbox Inc",34.5,0.24,+0.70%,13.50%,33%,7531,84.0%,16.0%,5.2342715231788
AQST,"Aquestive Therapeutics Inc",5.38,0.14,+2.67%,5.72%,6%,7529,1.1%,98.9%,0.011011145427689
BMY,"Bristol-Myers Squibb",67.66,0.74,+1.11%,25.74%,14%,7512,32.0%,68.0%,0.46977108198004
CPNG,"Coupang Cl A",15.97,0.17,+1.08%,37.91%,40%,7456,41.1%,58.9%,0.69917958067457
MELI,"Mercadolibre Inc",2006.58,43.09,+2.19%,19.45%,23%,7402,51.0%,49.0%,1.0402425578831
XPEV,"Xpeng Inc ADR",11.08,-0.09,-0.81%,0.00%,0%,7335,22.3%,77.7%,0.28729378729379
LUV,"Southwest Airlines Company",38.61,0.93,+2.47%,20.62%,19%,7281,25.1%,74.9%,0.33424958768554
GLXY,"Galaxy Digital Holdings",24.06,0.63,+2.69%,21.21%,11%,7275,27.2%,72.8%,0.37445682977517
STUB,"Stubhub Holdings Inc Cl A",6.18,0.02,+0.32%,1.34%,1%,7270,41.3%,58.7%,0.70337394564199
AMPX,"Amprius Technologies Inc",9.52,0.04,+0.42%,0.00%,0%,7145,18.3%,81.7%,0.22471717517998
INFQ,"Infleqtion Inc",12.65,-0.04,-0.32%,4.50%,2%,7082,38.3%,61.7%,0.61948319231649
FPS,"Forgent Power Solutions Inc Cl A",29.42,0.15,+0.51%,34.03%,35%,7074,26.1%,73.9%,0.35283993115318
LWLG,"Lightwave Logic Inc",5.05,-0.08,-1.56%,0.00%,0%,7057,9.3%,90.7%,0.10231177756951
CF,"Cf Industries Holdings",139.27,3.67,+2.71%,48.12%,65%,7034,30.4%,69.6%,0.43638962630182
STNE,"Stoneco Ltd Cl A",10.37,0.71,+7.35%,50.48%,60%,6900,35.2%,64.8%,0.544315129812
DG,"Dollar General Corp",130.89,-0.2,-0.15%,25.35%,24%,6843,44.8%,55.2%,0.81079650701244
SO,"Southern Company",88.31,0.22,+0.25%,19.75%,13%,6842,62.2%,37.8%,1.644762272903
RUM,"Rum Group Inc",8.8,0.27,+3.17%,11.48%,60%,6815,52.2%,47.8%,1.093058968059
CHWY,"Chewy Inc",24.17,0.45,+1.90%,74.79%,85%,6771,34.5%,65.5%,0.52603110209601
DJT,"Trump Media & Technology Group Corp",9.14,0.08,+0.88%,24.90%,35%,6745,43.2%,56.8%,0.75971823636838
INOD,"Innodata Inc",54.29,-0.35,-0.64%,15.63%,8%,6738,18.0%,82.0%,0.21976828385228
PM,"Philip Morris International",187.94,0.79,+0.42%,36.09%,34%,6736,58.4%,41.6%,1.4048554087826
UEC,"Uranium Energy",11.62,0.03,+0.26%,11.88%,3%,6705,49.7%,50.3%,0.98725548310611
STLA,"Stellantis N.V.",5.27,-0.08,-1.50%,47.03%,53%,6702,40.6%,59.4%,0.68265126788853
RTX,"Rtx Corp",200.78,-4.38,-2.13%,29.52%,30%,6596,36.3%,63.7%,0.57047619047619
ACN,"Accenture Plc",187.68,-0.41,-0.22%,69.95%,67%,6563,59.2%,40.8%,1.4516249533059
XRX,"Xerox Corp",3.18,0.02,+0.63%,1.49%,3%,6514,95.4%,4.6%,20.569536423841
DOCU,"Docusign Inc",65.39,0.75,+1.16%,69.21%,72%,6502,54.5%,45.5%,1.1981068289385
AMKR,"Amkor Technology",47.17,1.44,+3.15%,33.27%,29%,6466,27.3%,72.7%,0.37486710610249
AMGN,"Amgen Inc",442.84,4.72,+1.08%,73.62%,91%,6435,38.8%,61.2%,0.6340782122905
LOW,"Lowe's Companies",199.84,-0.21,-0.10%,34.23%,29%,6423,49.7%,50.3%,0.98731435643564
AKAM,"Akamai Technologies",105.09,-1.37,-1.29%,37.37%,41%,6401,58.7%,41.3%,1.4218690881574
EQT,"Eqt Corp",55.75,0.16,+0.29%,22.06%,14%,6390,33.5%,66.5%,0.50423728813559
LPTH,"Lightpath Tech Inc",9.54,0.07,+0.74%,3.13%,5%,6385,60.8%,39.2%,1.5489021956088
NXE,"Nexgen Energy Ltd",10.22,0.29,+2.92%,3.33%,3%,6368,3.3%,96.7%,0.034269936657463
IE,"Ivanhoe Electric Inc",10.09,0.06,+0.60%,11.88%,4%,6368,0.6%,99.4%,0.0063211125158028
TIGR,"Up Fintech Holding Ltd ADR",4.79,-0.09,-1.84%,1.54%,1%,6349,26.9%,73.1%,0.36714039621016
UMAC,"Unusual Machines Inc",23.55,0.9,+3.97%,16.84%,12%,6342,33.0%,67.0%,0.49364107395195
AEM,"Agnico-Eagle Mines Ltd",196.66,3.2,+1.65%,53.03%,46%,6259,29.5%,70.5%,0.41895261845387
CNH,"CNH Industrial N.V.",13.65,1.15,+9.20%,22.64%,59%,6238,3.0%,97.0%,0.031415343915344
ATAI,"Ataibeckley Inc",7.35,0.01,+0.14%,20.80%,13%,6214,27.2%,72.8%,0.37386690249834
CAVA,"Cava Group Inc",61.79,0.71,+1.16%,15.05%,10%,6146,25.7%,74.3%,0.3454465849387
SBSW,"Sibanye Gold Ltd ADR",12.56,0.9,+7.72%,14.90%,3%,6114,51.6%,48.4%,1.0655405405405
BROS,"Dutch Bros Inc Cl A",48.13,1.82,+3.93%,18.73%,8%,6097,42.0%,58.0%,0.72426470588235
ZM,"Zoom Communications Inc",95.86,0.96,+1.01%,34.65%,34%,6096,34.7%,65.3%,0.53050464474015
ESTC,"Elastic N.V.",89.58,-2.81,-3.04%,18.61%,23%,5981,15.0%,85.0%,0.17689885871704
FUBO,"Fubo TV",11.27,0.73,+6.93%,18.00%,15%,5974,28.2%,71.8%,0.39254079254079
TER,"Teradyne Inc",341.62,6.16,+1.84%,30.80%,36%,5962,22.6%,77.4%,0.29271465741544
SU,"Suncor Energy Inc",68.39,-0.6,-0.87%,26.86%,47%,5876,15.6%,84.4%,0.18515530455829
RARE,"Ultragenyx Pharmaceu",26.53,0.72,+2.79%,97.47%,98%,5870,75.6%,24.4%,3.0905923344948
BTG,"B2Gold Corp",5.41,0.21,+4.04%,3.54%,10%,5863,9.9%,90.1%,0.10936613055818
OLLI,"Ollies Bargain CS",73.87,1.53,+2.12%,44.71%,62%,5863,36.2%,63.8%,0.56848582129481
CHTR,"Charter Communications",158.97,12.78,+8.74%,24.29%,34%,5861,28.9%,71.1%,0.40585272247541
W,"Wayfair Inc",94.54,0.66,+0.70%,8.21%,6%,5861,12.4%,87.6%,0.14116043613707
BKNG,"Booking Holdings",199.6,3.91,+2.00%,28.42%,42%,5815,22.3%,77.7%,0.28678911263554
BBD,"Banco Bradesco S.A. ADR",3.45,0.13,+3.92%,19.52%,57%,5775,2.2%,97.8%,0.022485835694051
IEP,"Icahn Enterprises",6.8,-0.01,-0.15%,18.01%,14%,5763,16.1%,83.9%,0.19119470855726
ALNY,"Alnylam Pharmaceuticals",267.4,21.29,+8.65%,41.43%,46%,5758,35.0%,65.0%,0.53751668891856
LION,"Lionsgate Studios Corp",11.17,0.2,+1.82%,18.41%,2%,5683,0.0%,100.0%,0.0001759944
GEO,"Geo Group Inc",30.56,0.03,+0.10%,6.64%,3%,5623,29.9%,70.1%,0.42570993914807
KMI,"Kinder Morgan Inc",31.97,-0.13,-0.40%,48.85%,63%,5603,55.7%,44.3%,1.2592741935484
VKTX,"Viking Thera",33.5,-0.17,-0.50%,89.58%,98%,5600,40.1%,59.9%,0.67064439140811
PINS,"Pinterest Inc",21.22,-0.03,-0.14%,16.97%,21%,5592,40.4%,59.6%,0.6767616191904
HRL,"Hormel Foods Corp",22.05,0.06,+0.27%,13.15%,7%,5571,24.4%,75.6%,0.32327790973872
CLOV,"Clover Health Investments Corp",4.3,0,0.00%,1.54%,2%,5491,32.3%,67.7%,0.47647216993816
SONY,"Sony Group Corp ADR",24.65,-0.16,-0.64%,10.05%,13%,5413,14.1%,85.9%,0.16408602150538
HUM,"Humana Inc",400.97,6.09,+1.54%,46.79%,75%,5368,56.7%,43.3%,1.3088172043011
CBOE,"CBOE Global Markets",294.12,-13.5,-4.39%,63.17%,79%,5347,51.0%,49.0%,1.0416189385262
EQPT,"Equipmentshare.com Inc",17.81,0.96,+5.70%,39.16%,43%,5344,6.8%,93.2%,0.07244631747943
MPC,"Marathon Petroleum",387,4,+1.04%,87.44%,97%,5287,57.7%,42.3%,1.3623771224307
PTON,"Peloton Interactive Inc",5.33,0.24,+4.72%,13.27%,6%,5274,21.6%,78.4%,0.27607065085894
OUST,"Ouster Inc",34.83,1.57,+4.72%,9.96%,4%,5204,29.8%,70.2%,0.42536291427006
RBRK,"Rubrik Inc Cl A",87.18,-1.22,-1.38%,28.02%,24%,5201,43.7%,56.3%,0.77629781420765
TPG,"Tpg Inc Cl A",52.32,-0.09,-0.17%,47.80%,32%,5176,99.5%,0.5%,198.07692307692
ADM,"Archer Daniels Midland",85.38,0.83,+0.98%,47.80%,57%,5153,13.9%,86.1%,0.16084703762109
FAST,"Fastenal Company",47.93,-0.82,-1.68%,47.80%,50%,5124,87.5%,12.5%,7.00625
SCCO,"Southern Copper Corp",204.26,2.65,+1.31%,41.35%,40%,5098,46.2%,53.8%,0.85719489981785
TMC,"Tmc The Metals Company",4.59,0.14,+3.03%,10.14%,6%,5089,17.6%,82.4%,0.21340009537434
O,"Realty Income Corp",61.5,0.14,+0.23%,25.93%,30%,5038,39.8%,60.2%,0.66051417270929
FDX,"Fedex Corp",316.54,-8.34,-2.57%,25.59%,13%,5033,39.3%,60.7%,0.64746317512275
VFC,"V.F. Corp",13.22,0.13,+0.99%,6.14%,3%,5016,15.8%,84.2%,0.18721893491124
CSX,"CSX Corp",48.65,-0.05,-0.10%,36.97%,31%,4990,21.4%,78.6%,0.2719857252103
DASH,"Doordash Cl A",226.24,0.58,+0.26%,9.51%,14%,4983,58.0%,42.0%,1.3785202863962
TITN,"Titan Machinery Inc",23.39,2.85,+13.88%,35.38%,62%,4927,10.1%,89.9%,0.11193861430828
ON,"On Semiconductor",72.34,-0.31,-0.43%,19.45%,29%,4921,44.9%,55.1%,0.81519734415345
EQNR,"Equinor ASA ADR",43.58,-0.65,-1.47%,35.56%,52%,4919,76.2%,23.8%,3.200683176772
ZIM,"Zim Integrated Shipping Services Ltd",28.02,1.01,+3.74%,7.80%,15%,4910,49.8%,50.2%,0.99269480519481
SHEL,"Shell Plc ADR",92.8,-0.71,-0.76%,48.86%,41%,4898,26.8%,73.2%,0.36662946428571
PZZA,"Papa John's Intl",22.63,-0.08,-0.35%,16.95%,18%,4878,2.2%,97.8%,0.022641509433962
WYNN,"Wynn Resorts Ltd",91.52,0.92,+1.02%,8.61%,6%,4875,69.1%,30.9%,2.2370517928287
APO,"Apollo Asset Management",132.29,0.6,+0.46%,29.84%,24%,4873,62.3%,37.7%,1.6526946107784
CTVA,"Corteva Inc",89.97,2.24,+2.55%,56.83%,67%,4844,6.6%,93.4%,0.070497237569061
LI,"Li Auto Inc ADR",12.01,0.11,+0.92%,1.34%,1%,4773,17.8%,82.2%,0.21667091511598
SERV,"Serve Robotics Inc",4.87,0.18,+3.84%,1.53%,1%,4749,22.0%,78.0%,0.28178137651822
KKR,"KKR & Company LP",106.43,0.02,+0.02%,26.45%,23%,4727,40.1%,59.9%,0.67031802120141
SWKS,"Skyworks Solutions",71.67,4.26,+6.32%,28.25%,42%,4722,20.4%,79.6%,0.25651942522618
ABT,"Abbott Laboratories",110.47,1.54,+1.41%,34.47%,45%,4711,31.6%,68.4%,0.46122828784119
CAG,"Conagra Brands",16.18,0.07,+0.43%,43.35%,42%,4706,49.6%,50.4%,0.98565400843882
PSX,"Phillips 66",256.09,4.07,+1.61%,83.96%,90%,4643,50.9%,49.1%,1.0372970601141
CNC,"Centene Corp",67.34,2.11,+3.23%,5.24%,3%,4605,44.1%,55.9%,0.79043545878694
IOT,"Samsara Inc Cl A",36.79,-2.27,-5.81%,59.47%,70%,4585,37.1%,62.9%,0.58980582524272
NAVN,"Navan Inc Cl A",26.9,-0.41,-1.50%,27.55%,25%,4581,47.4%,52.6%,0.90082987551867
CG,"The Carlyle Group",47.14,0.6,+1.29%,20.98%,19%,4581,64.2%,35.8%,1.7949969493594
DUOL,"Duolingo Inc Cl A",157.85,-0.92,-0.58%,5.64%,2%,4564,62.8%,37.2%,1.6878680800942
EPD,"Enterprise Products Partners LP",39.36,0.08,+0.20%,50.26%,21%,4495,51.3%,48.7%,1.0534490634993
TGTX,"Tg Therapeutics",56.9,0.81,+1.44%,35.03%,38%,4467,11.4%,88.6%,0.12917087967644
FLNC,"Fluence Energy Inc Cl A",10.56,0.14,+1.34%,0.00%,0%,4459,63.0%,37.0%,1.7040630685264
TEAM,"Atlassian Corp",186.44,-0.59,-0.32%,32.87%,27%,4426,51.6%,48.4%,1.0653289780681
AMBA,"Ambarella Inc",67.14,-0.69,-1.02%,56.13%,62%,4425,58.9%,41.1%,1.4339933993399
EVRG,"Evergy Inc",80.77,-0.75,-0.92%,54.35%,40%,4414,86.1%,13.9%,6.2124183006536
FRO,"Frontline Plc",45.42,1.1,+2.48%,42.91%,50%,4389,21.7%,78.3%,0.27661431064572
MCY,"Mercury General Corp",102.91,1.83,+1.81%,5.47%,3%,4384,6.2%,93.8%,0.065629557608167
EGY,"Vaalco Energy Inc",6.14,0.15,+2.50%,10.88%,4%,4374,0.5%,99.5%,0.0055172413793103
ETSY,"Etsy Inc",81.72,-0.03,-0.04%,21.86%,4%,4350,49.8%,50.2%,0.9908466819222
BFLY,"Butterfly Network Inc",7.6,-0.58,-7.09%,19.61%,4%,4335,55.1%,44.9%,1.2287917737789
HLF,"Herbalife Ltd",12.16,0.64,+5.56%,22.30%,71%,4333,7.5%,92.5%,0.081087824351297
HON,"Honeywell International",206.07,-3.91,-1.86%,47.47%,55%,4320,35.2%,64.8%,0.54395997140815
BTU,"Peabody Energy Corp",29.43,0.33,+1.13%,44.04%,6%,4316,79.8%,20.2%,3.9438717067583
WEN,"Wendys Company",8.24,-0.03,-0.36%,10.30%,24%,4295,33.3%,66.7%,0.49912739965096
UNP,"Union Pacific Corp",289.73,-0.89,-0.31%,38.06%,44%,4295,19.3%,80.7%,0.23918061165609
JXN,"Jackson Financial Inc Cl A",137.1,4.32,+3.25%,18.70%,10%,4286,94.2%,5.8%,16.282258064516
AMRZ,"Amrize Ltd",42.97,0.16,+0.37%,4.85%,2%,4269,82.9%,17.1%,4.864010989011
ETN,"Eaton Corp",390.85,0.14,+0.04%,34.59%,36%,4267,60.3%,39.7%,1.5218676122931
DOCN,"Digitalocean Holdings Inc",104.87,-4.05,-3.72%,27.92%,29%,4263,26.1%,73.9%,0.35290384005078
FIVE,"Five Below Inc",243.08,-2.,-0.82%,57.66%,82%,4263,47.7%,52.3%,0.91165919282511
ALMS,"Alumis Inc",10.35,0.88,+9.29%,1.43%,8%,4247,29.9%,70.1%,0.42708333333333
